Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
"Thu, Apr 4",3:55am,EUR,Low Impact Expected,German Final Services PMI,50.9,51.6,51.6
"Thu, Apr 4",4:00am,EUR,Low Impact Expected,Final Services PMI,46.4,46.5,46.5
"Thu, Apr 4",4:30am,GBP,High Impact Expected,Final Services PMI,52.4,51.4,51.8
"Thu, Apr 4",4:45am,EUR,Medium Impact Expected,Spanish 10-y Bond Auction,4.48|2.1,4.90|1.9,
"Thu, Apr 4",5:00am,EUR,Low Impact Expected,PPI m/m,0.2%,0.2%,0.4%
"Thu, Apr 4",5:02am,EUR,Medium Impact Expected,French 10-y Bond Auction,1.94|3.1,2.10|2.2,
"Thu, Apr 4",7:00am,GBP,High Impact Expected,Asset Purchase Facility,375B,375B,375B
"Thu, Apr 4",7:00am,GBP,High Impact Expected,Official Bank Rate,0.50%,0.50%,0.50%
"Thu, Apr 4",7:30am,USD,Low Impact Expected,Challenger Job Cuts y/y,30.0%,7.0%,
"Thu, Apr 4",7:45am,EUR,High Impact Expected,Main Refinancing Rate,0.75%,0.75%,0.75%
"Thu, Apr 4",8:30am,EUR,High Impact Expected,ECB Press Conference,,,
"Thu, Apr 4",8:30am,USD,High Impact Expected,Unemployment Claims,385K,352K,357K
"Thu, Apr 4",8:45am,USD,Medium Impact Expected,FOMC Member Evans Speaks,,,
"Thu, Apr 4",10:30am,USD,High Impact Expected,Fed Chairman Bernanke Speaks,,,
"Thu, Apr 4",10:30am,USD,Low Impact Expected,Natural Gas Storage,-94B,-89B,-95B
"Thu, Apr 4",12:30pm,USD,Medium Impact Expected,FOMC Member George Speaks,,,
"Thu, Apr 4",5:00pm,USD,Medium Impact Expected,FOMC Member Yellen Speaks,,,
"Thu, Apr 4",All Day,CNY,Non-Economic,Bank Holiday,,,
"Thu, Apr 4",9:00pm,JPY,High Impact Expected,BOJ Gov Kuroda Speaks,,,
"Fri, Apr 5",1:00am,JPY,Low Impact Expected,BOJ Monthly Report,,,
"Fri, Apr 5",1:00am,JPY,Low Impact Expected,Leading Indicators,97.5%,97.2%,95.0%
"Fri, Apr 5",3:00am,CHF,High Impact Expected,Foreign Currency Reserves,438B,430B,
"Fri, Apr 5",3:00am,GBP,Medium Impact Expected,Halifax HPI m/m,0.2%,0.2%,0.5%
"Fri, Apr 5",4:00am,GBP,Medium Impact Expected,MPC Member Dale Speaks,,,
"Fri, Apr 5",4:30am,GBP,Low Impact Expected,FPC Meeting Minutes,,,
"Fri, Apr 5",5:00am,EUR,Medium Impact Expected,Retail Sales m/m,-0.3%,-0.3%,0.9%
"Fri, Apr 5",5:00am,EUR,Low Impact Expected,Final GDP q/q,-0.6%,-0.6%,-0.6%
"Fri, Apr 5",6:00am,EUR,Medium Impact Expected,German Factory Orders m/m,2.3%,1.2%,-1.6%
"Fri, Apr 5",8:30am,CAD,High Impact Expected,Employment Change,-54.5K,6.8K,50.7K
"Fri, Apr 5",8:30am,CAD,High Impact Expected,Trade Balance,-1.0B,0.2B,-0.8B
"Fri, Apr 5",8:30am,CAD,High Impact Expected,Unemployment Rate,7.2%,7.1%,7.0%
"Fri, Apr 5",8:30am,USD,High Impact Expected,Non-Farm Employment Change,88K,198K,268K
"Fri, Apr 5",8:30am,USD,High Impact Expected,Trade Balance,-43.0B,-44.8B,-44.5B
"Fri, Apr 5",8:30am,USD,High Impact Expected,Unemployment Rate,7.6%,7.7%,7.7%
"Fri, Apr 5",8:30am,USD,Medium Impact Expected,Average Hourly Earnings m/m,0.0%,0.2%,0.1%
"Fri, Apr 5",10:00am,CAD,High Impact Expected,Ivey PMI,61.6,52.4,51.1
"Fri, Apr 5",3:00pm,USD,Low Impact Expected,Consumer Credit m/m,18.1B,15.5B,12.7B
"Sat, Apr 6",10:00am,NZD,Non-Economic,Daylight Saving Time Shift,,,
"Sat, Apr 6",12:00pm,AUD,Non-Economic,Daylight Saving Time Shift,,,
"Sun, Apr 7",7:30pm,AUD,Low Impact Expected,AIG Construction Index,39.0,45.6,
"Sun, Apr 7",7:50pm,JPY,High Impact Expected,Current Account,0.00T,0.46T,0.36T
"Sun, Apr 7",9:30pm,AUD,Medium Impact Expected,ANZ Job Advertisements m/m,-1.5%,3.0%,
"Mon, Apr 8",1:00am,JPY,Low Impact Expected,Economy Watchers Sentiment,57.3,56.3,53.2
"Mon, Apr 8",4:30am,EUR,Low Impact Expected,Sentix Investor Confidence,-17.3,-12.6,-10.6
"Mon, Apr 8",6:00am,EUR,Medium Impact Expected,German Industrial Production m/m,0.5%,0.4%,-0.6%
"Mon, Apr 8",10:30am,CAD,Medium Impact Expected,BOC Business Outlook Survey,,,
"Mon, Apr 8",6:00pm,NZD,High Impact Expected,NZIER Business Confidence,23,20,
"Mon, Apr 8",7:00pm,GBP,Medium Impact Expected,BRC Retail Sales Monitor y/y,1.9%,2.7%,
"Mon, Apr 8",7:01pm,GBP,Low Impact Expected,RICS House Price Balance,-1%,-5%,-7%
"Mon, Apr 8",7:15pm,USD,High Impact Expected,Fed Chairman Bernanke Speaks,,,
"Mon, Apr 8",7:50pm,JPY,Medium Impact Expected,Monetary Policy Meeting Minutes,,,
"Mon, Apr 8",9:30pm,AUD,Medium Impact Expected,NAB Business Confidence,2,1,
"Mon, Apr 8",9:41pm,CNY,High Impact Expected,CPI y/y,2.1%,2.5%,3.2%
"Mon, Apr 8",9:41pm,CNY,Medium Impact Expected,PPI y/y,-1.9%,-1.8%,-1.6%
"Tue, Apr 9",1:45am,CHF,Low Impact Expected,Unemployment Rate,3.1%,3.1%,3.1%
"Tue, Apr 9",2:00am,EUR,Low Impact Expected,German Trade Balance,17.1B,16.2B,15.6B
"Tue, Apr 9",2:00am,JPY,Low Impact Expected,Prelim Machine Tool Orders y/y,-21.6%,-21.5%,
"Tue, Apr 9",2:45am,EUR,Low Impact Expected,French Gov Budget Balance,-27.1B,-12.8B,
"Tue, Apr 9",2:45am,EUR,Low Impact Expected,French Trade Balance,-6.0B,-5.3B,-5.7B
"Tue, Apr 9",3:15am,CHF,High Impact Expected,CPI m/m,0.2%,0.3%,0.3%
"Tue, Apr 9",3:15am,CHF,Medium Impact Expected,Retail Sales y/y,2.4%,2.9%,2.0%
"Tue, Apr 9",4:30am,GBP,High Impact Expected,Manufacturing Production m/m,0.8%,0.4%,-1.9%
"Tue, Apr 9",4:30am,GBP,Medium Impact Expected,Goods Trade Balance,-9.4B,-8.7B,-8.2B
"Tue, Apr 9",4:30am,GBP,Low Impact Expected,Industrial Production m/m,1.0%,0.4%,-1.3%
"Tue, Apr 9",5:35am,GBP,Low Impact Expected,10-y Bond Auction,1.73|1.7,2.15|2.3,
"Tue, Apr 9",7:30am,USD,Low Impact Expected,NFIB Small Business Index,89.5,92.3,90.8
"Tue, Apr 9",8:13am,CAD,Low Impact Expected,Housing Starts,184K,176K,178K
"Tue, Apr 9",8:30am,CAD,High Impact Expected,Building Permits m/m,1.7%,3.7%,1.8%
"Tue, Apr 9",10:00am,GBP,Medium Impact Expected,NIESR GDP Estimate,0.1%,0.1%,
"Tue, Apr 9",10:00am,USD,Medium Impact Expected,JOLTS Job Openings,3.93M,3.74M,3.61M
"Tue, Apr 9",10:00am,USD,Low Impact Expected,Final Wholesale Inventories m/m,-0.3%,0.5%,0.8%
"Tue, Apr 9",7:50pm,JPY,Low Impact Expected,Bank Lending y/y,1.6%,1.5%,
"Tue, Apr 9",8:30pm,AUD,Medium Impact Expected,Westpac Consumer Sentiment,-5.1%,2.0%,
"Tue, Apr 9",10:00pm,CNY,High Impact Expected,USD-Denominated Trade Balance,-0.9B,15.2B,15.3B
"Wed, Apr 10",2:45am,EUR,Medium Impact Expected,French Industrial Production m/m,0.7%,0.6%,-0.8%
"Wed, Apr 10",4:00am,EUR,Low Impact Expected,Italian Industrial Production m/m,-0.8%,-0.4%,1.0%
"Wed, Apr 10",9:00am,USD,High Impact Expected,FOMC Meeting Minutes,,,
"Wed, Apr 10",10:30am,USD,Medium Impact Expected,Crude Oil Inventories,0.3M,1.6M,2.7M
"Wed, Apr 10",1:00pm,USD,Medium Impact Expected,10-y Bond Auction,1.80|2.8,2.03|3.2,
"Wed, Apr 10",3:50pm,USD,Medium Impact Expected,Federal Budget Balance,-106.5B,-110.3B,-203.5B
"Wed, Apr 10",6:34pm,NZD,Medium Impact Expected,BusinessNZ Manufacturing Index,53.4,56.0,
"Wed, Apr 10",7:50pm,JPY,Medium Impact Expected,Core Machinery Orders m/m,7.5%,6.9%,-13.1%
"Wed, Apr 10",7:50pm,JPY,Low Impact Expected,M2 Money Stock y/y,3.0%,2.9%,2.9%
"Wed, Apr 10",7:50pm,JPY,Low Impact Expected,PPI y/y,-0.5%,-0.4%,-0.1%
"Wed, Apr 10",9:00pm,AUD,Medium Impact Expected,MI Inflation Expectations,2.2%,2.3%,
"Wed, Apr 10",9:01pm,CNY,Medium Impact Expected,New Loans,1060B,890B,620B
"Wed, Apr 10",9:01pm,CNY,Low Impact Expected,M2 Money Supply y/y,15.7%,14.8%,15.2%
"Wed, Apr 10",9:30pm,AUD,High Impact Expected,Employment Change,-36.1K,-6.7K,74.0K
"Wed, Apr 10",9:30pm,AUD,High Impact Expected,Unemployment Rate,5.6%,5.4%,5.4%
"Wed, Apr 10",10:30pm,NZD,Medium Impact Expected,REINZ HPI m/m,2.4%,1.6%,
"Wed, Apr 10",11:45pm,JPY,Low Impact Expected,30-y Bond Auction,1.49|3.6,1.82|3.3,
"Thu, Apr 11",2:00am,EUR,Low Impact Expected,German Final CPI m/m,0.5%,0.5%,0.5%
"Thu, Apr 11",2:45am,EUR,Low Impact Expected,French Final CPI m/m,0.8%,0.7%,0.3%
"Thu, Apr 11",4:00am,EUR,Medium Impact Expected,ECB Monthly Bulletin,,,
"Thu, Apr 11",8:30am,CAD,Medium Impact Expected,NHPI m/m,0.2%,0.1%,0.1%
"Thu, Apr 11",8:30am,USD,High Impact Expected,Unemployment Claims,346K,362K,388K
"Thu, Apr 11",8:30am,USD,Medium Impact Expected,FOMC Member Bullard Speaks,,,
"Thu, Apr 11",8:30am,USD,Medium Impact Expected,Import Prices m/m,-0.5%,-0.4%,0.6%
"Thu, Apr 11",9:00am,GBP,Medium Impact Expected,MPC Member Tucker Speaks,,,
"Thu, Apr 11",10:00am,USD,Medium Impact Expected,Treasury Sec Lew Speaks,,,
"Thu, Apr 11",10:30am,USD,Low Impact Expected,Natural Gas Storage,-14B,-12B,-94B
"Thu, Apr 11",1:00pm,USD,Low Impact Expected,30-y Bond Auction,3.00|2.5,3.25|2.4,
"Thu, Apr 11",2:30pm,USD,Medium Impact Expected,Treasury Sec Lew Speaks,,,
"Thu, Apr 11",6:45pm,NZD,Low Impact Expected,FPI m/m,-1.3%,-0.3%,
"Thu, Apr 11",7:50pm,JPY,Medium Impact Expected,Tertiary Industry Activity m/m,1.1%,0.8%,-1.5%
"Thu, Apr 11",11:10pm,JPY,High Impact Expected,BOJ Gov Kuroda Speaks,,,
"Fri, Apr 12",2:00am,EUR,Low Impact Expected,German WPI m/m,-0.2%,0.3%,0.1%
"Fri, Apr 12",5:00am,EUR,Medium Impact Expected,Industrial Production m/m,0.4%,0.3%,-0.6%
"Fri, Apr 12",5:00am,GBP,Low Impact Expected,CB Leading Index m/m,0.4%,0.2%,
"Fri, Apr 12",Day 1,EUR,Medium Impact Expected,ECOFIN Meetings,,,
"Fri, Apr 12",All Day,EUR,Medium Impact Expected,Eurogroup Meetings,,,
"Fri, Apr 12",8:30am,USD,High Impact Expected,Core Retail Sales m/m,-0.4%,-0.1%,1.0%
"Fri, Apr 12",8:30am,USD,High Impact Expected,PPI m/m,-0.6%,-0.2%,0.7%
"Fri, Apr 12",8:30am,USD,High Impact Expected,Retail Sales m/m,-0.4%,0.0%,1.0%
"Fri, Apr 12",8:30am,USD,Medium Impact Expected,Core PPI m/m,0.2%,0.2%,0.2%
"Fri, Apr 12",8:45am,USD,Medium Impact Expected,FOMC Member Rosengren Speaks,,,
"Fri, Apr 12",9:55am,USD,High Impact Expected,Prelim UoM Consumer Sentiment,72.3,79.1,78.6
"Fri, Apr 12",9:55am,USD,Low Impact Expected,Prelim UoM Inflation Expectations,3.0%,3.2%,
"Fri, Apr 12",10:00am,USD,Medium Impact Expected,Business Inventories m/m,0.1%,0.4%,0.9%
"Fri, Apr 12",12:30pm,USD,High Impact Expected,Fed Chairman Bernanke Speaks,,,
"Fri, Apr 12",4:25pm,USD,Medium Impact Expected,Treasury Currency Report,,,
"Sat, Apr 13",Day 2,EUR,Medium Impact Expected,ECOFIN Meetings,,,
"Sat, Apr 13",12:30pm,USD,Medium Impact Expected,FOMC Member Evans Speaks,,,
"Sun, Apr 14",6:30pm,NZD,Low Impact Expected,BusinessNZ Services Index,55.0,55.9,
"Sun, Apr 14",7:01pm,GBP,Low Impact Expected,Rightmove HPI m/m,2.1%,1.7%,
"Sun, Apr 14",8:30pm,JPY,High Impact Expected,BOJ Gov Kuroda Speaks,,,
"Sun, Apr 14",9:30pm,AUD,Medium Impact Expected,Home Loans m/m,2.0%,1.6%,-0.3%
"Sun, Apr 14",10:00pm,CNY,High Impact Expected,GDP q/y,7.7%,8.0%,7.9%
"Sun, Apr 14",10:00pm,CNY,Medium Impact Expected,Fixed Asset Investment ytd/y,20.9%,21.3%,21.2%
"Sun, Apr 14",10:00pm,CNY,Medium Impact Expected,Industrial Production y/y,8.9%,10.1%,9.9%
"Sun, Apr 14",10:00pm,CNY,Medium Impact Expected,NBS Press Conference,,,
"Sun, Apr 14",10:00pm,CNY,Low Impact Expected,Retail Sales y/y,12.6%,12.5%,12.3%
"Mon, Apr 15",12:30am,JPY,Low Impact Expected,Revised Industrial Production m/m,0.6%,-0.1%,-0.1%
"Mon, Apr 15",2:15am,JPY,High Impact Expected,BOJ Gov Kuroda Speaks,,,
"Mon, Apr 15",5:00am,EUR,Low Impact Expected,Trade Balance,12.0B,9.9B,8.7B
"Mon, Apr 15",8:30am,USD,Medium Impact Expected,Empire State Manufacturing Index,3.1,7.2,9.2
"Mon, Apr 15",9:00am,EUR,High Impact Expected,ECB President Draghi Speaks,,,
"Mon, Apr 15",9:00am,USD,Medium Impact Expected,TIC Long-Term Purchases,-17.8B,41.3B,25.7B
"Mon, Apr 15",10:00am,USD,Low Impact Expected,NAHB Housing Market Index,42,45,44
"Mon, Apr 15",6:10pm,USD,Low Impact Expected,President Obama Speaks,,,
"Mon, Apr 15",9:30pm,AUD,High Impact Expected,Monetary Policy Meeting Minutes,,,
"Mon, Apr 15",9:30pm,AUD,Medium Impact Expected,New Motor Vehicle Sales m/m,-0.6%,-0.1%,
"Mon, Apr 15",10:55pm,AUD,Medium Impact Expected,RBA Deputy Gov Debelle Speaks,,,
"Tue, Apr 16",3:15am,CHF,Medium Impact Expected,PPI m/m,0.0%,0.0%,0.1%
"Tue, Apr 16",4:00am,EUR,Low Impact Expected,Italian Trade Balance,1.09B,-1.41B,-1.61B
"Tue, Apr 16",4:30am,GBP,High Impact Expected,CPI y/y,2.8%,2.8%,2.8%
"Tue, Apr 16",4:30am,GBP,Medium Impact Expected,PPI Input m/m,-0.1%,-0.3%,2.8%
"Tue, Apr 16",4:30am,GBP,Medium Impact Expected,RPI y/y,3.3%,3.3%,3.2%
"Tue, Apr 16",4:30am,GBP,Low Impact Expected,Core CPI y/y,2.4%,2.3%,2.3%
"Tue, Apr 16",4:30am,GBP,Low Impact Expected,ONS HPI y/y,1.9%,2.8%,2.2%
"Tue, Apr 16",4:30am,GBP,Low Impact Expected,PPI Output m/m,0.3%,0.3%,0.8%
"Tue, Apr 16",5:00am,EUR,High Impact Expected,German ZEW Economic Sentiment,36.3,41.5,48.5
"Tue, Apr 16",5:00am,EUR,Medium Impact Expected,Final Core CPI y/y,1.5%,1.4%,1.3%
"Tue, Apr 16",5:00am,EUR,Medium Impact Expected,Final CPI y/y,1.7%,1.7%,1.7%
"Tue, Apr 16",5:00am,EUR,Medium Impact Expected,ZEW Economic Sentiment,24.9,31.5,33.4
"Tue, Apr 16",8:00am,USD,Low Impact Expected,FOMC Member Dudley Speaks,,,
"Tue, Apr 16",8:30am,CAD,High Impact Expected,Manufacturing Sales m/m,2.6%,0.6%,-0.6%
"Tue, Apr 16",8:30am,CAD,Medium Impact Expected,Foreign Securities Purchases,-6.31B,7.28B,14.32B
"Tue, Apr 16",8:30am,USD,High Impact Expected,Building Permits,0.90M,0.94M,0.94M
"Tue, Apr 16",8:30am,USD,High Impact Expected,Core CPI m/m,0.1%,0.2%,0.2%
"Tue, Apr 16",8:30am,USD,High Impact Expected,CPI y/y,1.5%,1.7%,2.0%
"Tue, Apr 16",8:30am,USD,Medium Impact Expected,CPI m/m,-0.2%,0.0%,0.7%
"Tue, Apr 16",8:30am,USD,Medium Impact Expected,Housing Starts,1.04M,0.93M,0.97M
"Tue, Apr 16",9:00am,EUR,High Impact Expected,ECB President Draghi Speaks,,,
"Tue, Apr 16",9:15am,USD,Medium Impact Expected,Capacity Utilization Rate,78.5%,78.4%,79.6%
"Tue, Apr 16",9:15am,USD,Medium Impact Expected,Industrial Production m/m,0.4%,0.3%,0.7%
"Tue, Apr 16",10:00am,USD,Medium Impact Expected,Treasury Sec Lew Speaks,,,
"Tue, Apr 16",10:30am,NZD,Low Impact Expected,GDT Price Index,1.6%,11.2%,
"Tue, Apr 16",12:00pm,USD,Low Impact Expected,FOMC Member Duke Speaks,,,
"Tue, Apr 16",12:30pm,CHF,Medium Impact Expected,Gov Board Member Danthine Speaks,,,
"Tue, Apr 16",3:00pm,USD,Medium Impact Expected,FOMC Member Yellen Speaks,,,
"Tue, Apr 16",3:00pm,USD,Medium Impact Expected,Treasury Sec Lew Speaks,,,
"Tue, Apr 16",6:45pm,NZD,High Impact Expected,CPI q/q,0.4%,0.4%,-0.2%
"Tue, Apr 16",8:30pm,AUD,Low Impact Expected,MI Leading Index m/m,0.6%,0.4%,
"Wed, Apr 17",1:00am,JPY,Low Impact Expected,Consumer Confidence,44.8,46.7,44.3
"Wed, Apr 17",4:30am,GBP,High Impact Expected,Claimant Count Change,-7.0K,0.0K,-5.3K
"Wed, Apr 17",4:30am,GBP,High Impact Expected,MPC Asset Purchase Facility Votes,3-0-6,3-0-6,3-0-6
"Wed, Apr 17",4:30am,GBP,High Impact Expected,MPC Official Bank Rate Votes,0-0-9,0-0-9,0-0-9
"Wed, Apr 17",4:30am,GBP,Medium Impact Expected,Unemployment Rate,7.9%,7.8%,7.8%
"Wed, Apr 17",4:30am,GBP,Low Impact Expected,Average Earnings Index 3m/y,0.8%,1.4%,1.2%
"Wed, Apr 17",5:00am,CHF,Medium Impact Expected,Credit Suisse Economic Expectations,20.0,2.3,
"Wed, Apr 17",5:33am,EUR,Medium Impact Expected,German 10-y Bond Auction,1.28|1.6,1.36|1.6,
"Wed, Apr 17",9:30am,USD,Medium Impact Expected,FOMC Member Bullard Speaks,,,
"Wed, Apr 17",10:00am,CAD,High Impact Expected,BOC Monetary Policy Report,,,
"Wed, Apr 17",10:00am,CAD,High Impact Expected,BOC Rate Statement,,,
"Wed, Apr 17",10:00am,CAD,High Impact Expected,Overnight Rate,1.00%,1.00%,1.00%
"Wed, Apr 17",10:30am,USD,Medium Impact Expected,Crude Oil Inventories,-1.2M,1.2M,0.3M
"Wed, Apr 17",11:15am,CAD,High Impact Expected,BOC Press Conference,,,
"Wed, Apr 17",12:00pm,USD,Medium Impact Expected,FOMC Member Rosengren Speaks,,,
"Wed, Apr 17",2:00pm,USD,Medium Impact Expected,Beige Book,,,
"Wed, Apr 17",4:00pm,USD,Medium Impact Expected,Treasury Sec Lew Speaks,,,
"Wed, Apr 17",7:50pm,JPY,Medium Impact Expected,Trade Balance,-0.92T,-0.92T,-1.09T
"Wed, Apr 17",9:30pm,AUD,Medium Impact Expected,NAB Quarterly Business Confidence,2,-5,
"Wed, Apr 17",10:00pm,CNY,Low Impact Expected,Foreign Direct Investment ytd/y,1.4%,-1.4%,
"Thu, Apr 18",4:30am,GBP,High Impact Expected,Retail Sales m/m,-0.7%,-0.7%,2.1%
"Thu, Apr 18",4:44am,EUR,Medium Impact Expected,Spanish 10-y Bond Auction,4.61|2.6,4.48|2.1,
"Thu, Apr 18",5:00am,CHF,Medium Impact Expected,Gov Board Member Zurbrugg Speaks,,,
"Thu, Apr 18",5:35am,GBP,Low Impact Expected,30-y Bond Auction,3.12|1.7,2.95|1.5,
"Thu, Apr 18",8:30am,USD,High Impact Expected,Unemployment Claims,352K,349K,348K
"Thu, Apr 18",10:00am,USD,High Impact Expected,Philly Fed Manufacturing Index,1.3,2.7,2.0
"Thu, Apr 18",10:00am,USD,Low Impact Expected,CB Leading Index m/m,-0.1%,0.1%,0.5%
"Thu, Apr 18",10:30am,USD,Low Impact Expected,Natural Gas Storage,31B,35B,-14B
"Thu, Apr 18",11:00am,CAD,Medium Impact Expected,BOC Gov Carney Speaks,,,
"Thu, Apr 18",Day 1,All,High Impact Expected,G20 Meetings,,,
"Thu, Apr 18",3:15pm,USD,Medium Impact Expected,FOMC Member Raskin Speaks,,,
"Thu, Apr 18",10:00pm,CNY,Low Impact Expected,CB Leading Index m/m,0.0%,1.2%,
"Fri, Apr 19",12:30am,JPY,Low Impact Expected,All Industries Activity m/m,0.6%,-0.6%,-1.6%
"Fri, Apr 19",2:00am,EUR,Medium Impact Expected,German PPI m/m,-0.2%,0.1%,-0.1%
"Fri, Apr 19",4:00am,EUR,Medium Impact Expected,Current Account,16.3B,14.9B,13.8B
"Fri, Apr 19",6:30am,EUR,High Impact Expected,German Buba President Weidmann Speaks,,,
"Fri, Apr 19",8:30am,CAD,High Impact Expected,Core CPI m/m,0.2%,0.2%,0.8%
"Fri, Apr 19",8:30am,CAD,Medium Impact Expected,CPI m/m,0.2%,0.3%,1.2%
"Fri, Apr 19",8:30am,CAD,Medium Impact Expected,Wholesale Sales m/m,0.0%,0.4%,0.5%
"Fri, Apr 19",Day 1,All,Medium Impact Expected,IMF Meetings,,,
"Fri, Apr 19",Day 2,All,High Impact Expected,G20 Meetings,,,
"Fri, Apr 19",12:00pm,USD,Medium Impact Expected,FOMC Member Stein Speaks,,,
"Sat, Apr 20",Day 2,All,Medium Impact Expected,IMF Meetings,,,
"Sat, Apr 20",6:40pm,CHF,High Impact Expected,SNB Chairman Jordan Speaks,,,
"Sun, Apr 21",Day 3,All,Medium Impact Expected,IMF Meetings,,,
"Sun, Apr 21",1:30pm,EUR,High Impact Expected,German Buba President Weidmann Speaks,,,
"Sun, Apr 21",6:45pm,NZD,Low Impact Expected,Visitor Arrivals m/m,1.0%,4.6%,
"Sun, Apr 21",11:00pm,NZD,Low Impact Expected,Credit Card Spending y/y,3.6%,4.7%,
"Mon, Apr 22",6:00am,EUR,Medium Impact Expected,German Buba Monthly Report,,,
"Mon, Apr 22",8:30am,USD,Low Impact Expected,FOMC Member Dudley Speaks,,,
"Mon, Apr 22",10:00am,EUR,Low Impact Expected,Consumer Confidence,-22,-24,-24
"Mon, Apr 22",10:00am,USD,High Impact Expected,Existing Home Sales,4.92M,5.02M,4.95M
"Mon, Apr 22",2:30pm,GBP,Medium Impact Expected,MPC Member Tucker Speaks,,,
"Mon, Apr 22",8:00pm,AUD,Medium Impact Expected,CB Leading Index m/m,0.3%,0.2%,
"Mon, Apr 22",9:45pm,CNY,High Impact Expected,Caixin Flash Manufacturing PMI,50.5,51.4,51.6
"Tue, Apr 23",2:00am,CHF,Low Impact Expected,Trade Balance,1.90B,1.73B,2.00B
"Tue, Apr 23",3:00am,EUR,High Impact Expected,French Flash Manufacturing PMI,44.4,44.2,44.0
"Tue, Apr 23",3:00am,EUR,Medium Impact Expected,French Flash Services PMI,44.1,42.3,41.3
"Tue, Apr 23",3:30am,EUR,High Impact Expected,German Flash Manufacturing PMI,47.9,49.0,49.0
"Tue, Apr 23",3:30am,EUR,Medium Impact Expected,German Flash Services PMI,49.2,51.1,50.9
"Tue, Apr 23",4:00am,EUR,Medium Impact Expected,Flash Manufacturing PMI,46.5,46.8,46.8
"Tue, Apr 23",4:00am,EUR,Medium Impact Expected,Flash Services PMI,46.6,46.7,46.4
"Tue, Apr 23",4:30am,GBP,Medium Impact Expected,Public Sector Net Borrowing,16.7B,14.3B,7.2B
"Tue, Apr 23",6:00am,GBP,Medium Impact Expected,CBI Industrial Order Expectations,-25,-14,-15
"Tue, Apr 23",7:00am,GBP,Medium Impact Expected,MPC Member McCafferty Speaks,,,
"Tue, Apr 23",8:30am,CAD,High Impact Expected,Core Retail Sales m/m,0.7%,0.5%,0.4%
"Tue, Apr 23",8:30am,CAD,Medium Impact Expected,Retail Sales m/m,0.8%,0.3%,0.9%
"Tue, Apr 23",8:45am,CAD,High Impact Expected,BOC Gov Carney Speaks,,,
"Tue, Apr 23",9:00am,USD,Medium Impact Expected,Flash Manufacturing PMI,52.0,53.8,54.6
"Tue, Apr 23",9:00am,USD,Low Impact Expected,HPI m/m,0.7%,0.7%,0.6%
"Tue, Apr 23",10:00am,USD,High Impact Expected,New Home Sales,417K,416K,411K
