Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
,Sep Data,USD,Low Impact Expected,New Home Sales,354K,427K,379K
"Wed, Dec 4",10:00am,CAD,High Impact Expected,BOC Rate Statement,,,
"Wed, Dec 4",10:00am,CAD,High Impact Expected,Overnight Rate,1.00%,1.00%,1.00%
"Wed, Dec 4",10:00am,USD,High Impact Expected,ISM Services PMI,53.9,55.4,55.4
"Wed, Dec 4",10:00am,USD,High Impact Expected,New Home Sales,444K,432K,354K
"Wed, Dec 4",10:30am,USD,Medium Impact Expected,Crude Oil Inventories,-5.6M,-0.5M,3.0M
"Wed, Dec 4",11:20am,USD,Low Impact Expected,President Obama Speaks,,,
"Wed, Dec 4",2:00pm,USD,Medium Impact Expected,Beige Book,,,
"Wed, Dec 4",7:30pm,AUD,High Impact Expected,Goods Trade Balance,-0.53B,-0.38B,-0.27B
"Wed, Dec 4",10:45pm,JPY,Low Impact Expected,10-y Bond Auction,0.65|4.0,0.61|3.7,
"Thu, Dec 5",6:15am,GBP,High Impact Expected,Autumn Forecast Statement,,,
"Thu, Dec 5",7:00am,GBP,High Impact Expected,Asset Purchase Facility,375B,375B,375B
"Thu, Dec 5",7:00am,GBP,High Impact Expected,Official Bank Rate,0.50%,0.50%,0.50%
"Thu, Dec 5",7:30am,USD,Low Impact Expected,Challenger Job Cuts y/y,-20.6%,-4.2%,
"Thu, Dec 5",7:45am,EUR,High Impact Expected,Main Refinancing Rate,0.25%,0.25%,0.25%
"Thu, Dec 5",8:30am,CAD,High Impact Expected,Building Permits m/m,7.4%,1.2%,4.1%
"Thu, Dec 5",8:30am,EUR,High Impact Expected,ECB Press Conference,,,
"Thu, Dec 5",8:30am,USD,High Impact Expected,Prelim GDP q/q,3.6%,3.0%,2.8%
"Thu, Dec 5",8:30am,USD,High Impact Expected,Unemployment Claims,298K,328K,321K
"Thu, Dec 5",8:30am,USD,Medium Impact Expected,Treasury Sec Lew Speaks,,,
"Thu, Dec 5",8:30am,USD,Low Impact Expected,Prelim GDP Price Index q/q,2.0%,1.9%,1.9%
"Thu, Dec 5",10:00am,CAD,High Impact Expected,Ivey PMI,53.7,59.0,62.8
"Thu, Dec 5",10:00am,USD,Medium Impact Expected,Factory Orders m/m,-0.9%,-0.9%,1.8%
"Thu, Dec 5",10:30am,USD,Low Impact Expected,Natural Gas Storage,-162B,-141B,-13B
"Thu, Dec 5",5:05pm,AUD,Low Impact Expected,AIG Construction Index,55.2,54.4,
"Fri, Dec 6",12:00am,JPY,Low Impact Expected,Leading Indicators,109.9%,109.9%,109.2%
"Fri, Dec 6",2:45am,EUR,Low Impact Expected,French Gov Budget Balance,-86.0B,-80.8B,
"Fri, Dec 6",2:45am,EUR,Low Impact Expected,French Trade Balance,-4.7B,-5.1B,-5.6B
"Fri, Dec 6",3:00am,CHF,Medium Impact Expected,Foreign Currency Reserves,436B,435B,
"Fri, Dec 6",3:00am,GBP,Medium Impact Expected,Halifax HPI m/m,1.1%,0.8%,1.3%
"Fri, Dec 6",3:15am,CHF,High Impact Expected,CPI m/m,0.0%,-0.2%,-0.1%
"Fri, Dec 6",4:30am,GBP,Medium Impact Expected,Consumer Inflation Expectations,3.6%,3.2%,
"Fri, Dec 6",6:00am,EUR,Medium Impact Expected,German Factory Orders m/m,-2.2%,-0.4%,3.1%
"Fri, Dec 6",8:30am,CAD,High Impact Expected,Employment Change,21.6K,12.3K,13.2K
"Fri, Dec 6",8:30am,CAD,High Impact Expected,Unemployment Rate,6.9%,6.9%,6.9%
"Fri, Dec 6",8:30am,CAD,Medium Impact Expected,Labor Productivity q/q,0.2%,0.3%,0.4%
"Fri, Dec 6",8:30am,USD,High Impact Expected,Non-Farm Employment Change,203K,180K,200K
"Fri, Dec 6",8:30am,USD,High Impact Expected,Unemployment Rate,7.0%,7.2%,7.3%
"Fri, Dec 6",8:30am,USD,Medium Impact Expected,Average Hourly Earnings m/m,0.2%,0.2%,0.1%
"Fri, Dec 6",8:30am,USD,Medium Impact Expected,Core PCE Price Index m/m,0.1%,0.1%,0.1%
"Fri, Dec 6",8:30am,USD,Medium Impact Expected,Personal Spending m/m,0.3%,0.3%,0.2%
"Fri, Dec 6",8:30am,USD,Low Impact Expected,Personal Income m/m,-0.1%,0.3%,0.5%
"Fri, Dec 6",9:55am,USD,High Impact Expected,Prelim UoM Consumer Sentiment,82.5,76.2,75.1
"Fri, Dec 6",9:55am,USD,Low Impact Expected,Prelim UoM Inflation Expectations,3.0%,2.9%,
"Fri, Dec 6",3:00pm,USD,Medium Impact Expected,FOMC Member Evans Speaks,,,
"Fri, Dec 6",3:00pm,USD,Low Impact Expected,Consumer Credit m/m,18.2B,14.6B,16.3B
"Fri, Dec 6",9:00pm,JPY,High Impact Expected,BOJ Gov Kuroda Speaks,,,
"Sat, Dec 7",10:01pm,CNY,High Impact Expected,USD-Denominated Trade Balance,33.8B,21.3B,31.1B
"Sun, Dec 8",4:45pm,NZD,Low Impact Expected,Manufacturing Sales q/q,4.7%,-1.2%,
"Sun, Dec 8",6:50pm,JPY,Medium Impact Expected,Current Account,-0.06T,0.12T,-0.13T
"Sun, Dec 8",6:50pm,JPY,Medium Impact Expected,Final GDP q/q,0.3%,0.4%,0.5%
"Sun, Dec 8",6:50pm,JPY,Low Impact Expected,Bank Lending y/y,2.2%,2.0%,
"Sun, Dec 8",6:50pm,JPY,Low Impact Expected,Final GDP Price Index y/y,-0.3%,-0.3%,-0.3%
"Sun, Dec 8",7:30pm,AUD,Medium Impact Expected,ANZ Job Advertisements m/m,-0.8%,-0.1%,
"Sun, Dec 8",8:30pm,CNY,High Impact Expected,CPI y/y,3.0%,3.0%,3.2%
"Sun, Dec 8",8:30pm,CNY,Medium Impact Expected,PPI y/y,-1.4%,-1.5%,-1.5%
"Mon, Dec 9",12:00am,JPY,Low Impact Expected,Economy Watchers Sentiment,53.5,52.3,51.8
"Mon, Dec 9",1:45am,CHF,Low Impact Expected,Unemployment Rate,3.2%,3.2%,3.2%
"Mon, Dec 9",2:00am,EUR,Medium Impact Expected,German Trade Balance,16.8B,17.4B,18.7B
"Mon, Dec 9",3:15am,CHF,Medium Impact Expected,Retail Sales y/y,1.2%,1.7%,1.0%
"Mon, Dec 9",4:30am,EUR,Low Impact Expected,Sentix Investor Confidence,8.0,10.5,9.3
"Mon, Dec 9",All Day,EUR,Medium Impact Expected,Eurogroup Meetings,,,
"Mon, Dec 9",6:00am,EUR,Medium Impact Expected,German Industrial Production m/m,-1.2%,0.8%,-0.7%
"Mon, Dec 9",8:13am,CAD,Low Impact Expected,Housing Starts,192K,195K,198K
"Mon, Dec 9",12:15pm,GBP,High Impact Expected,BOE Gov Carney Speaks,,,
"Mon, Dec 9",1:05pm,USD,High Impact Expected,FOMC Member Bullard Speaks,,,
"Mon, Dec 9",6:50pm,JPY,Medium Impact Expected,BSI Manufacturing Index,9.7,17.2,15.2
"Mon, Dec 9",6:50pm,JPY,Medium Impact Expected,Tertiary Industry Activity m/m,-0.7%,0.3%,0.0%
"Mon, Dec 9",6:50pm,JPY,Low Impact Expected,M2 Money Stock y/y,4.3%,4.3%,4.1%
"Mon, Dec 9",7:01pm,GBP,Low Impact Expected,RICS House Price Balance,58%,59%,57%
"Mon, Dec 9",7:30pm,AUD,High Impact Expected,NAB Business Confidence,5,6,
"Mon, Dec 9",7:30pm,AUD,Medium Impact Expected,Home Loans m/m,1.0%,1.3%,3.5%
"Mon, Dec 9",10:45pm,JPY,Low Impact Expected,30-y Bond Auction,1.70|4.2,1.62|4.4,
"Tue, Dec 10",12:00am,JPY,Low Impact Expected,Consumer Confidence,42.5,44.2,41.2
"Tue, Dec 10",12:30am,CNY,High Impact Expected,Industrial Production y/y,10.0%,10.2%,10.3%
"Tue, Dec 10",12:30am,CNY,Medium Impact Expected,Fixed Asset Investment ytd/y,19.9%,20.1%,20.1%
"Tue, Dec 10",12:30am,CNY,Low Impact Expected,Retail Sales y/y,13.7%,13.2%,13.3%
"Tue, Dec 10",1:00am,JPY,Low Impact Expected,Prelim Machine Tool Orders y/y,15.4%,8.4%,
"Tue, Dec 10",2:45am,EUR,Medium Impact Expected,French Industrial Production m/m,-0.3%,0.2%,-0.3%
"Tue, Dec 10",4:00am,EUR,Low Impact Expected,Italian Industrial Production m/m,0.5%,0.3%,0.2%
"Tue, Dec 10",4:30am,GBP,High Impact Expected,Manufacturing Production m/m,0.4%,0.4%,1.2%
"Tue, Dec 10",4:30am,GBP,Medium Impact Expected,Goods Trade Balance,-9.7B,-9.3B,-10.1B
"Tue, Dec 10",4:30am,GBP,Low Impact Expected,Industrial Production m/m,0.4%,0.4%,0.9%
"Tue, Dec 10",All Day,EUR,Medium Impact Expected,ECOFIN Meetings,,,
"Tue, Dec 10",7:00am,EUR,High Impact Expected,ECB President Draghi Speaks,,,
"Tue, Dec 10",7:30am,USD,Low Impact Expected,NFIB Small Business Index,92.5,92.7,91.6
"Tue, Dec 10",10:00am,GBP,Medium Impact Expected,NIESR GDP Estimate,0.8%,0.7%,
"Tue, Dec 10",10:00am,USD,Medium Impact Expected,JOLTS Job Openings,3.93M,3.96M,3.88M
"Tue, Dec 10",10:00am,USD,Low Impact Expected,Final Wholesale Inventories m/m,1.4%,0.3%,0.5%
"Tue, Dec 10",10:30am,CAD,Low Impact Expected,BOC Financial System Review,,,
"Tue, Dec 10",6:30pm,AUD,Medium Impact Expected,Westpac Consumer Sentiment,-4.8%,1.9%,
"Tue, Dec 10",6:50pm,JPY,Medium Impact Expected,Core Machinery Orders m/m,0.6%,0.9%,-2.1%
"Tue, Dec 10",6:50pm,JPY,Low Impact Expected,PPI y/y,2.7%,2.7%,2.5%
"Wed, Dec 11",1:30am,EUR,Low Impact Expected,French Final Private Payrolls q/q,-0.1%,-0.1%,-0.1%
"Wed, Dec 11",2:00am,EUR,Low Impact Expected,German Final CPI m/m,0.2%,0.2%,0.2%
"Wed, Dec 11",3:03am,CNY,Medium Impact Expected,New Loans,625B,585B,506B
"Wed, Dec 11",3:03am,CNY,Low Impact Expected,M2 Money Supply y/y,14.2%,14.2%,14.3%
"Wed, Dec 11",8:00am,GBP,Medium Impact Expected,MPC Member Weale Speaks,,,
"Wed, Dec 11",10:00am,USD,Medium Impact Expected,Treasury Sec Lew Speaks,,,
"Wed, Dec 11",10:30am,USD,Medium Impact Expected,Crude Oil Inventories,-10.6M,-2.2M,-5.6M
"Wed, Dec 11",1:01pm,USD,Medium Impact Expected,10-y Bond Auction,2.82|2.6,2.75|2.7,
"Wed, Dec 11",1:59pm,USD,Medium Impact Expected,Federal Budget Balance,-135.2B,-142.6B,-91.6B
"Wed, Dec 11",3:00pm,NZD,High Impact Expected,Official Cash Rate,2.50%,2.50%,2.50%
"Wed, Dec 11",3:00pm,NZD,High Impact Expected,RBNZ Press Conference,,,
"Wed, Dec 11",3:00pm,NZD,High Impact Expected,RBNZ Rate Statement,,,
"Wed, Dec 11",3:00pm,NZD,Medium Impact Expected,RBNZ Monetary Policy Statement,,,
"Wed, Dec 11",4:25pm,NZD,Low Impact Expected,REINZ HPI m/m,1.2%,1.6%,
"Wed, Dec 11",4:45pm,NZD,Low Impact Expected,FPI m/m,-0.2%,-1.0%,
"Wed, Dec 11",7:00pm,AUD,Medium Impact Expected,MI Inflation Expectations,2.1%,1.9%,
"Wed, Dec 11",7:10pm,NZD,High Impact Expected,RBNZ Gov Wheeler Speaks,,,
"Wed, Dec 11",7:30pm,AUD,High Impact Expected,Employment Change,21.0K,10.3K,-0.7K
"Wed, Dec 11",7:30pm,AUD,High Impact Expected,Unemployment Rate,5.8%,5.8%,5.7%
"Thu, Dec 12",2:45am,EUR,Low Impact Expected,French Final CPI m/m,0.0%,0.1%,-0.1%
"Thu, Dec 12",3:00am,EUR,High Impact Expected,ECB President Draghi Speaks,,,
"Thu, Dec 12",3:30am,CHF,High Impact Expected,Libor Rate,<0.25%,<0.25%,<0.25%
"Thu, Dec 12",3:30am,CHF,High Impact Expected,SNB Monetary Policy Assessment,,,
"Thu, Dec 12",4:00am,CHF,High Impact Expected,SNB Press Conference,,,
"Thu, Dec 12",4:00am,EUR,Medium Impact Expected,ECB Monthly Bulletin,,,
"Thu, Dec 12",5:00am,EUR,Medium Impact Expected,Industrial Production m/m,-1.1%,0.4%,-0.2%
"Thu, Dec 12",5:00am,GBP,Low Impact Expected,CB Leading Index m/m,0.4%,1.7%,
"Thu, Dec 12",8:30am,CAD,Medium Impact Expected,NHPI m/m,0.1%,0.2%,0.0%
"Thu, Dec 12",8:30am,CAD,Low Impact Expected,Capacity Utilization Rate,81.7%,81.1%,81.1%
"Thu, Dec 12",8:30am,USD,High Impact Expected,Core Retail Sales m/m,0.4%,0.2%,0.5%
"Thu, Dec 12",8:30am,USD,High Impact Expected,Retail Sales m/m,0.7%,0.6%,0.6%
"Thu, Dec 12",8:30am,USD,High Impact Expected,Unemployment Claims,368K,321K,300K
"Thu, Dec 12",8:30am,USD,Medium Impact Expected,Import Prices m/m,-0.6%,-0.7%,-0.6%
"Thu, Dec 12",10:00am,USD,Medium Impact Expected,Business Inventories m/m,0.7%,0.4%,0.6%
"Thu, Dec 12",10:30am,USD,Low Impact Expected,Natural Gas Storage,-81B,-85B,-162B
"Thu, Dec 12",12:10pm,NZD,Medium Impact Expected,BusinessNZ Manufacturing Index,56.7,55.9,
"Thu, Dec 12",1:01pm,USD,Low Impact Expected,30-y Bond Auction,3.90|2.3,3.81|2.2,
"Thu, Dec 12",1:05pm,CAD,High Impact Expected,BOC Gov Poloz Speaks,,,
"Thu, Dec 12",11:30pm,JPY,Low Impact Expected,Revised Industrial Production m/m,1.0%,0.5%,0.5%
"Fri, Dec 13",2:00am,EUR,Low Impact Expected,German WPI m/m,-0.2%,0.4%,-1.0%
"Fri, Dec 13",3:15am,CHF,Medium Impact Expected,PPI m/m,-0.1%,0.3%,-0.4%
"Fri, Dec 13",4:30am,GBP,Low Impact Expected,Construction Output m/m,2.2%,1.6%,-0.5%
"Fri, Dec 13",5:00am,EUR,Low Impact Expected,Final Employment Change q/q,0.0%,0.0%,0.0%
"Fri, Dec 13",7:30am,GBP,Medium Impact Expected,MPC Member Dale Speaks,,,
"Fri, Dec 13",8:30am,USD,High Impact Expected,PPI m/m,-0.1%,0.0%,-0.2%
"Fri, Dec 13",8:30am,USD,Medium Impact Expected,Core PPI m/m,0.1%,0.1%,0.2%
"Sun, Dec 15",4:00pm,NZD,Low Impact Expected,Westpac Consumer Sentiment,120.1,115.4,
"Sun, Dec 15",4:30pm,NZD,Low Impact Expected,BusinessNZ Services Index,56.3,58.0,
"Sun, Dec 15",6:14pm,GBP,Low Impact Expected,Rightmove HPI m/m,-1.9%,-2.4%,
"Sun, Dec 15",6:50pm,JPY,Medium Impact Expected,Tankan Manufacturing Index,16,15,12
"Sun, Dec 15",6:50pm,JPY,Medium Impact Expected,Tankan Non-Manufacturing Index,20,16,14
"Sun, Dec 15",8:45pm,CNY,High Impact Expected,Caixin Flash Manufacturing PMI,50.5,51.0,50.8
"Mon, Dec 16",3:00am,EUR,High Impact Expected,French Flash Manufacturing PMI,47.1,49.1,48.4
"Mon, Dec 16",3:00am,EUR,Medium Impact Expected,French Flash Services PMI,47.4,48.9,48.0
"Mon, Dec 16",3:30am,EUR,High Impact Expected,German Flash Manufacturing PMI,54.2,53.1,52.7
"Mon, Dec 16",3:30am,EUR,Medium Impact Expected,German Flash Services PMI,54.0,55.2,55.7
"Mon, Dec 16",4:00am,EUR,Medium Impact Expected,Flash Manufacturing PMI,52.7,51.9,51.6
"Mon, Dec 16",4:00am,EUR,Medium Impact Expected,Flash Services PMI,51.0,51.5,51.2
"Mon, Dec 16",4:00am,EUR,Low Impact Expected,Italian Trade Balance,4.07B,1.24B,0.83B
"Mon, Dec 16",5:00am,EUR,Low Impact Expected,Trade Balance,14.5B,15.2B,12.4B
"Mon, Dec 16",6:00am,EUR,Medium Impact Expected,German Buba Monthly Report,,,
"Mon, Dec 16",8:30am,CAD,Medium Impact Expected,Foreign Securities Purchases,4.41B,9.24B,8.29B
"Mon, Dec 16",8:30am,USD,Medium Impact Expected,Empire State Manufacturing Index,1.0,4.9,-2.2
"Mon, Dec 16",8:30am,USD,Medium Impact Expected,Revised Nonfarm Productivity q/q,3.0%,2.9%,1.9%
"Mon, Dec 16",8:30am,USD,Low Impact Expected,Revised Unit Labor Costs q/q,-1.4%,-1.5%,-0.6%
"Mon, Dec 16",9:00am,EUR,High Impact Expected,ECB President Draghi Speaks,,,
"Mon, Dec 16",9:00am,USD,Medium Impact Expected,Flash Manufacturing PMI,54.4,54.9,54.7
"Mon, Dec 16",9:00am,USD,Medium Impact Expected,TIC Long-Term Purchases,35.4B,31.4B,31.3B
"Mon, Dec 16",9:15am,USD,Medium Impact Expected,Capacity Utilization Rate,79.0%,78.5%,78.2%
"Mon, Dec 16",9:15am,USD,Medium Impact Expected,Industrial Production m/m,1.1%,0.6%,0.1%
"Mon, Dec 16",12:00pm,CHF,Medium Impact Expected,Gov Board Member Zurbrugg Speaks,,,
"Mon, Dec 16",6:00pm,AUD,Medium Impact Expected,CB Leading Index m/m,0.5%,0.3%,
"Mon, Dec 16",7:15pm,AUD,Medium Impact Expected,RBA Deputy Gov Debelle Speaks,,,
"Mon, Dec 16",7:30pm,AUD,High Impact Expected,Monetary Policy Meeting Minutes,,,
"Mon, Dec 16",7:30pm,AUD,Medium Impact Expected,New Motor Vehicle Sales m/m,1.8%,-0.9%,
"Mon, Dec 16",8:30pm,AUD,High Impact Expected,Mid-Year Economic and Fiscal Outlook,,,
"Tue, Dec 17",4:30am,GBP,High Impact Expected,CPI y/y,2.1%,2.2%,2.2%
"Tue, Dec 17",4:30am,GBP,Medium Impact Expected,PPI Input m/m,-0.7%,-0.5%,-0.4%
"Tue, Dec 17",4:30am,GBP,Medium Impact Expected,RPI y/y,2.6%,2.7%,2.6%
"Tue, Dec 17",4:30am,GBP,Low Impact Expected,Core CPI y/y,1.8%,1.8%,1.7%
"Tue, Dec 17",4:30am,GBP,Low Impact Expected,ONS HPI y/y,5.5%,4.2%,3.8%
"Tue, Dec 17",4:30am,GBP,Low Impact Expected,PPI Output m/m,-0.2%,-1.2%,-0.3%
"Tue, Dec 17",5:00am,EUR,High Impact Expected,German ZEW Economic Sentiment,62.0,55.3,54.6
"Tue, Dec 17",5:00am,EUR,Medium Impact Expected,Final CPI y/y,0.9%,0.9%,0.9%
"Tue, Dec 17",5:00am,EUR,Medium Impact Expected,ZEW Economic Sentiment,68.3,60.9,60.2
"Tue, Dec 17",5:00am,EUR,Low Impact Expected,Final Core CPI y/y,0.9%,1.0%,1.0%
"Tue, Dec 17",All Day,EUR,Medium Impact Expected,Eurogroup Meetings,,,
"Tue, Dec 17",6:00am,GBP,Medium Impact Expected,CBI Industrial Order Expectations,12,12,11
"Tue, Dec 17",8:30am,CAD,High Impact Expected,Manufacturing Sales m/m,1.0%,-0.2%,0.6%
"Tue, Dec 17",8:30am,NZD,Low Impact Expected,GDT Price Index,0.2%,3.9%,
"Tue, Dec 17",8:30am,USD,High Impact Expected,Core CPI m/m,0.2%,0.1%,0.1%
"Tue, Dec 17",8:30am,USD,High Impact Expected,CPI y/y,1.2%,1.2%,1.0%
"Tue, Dec 17",8:30am,USD,Medium Impact Expected,CPI m/m,0.0%,0.1%,-0.1%
"Tue, Dec 17",8:30am,USD,Medium Impact Expected,Current Account,-95B,-101B,-97B
"Tue, Dec 17",10:00am,USD,Medium Impact Expected,NAHB Housing Market Index,58,55,54
"Tue, Dec 17",10:30am,GBP,High Impact Expected,BOE Gov Carney Speaks,,,
"Tue, Dec 17",4:45pm,NZD,Medium Impact Expected,Current Account,-4.78B,-4.45B,-1.34B
"Tue, Dec 17",5:30pm,AUD,High Impact Expected,RBA Gov Stevens Speaks,,,
"Tue, Dec 17",6:30pm,AUD,Low Impact Expected,MI Leading Index m/m,-0.1%,0.1%,
"Tue, Dec 17",6:50pm,JPY,Medium Impact Expected,Trade Balance,-1.35T,-1.13T,-1.09T
"Tue, Dec 17",7:00pm,NZD,High Impact Expected,ANZ Business Confidence,64.1,60.5,
"Tue, Dec 17",9:00pm,CNY,Low Impact Expected,CB Leading Index m/m,1.4%,0.7%,
"Tue, Dec 17",9:00pm,CNY,Low Impact Expected,Foreign Direct Investment ytd/y,5.5%,5.8%,
"Wed, Dec 18",4:00am,EUR,High Impact Expected,German ifo Business Climate,109.5,109.7,109.3
"Wed, Dec 18",4:30am,GBP,High Impact Expected,Claimant Count Change,-36.7K,-35.2K,-42.8K
"Wed, Dec 18",4:30am,GBP,High Impact Expected,MPC Asset Purchase Facility Votes,0-0-9,0-0-9,0-0-9
"Wed, Dec 18",4:30am,GBP,High Impact Expected,MPC Official Bank Rate Votes,0-0-9,0-0-9,0-0-9
"Wed, Dec 18",4:30am,GBP,High Impact Expected,Unemployment Rate,7.4%,7.6%,7.6%
"Wed, Dec 18",4:30am,GBP,Medium Impact Expected,Average Earnings Index 3m/y,0.9%,0.8%,0.8%
"Wed, Dec 18",5:00am,CHF,Medium Impact Expected,Credit Suisse Economic Expectations,39.4,31.6,
"Wed, Dec 18",All Day,EUR,Medium Impact Expected,ECOFIN Meetings,,,
"Wed, Dec 18",6:00am,GBP,Medium Impact Expected,CBI Realized Sales,34,9,1
,Sep Data,USD,Low Impact Expected,Housing Starts,0.87M,0.91M,0.88M
,Oct Data,USD,Low Impact Expected,Housing Starts,0.89M,0.92M,0.87M
"Wed, Dec 18",8:30am,CAD,Medium Impact Expected,Wholesale Sales m/m,1.4%,0.4%,0.0%
"Wed, Dec 18",8:30am,USD,High Impact Expected,Building Permits,1.01M,0.99M,1.04M
"Wed, Dec 18",8:30am,USD,Medium Impact Expected,Housing Starts,1.09M,0.95M,0.89M
"Wed, Dec 18",9:00am,USD,Low Impact Expected,Flash Services PMI,56.0,56.4,55.9
"Wed, Dec 18",10:30am,USD,Medium Impact Expected,Crude Oil Inventories,-2.9M,-2.4M,-10.6M
"Wed, Dec 18",2:00pm,USD,High Impact Expected,FOMC Economic Projections,,,
"Wed, Dec 18",2:00pm,USD,High Impact Expected,FOMC Statement,,,
"Wed, Dec 18",2:00pm,USD,Medium Impact Expected,Federal Funds Rate,<0.25%,<0.25%,<0.25%
"Wed, Dec 18",2:30pm,USD,High Impact Expected,FOMC Press Conference,,,
"Wed, Dec 18",4:45pm,NZD,High Impact Expected,GDP q/q,1.4%,1.1%,0.3%
"Wed, Dec 18",4:45pm,NZD,High Impact Expected,Trade Balance,183M,-173M,
"Wed, Dec 18",7:30pm,AUD,Low Impact Expected,RBA Bulletin,,,
"Wed, Dec 18",11:30pm,JPY,Low Impact Expected,All Industries Activity m/m,-0.2%,-0.2%,0.5%
"Thu, Dec 19",1:45am,CHF,Low Impact Expected,SECO Economic Forecasts,,,
"Thu, Dec 19",2:00am,CHF,Low Impact Expected,Trade Balance,2.11B,2.57B,2.28B
"Thu, Dec 19",4:00am,EUR,Medium Impact Expected,Current Account,21.8B,14.2B,14.9B
"Thu, Dec 19",Day 1,EUR,Medium Impact Expected,EU Economic Summit,,,
"Thu, Dec 19",4:30am,GBP,High Impact Expected,Retail Sales m/m,0.3%,0.3%,-0.9%
"Thu, Dec 19",4:42am,EUR,Medium Impact Expected,Spanish 10-y Bond Auction,4.10|3.6,4.16|2.6,
"Thu, Dec 19",8:30am,USD,High Impact Expected,Unemployment Claims,379K,336K,369K
"Thu, Dec 19",9:00am,CHF,Low Impact Expected,SNB Quarterly Bulletin,,,
"Thu, Dec 19",10:00am,USD,High Impact Expected,Existing Home Sales,4.90M,5.04M,5.12M
"Thu, Dec 19",10:00am,USD,High Impact Expected,Philly Fed Manufacturing Index,7.0,10.3,6.5
"Thu, Dec 19",10:00am,USD,Low Impact Expected,CB Leading Index m/m,0.8%,0.7%,0.1%
"Thu, Dec 19",10:30am,USD,Low Impact Expected,Natural Gas Storage,-285B,-260B,-81B
"Thu, Dec 19",4:45pm,NZD,Low Impact Expected,Visitor Arrivals m/m,2.8%,-1.9%,
"Thu, Dec 19",6:45pm,GBP,Low Impact Expected,GfK Consumer Confidence,-13,-11,-12
"Thu, Dec 19",7:01pm,GBP,Low Impact Expected,BOE Quarterly Bulletin,,,
"Thu, Dec 19",9:00pm,NZD,Low Impact Expected,Credit Card Spending y/y,6.9%,3.3%,
"Thu, Dec 19",9:58pm,JPY,High Impact Expected,Monetary Policy Statement,,,
"Fri, Dec 20",2:00am,EUR,Medium Impact Expected,German GfK Consumer Climate,7.6,7.4,7.4
"Fri, Dec 20",2:00am,EUR,Medium Impact Expected,German PPI m/m,-0.1%,0.0%,-0.2%
"Fri, Dec 20",2:30am,JPY,High Impact Expected,BOJ Press Conference,,,
"Fri, Dec 20",Day 2,EUR,Medium Impact Expected,EU Economic Summit,,,
"Fri, Dec 20",4:30am,GBP,High Impact Expected,Current Account,-20.7B,-13.8B,-6.2B
"Fri, Dec 20",4:30am,GBP,Medium Impact Expected,Final GDP q/q,0.8%,0.8%,0.8%
"Fri, Dec 20",4:30am,GBP,Medium Impact Expected,Public Sector Net Borrowing,14.8B,6.6B,7.4B
"Fri, Dec 20",4:30am,GBP,Low Impact Expected,Index of Services 3m/3m,0.8%,0.4%,0.8%
"Fri, Dec 20",4:30am,GBP,Low Impact Expected,Revised Business Investment q/q,2.0%,1.6%,1.4%
