Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
"Fri, Nov 8",8:30am,USD,Medium Impact Expected,Average Hourly Earnings m/m,0.1%,0.2%,0.1%
"Fri, Nov 8",8:30am,USD,Medium Impact Expected,Core PCE Price Index m/m,0.1%,0.1%,0.1%
"Fri, Nov 8",8:30am,USD,Medium Impact Expected,Personal Spending m/m,0.2%,0.3%,0.3%
"Fri, Nov 8",8:30am,USD,Low Impact Expected,Personal Income m/m,0.5%,0.3%,0.5%
"Fri, Nov 8",9:55am,USD,High Impact Expected,Prelim UoM Consumer Sentiment,72.0,74.6,73.2
"Fri, Nov 8",9:55am,USD,Low Impact Expected,Prelim UoM Inflation Expectations,3.1%,3.0%,
"Fri, Nov 8",1:10pm,USD,Low Impact Expected,President Obama Speaks,,,
"Fri, Nov 8",3:30pm,USD,High Impact Expected,Fed Chairman Bernanke Speaks,,,
"Fri, Nov 8",8:30pm,CNY,High Impact Expected,CPI y/y,3.2%,3.3%,3.1%
"Fri, Nov 8",8:30pm,CNY,Medium Impact Expected,PPI y/y,-1.5%,-1.3%,-1.3%
"Sat, Nov 9",12:30am,CNY,High Impact Expected,Industrial Production y/y,10.3%,10.1%,10.2%
"Sat, Nov 9",12:30am,CNY,Medium Impact Expected,Fixed Asset Investment ytd/y,20.1%,20.2%,20.2%
"Sat, Nov 9",12:30am,CNY,Low Impact Expected,Retail Sales y/y,13.3%,13.4%,13.3%
"Sun, Nov 10",6:50pm,JPY,Medium Impact Expected,Current Account,-0.13T,-0.10T,0.35T
"Sun, Nov 10",6:50pm,JPY,Low Impact Expected,Bank Lending y/y,2.0%,2.0%,
"Sun, Nov 10",7:30pm,AUD,Medium Impact Expected,Home Loans m/m,4.4%,3.6%,-4.0%
"Mon, Nov 11",12:00am,JPY,Low Impact Expected,Economy Watchers Sentiment,51.8,54.2,52.8
"Mon, Nov 11",All Day,EUR,Non-Economic,French Bank Holiday,,,
"Mon, Nov 11",3:09am,CNY,Medium Impact Expected,New Loans,506B,581B,787B
"Mon, Nov 11",3:09am,CNY,Low Impact Expected,M2 Money Supply y/y,14.3%,14.2%,14.2%
"Mon, Nov 11",4:00am,EUR,Low Impact Expected,Italian Industrial Production m/m,0.2%,0.2%,-0.2%
"Mon, Nov 11",All Day,CAD,Non-Economic,Bank Holiday,,,
"Mon, Nov 11",All Day,USD,Non-Economic,Bank Holiday,,,
"Mon, Nov 11",12:00pm,EUR,Medium Impact Expected,German Buba President Weidmann Speaks,,,
"Mon, Nov 11",2:25pm,USD,Low Impact Expected,NFIB Small Business Index,91.6,93.5,93.9
"Mon, Nov 11",4:00pm,NZD,Low Impact Expected,REINZ HPI m/m,1.6%,0.8%,
"Mon, Nov 11",6:50pm,JPY,Medium Impact Expected,Tertiary Industry Activity m/m,-0.2%,0.2%,0.6%
"Mon, Nov 11",6:50pm,JPY,Low Impact Expected,M2 Money Stock y/y,4.1%,3.9%,3.9%
"Mon, Nov 11",7:01pm,GBP,Low Impact Expected,RICS House Price Balance,57%,59%,53%
"Mon, Nov 11",7:30pm,AUD,High Impact Expected,NAB Business Confidence,5,12,
"Mon, Nov 11",10:45pm,JPY,Low Impact Expected,30-y Bond Auction,1.62|4.4,1.63|4.1,
"Tue, Nov 12",12:00am,JPY,Low Impact Expected,Consumer Confidence,41.2,46.3,45.4
"Tue, Nov 12",1:00am,JPY,Low Impact Expected,Prelim Machine Tool Orders y/y,8.4%,-6.3%,
"Tue, Nov 12",2:00am,EUR,Low Impact Expected,German Final CPI m/m,-0.2%,-0.2%,-0.2%
"Tue, Nov 12",2:00am,EUR,Low Impact Expected,German WPI m/m,-1.0%,0.3%,0.7%
"Tue, Nov 12",4:30am,GBP,High Impact Expected,CPI y/y,2.2%,2.5%,2.7%
"Tue, Nov 12",4:30am,GBP,Medium Impact Expected,PPI Input m/m,-0.6%,-0.8%,-1.0%
"Tue, Nov 12",4:30am,GBP,Medium Impact Expected,RPI y/y,2.6%,3.0%,3.2%
"Tue, Nov 12",4:30am,GBP,Low Impact Expected,Core CPI y/y,1.7%,2.0%,2.2%
"Tue, Nov 12",4:30am,GBP,Low Impact Expected,ONS HPI y/y,3.8%,4.1%,3.7%
"Tue, Nov 12",4:30am,GBP,Low Impact Expected,PPI Output m/m,-0.3%,0.0%,0.0%
"Tue, Nov 12",5:00am,GBP,Low Impact Expected,CB Leading Index m/m,1.5%,1.2%,
"Tue, Nov 12",3:00pm,NZD,High Impact Expected,RBNZ Financial Stability Report,,,
"Tue, Nov 12",4:45pm,NZD,Low Impact Expected,FPI m/m,-1.0%,0.0%,
"Tue, Nov 12",6:30pm,AUD,Medium Impact Expected,Westpac Consumer Sentiment,1.9%,-2.1%,
"Tue, Nov 12",6:50pm,JPY,Medium Impact Expected,Core Machinery Orders m/m,-2.1%,-1.8%,5.4%
"Tue, Nov 12",6:50pm,JPY,Low Impact Expected,PPI y/y,2.5%,2.5%,2.2%
"Tue, Nov 12",7:00pm,NZD,High Impact Expected,RBNZ Gov Wheeler Speaks,,,
"Tue, Nov 12",7:30pm,AUD,Medium Impact Expected,New Motor Vehicle Sales m/m,-0.7%,-0.3%,
"Tue, Nov 12",7:30pm,AUD,Medium Impact Expected,Wage Price Index q/q,0.5%,0.8%,0.7%
"Wed, Nov 13",4:30am,GBP,High Impact Expected,Claimant Count Change,-41.7K,-33.2K,-44.7K
"Wed, Nov 13",4:30am,GBP,High Impact Expected,Unemployment Rate,7.6%,7.6%,7.7%
"Wed, Nov 13",4:30am,GBP,Medium Impact Expected,Average Earnings Index 3m/y,0.7%,0.7%,0.8%
"Wed, Nov 13",5:00am,EUR,Medium Impact Expected,Industrial Production m/m,-0.5%,-0.2%,1.0%
"Wed, Nov 13",5:30am,GBP,High Impact Expected,BOE Gov Carney Speaks,,,
"Wed, Nov 13",5:30am,GBP,High Impact Expected,BOE Monetary Policy Report,,,
"Wed, Nov 13",7:10am,EUR,Medium Impact Expected,German Buba President Weidmann Speaks,,,
"Wed, Nov 13",1:01pm,USD,Medium Impact Expected,10-y Bond Auction,2.75|2.7,2.66|2.6,
"Wed, Nov 13",2:00pm,USD,Medium Impact Expected,Federal Budget Balance,-91.6B,-104.3B,75.1B
"Wed, Nov 13",4:30pm,NZD,Medium Impact Expected,BusinessNZ Manufacturing Index,55.7,54.2,
"Wed, Nov 13",4:45pm,NZD,High Impact Expected,Retail Sales q/q,0.3%,0.9%,1.5%
"Wed, Nov 13",4:45pm,NZD,Medium Impact Expected,Core Retail Sales q/q,-0.1%,1.4%,2.1%
"Wed, Nov 13",6:50pm,JPY,High Impact Expected,Prelim GDP q/q,0.5%,0.4%,0.9%
"Wed, Nov 13",6:50pm,JPY,Low Impact Expected,Prelim GDP Price Index y/y,-0.3%,-0.5%,-0.5%
"Wed, Nov 13",7:00pm,AUD,Medium Impact Expected,MI Inflation Expectations,1.9%,2.0%,
"Wed, Nov 13",7:00pm,USD,High Impact Expected,Fed Chairman Bernanke Speaks,,,
"Wed, Nov 13",11:30pm,JPY,Low Impact Expected,Revised Industrial Production m/m,1.3%,1.5%,1.5%
"Thu, Nov 14",1:30am,EUR,Medium Impact Expected,French Prelim GDP q/q,-0.1%,0.1%,0.5%
"Thu, Nov 14",2:00am,EUR,Medium Impact Expected,German Prelim GDP q/q,0.3%,0.3%,0.7%
"Thu, Nov 14",2:45am,EUR,Medium Impact Expected,French Prelim Private Payrolls q/q,-0.1%,-0.1%,-0.2%
"Thu, Nov 14",2:45am,EUR,Low Impact Expected,French Final CPI m/m,-0.1%,0.0%,-0.2%
"Thu, Nov 14",3:15am,CHF,Medium Impact Expected,PPI m/m,-0.4%,0.3%,0.1%
"Thu, Nov 14",4:00am,EUR,Medium Impact Expected,ECB Monthly Bulletin,,,
"Thu, Nov 14",4:00am,EUR,Medium Impact Expected,Italian Prelim GDP q/q,-0.1%,-0.2%,-0.3%
"Thu, Nov 14",4:30am,GBP,High Impact Expected,Retail Sales m/m,-0.7%,0.0%,0.6%
"Thu, Nov 14",5:00am,EUR,Medium Impact Expected,Flash GDP q/q,0.1%,0.2%,0.3%
"Thu, Nov 14",All Day,EUR,Medium Impact Expected,Eurogroup Meetings,,,
"Thu, Nov 14",8:30am,CAD,High Impact Expected,Trade Balance,-0.4B,-1.2B,-1.1B
"Thu, Nov 14",8:30am,CAD,Medium Impact Expected,NHPI m/m,0.0%,0.2%,0.1%
"Thu, Nov 14",8:30am,USD,High Impact Expected,Trade Balance,-41.8B,-38.7B,-38.7B
"Thu, Nov 14",8:30am,USD,High Impact Expected,Unemployment Claims,339K,331K,341K
"Thu, Nov 14",8:30am,USD,Medium Impact Expected,Prelim Nonfarm Productivity q/q,1.9%,1.3%,2.3%
"Thu, Nov 14",8:30am,USD,Medium Impact Expected,Prelim Unit Labor Costs q/q,-0.6%,1.1%,0.0%
"Thu, Nov 14",10:00am,USD,High Impact Expected,Fed Chair Yellen Testifies,,,
"Thu, Nov 14",10:30am,CAD,Low Impact Expected,BOC Review,,,
"Thu, Nov 14",10:30am,USD,Low Impact Expected,Natural Gas Storage,20B,21B,35B
"Thu, Nov 14",11:00am,USD,Medium Impact Expected,Crude Oil Inventories,2.6M,0.7M,1.6M
"Thu, Nov 14",1:01pm,USD,Low Impact Expected,30-y Bond Auction,3.81|2.2,3.76|2.6,
"Thu, Nov 14",1:45pm,GBP,Medium Impact Expected,MPC Member Miles Speaks,,,
"Fri, Nov 15",4:00am,EUR,Low Impact Expected,Italian Trade Balance,0.79B,1.63B,1.07B
"Fri, Nov 15",5:00am,EUR,Medium Impact Expected,Final CPI y/y,0.7%,0.7%,0.7%
"Fri, Nov 15",5:00am,EUR,Low Impact Expected,Final Core CPI y/y,0.8%,0.8%,0.8%
"Fri, Nov 15",All Day,EUR,Medium Impact Expected,ECOFIN Meetings,,,
"Fri, Nov 15",8:30am,CAD,High Impact Expected,Manufacturing Sales m/m,0.6%,0.5%,0.0%
"Fri, Nov 15",8:30am,USD,Medium Impact Expected,Empire State Manufacturing Index,-2.2,5.2,1.5
"Fri, Nov 15",8:30am,USD,Medium Impact Expected,Import Prices m/m,-0.7%,-0.4%,0.1%
"Fri, Nov 15",9:15am,USD,Medium Impact Expected,Capacity Utilization Rate,78.1%,78.3%,78.3%
"Fri, Nov 15",9:15am,USD,Medium Impact Expected,Industrial Production m/m,-0.1%,0.1%,0.7%
"Fri, Nov 15",10:00am,USD,Low Impact Expected,Final Wholesale Inventories m/m,0.4%,0.5%,0.8%
"Sun, Nov 17",4:30pm,NZD,Low Impact Expected,BusinessNZ Services Index,58.2,56.2,
"Sun, Nov 17",6:48pm,GBP,Low Impact Expected,Rightmove HPI m/m,-2.4%,2.8%,
"Mon, Nov 18",1:00am,USD,Medium Impact Expected,FOMC Member Rosengren Speaks,,,
"Mon, Nov 18",4:00am,EUR,Medium Impact Expected,Current Account,13.7B,18.3B,17.9B
"Mon, Nov 18",5:00am,EUR,Low Impact Expected,Trade Balance,14.3B,14.3B,12.3B
"Mon, Nov 18",6:00am,EUR,Medium Impact Expected,German Buba Monthly Report,,,
"Mon, Nov 18",8:30am,CAD,Medium Impact Expected,Foreign Securities Purchases,8.36B,6.71B,2.08B
"Mon, Nov 18",9:00am,USD,Medium Impact Expected,TIC Long-Term Purchases,25.5B,21.3B,-9.8B
"Mon, Nov 18",10:00am,USD,Medium Impact Expected,NAHB Housing Market Index,54,56,54
"Mon, Nov 18",11:00am,CAD,Low Impact Expected,Gov Council Member Macklem Speaks,,,
"Mon, Nov 18",12:15pm,USD,Medium Impact Expected,FOMC Member Dudley Speaks,,,
"Mon, Nov 18",6:00pm,AUD,Medium Impact Expected,CB Leading Index m/m,0.3%,-0.2%,
"Mon, Nov 18",7:30pm,AUD,High Impact Expected,Monetary Policy Meeting Minutes,,,
"Mon, Nov 18",9:00pm,CNY,Low Impact Expected,Foreign Direct Investment ytd/y,5.8%,6.2%,
"Mon, Nov 18",9:00pm,NZD,Medium Impact Expected,Inflation Expectations q/q,2.34%,2.36%,
"Tue, Nov 19",5:00am,EUR,High Impact Expected,German ZEW Economic Sentiment,54.6,54.6,52.8
"Tue, Nov 19",5:00am,EUR,Medium Impact Expected,ZEW Economic Sentiment,60.2,63.1,59.1
"Tue, Nov 19",5:34am,GBP,Low Impact Expected,10-y Bond Auction,2.73|1.8,2.74|1.8,
"Tue, Nov 19",8:30am,NZD,Low Impact Expected,GDT Price Index,0.1%,-1.8%,
"Tue, Nov 19",8:30am,USD,Medium Impact Expected,Employment Cost Index q/q,0.4%,0.5%,0.5%
"Tue, Nov 19",8:45am,USD,Medium Impact Expected,Treasury Sec Lew Speaks,,,
"Tue, Nov 19",10:00am,USD,Medium Impact Expected,FOMC Member Dudley Speaks,,,
"Tue, Nov 19",2:15pm,USD,Medium Impact Expected,FOMC Member Evans Speaks,,,
"Tue, Nov 19",3:00pm,USD,Low Impact Expected,President Obama Speaks,,,
"Tue, Nov 19",4:45pm,NZD,Medium Impact Expected,PPI Input q/q,2.2%,0.6%,0.6%
"Tue, Nov 19",4:45pm,NZD,Low Impact Expected,PPI Output q/q,2.4%,1.0%,1.0%
"Tue, Nov 19",5:45pm,CAD,Medium Impact Expected,Gov Council Member Murray Speaks,,,
,Sep Data,AUD,Low Impact Expected,MI Leading Index m/m,-0.1%,0.3%,
"Tue, Nov 19",6:30pm,AUD,Low Impact Expected,MI Leading Index m/m,0.1%,-0.1%,
"Tue, Nov 19",6:50pm,JPY,Medium Impact Expected,Trade Balance,-1.07T,-0.88T,-1.13T
"Tue, Nov 19",7:00pm,USD,High Impact Expected,Fed Chairman Bernanke Speaks,,,
"Tue, Nov 19",7:30pm,AUD,Medium Impact Expected,RBA Deputy Gov Debelle Speaks,,,
"Tue, Nov 19",9:00pm,CNY,Low Impact Expected,CB Leading Index m/m,0.6%,1.1%,
"Tue, Nov 19",11:30pm,JPY,Low Impact Expected,All Industries Activity m/m,0.4%,0.5%,0.3%
"Wed, Nov 20",2:00am,EUR,Medium Impact Expected,German PPI m/m,-0.2%,0.1%,0.3%
"Wed, Nov 20",4:30am,GBP,High Impact Expected,MPC Asset Purchase Facility Votes,0-0-9,0-0-9,0-0-9
"Wed, Nov 20",4:30am,GBP,High Impact Expected,MPC Official Bank Rate Votes,0-0-9,0-0-9,0-0-9
"Wed, Nov 20",5:00am,CHF,Medium Impact Expected,Credit Suisse Economic Expectations,31.6,24.9,
"Wed, Nov 20",5:20am,GBP,Medium Impact Expected,MPC Member Dale Speaks,,,
"Wed, Nov 20",8:30am,CAD,Medium Impact Expected,Wholesale Sales m/m,0.2%,0.4%,0.4%
"Wed, Nov 20",8:30am,USD,High Impact Expected,Core CPI m/m,0.1%,0.1%,0.1%
"Wed, Nov 20",8:30am,USD,High Impact Expected,Core Retail Sales m/m,0.2%,0.1%,0.3%
"Wed, Nov 20",8:30am,USD,High Impact Expected,CPI y/y,1.0%,1.0%,1.2%
"Wed, Nov 20",8:30am,USD,High Impact Expected,Retail Sales m/m,0.4%,0.1%,0.0%
"Wed, Nov 20",8:30am,USD,Medium Impact Expected,CPI m/m,-0.1%,0.0%,0.2%
"Wed, Nov 20",10:00am,USD,High Impact Expected,Existing Home Sales,5.12M,5.17M,5.29M
"Wed, Nov 20",10:00am,USD,Medium Impact Expected,Business Inventories m/m,0.6%,0.3%,0.4%
"Wed, Nov 20",10:00am,USD,Medium Impact Expected,FOMC Member Dudley Speaks,,,
"Wed, Nov 20",10:30am,USD,Medium Impact Expected,Crude Oil Inventories,0.4M,-0.2M,2.6M
"Wed, Nov 20",12:10pm,USD,Medium Impact Expected,FOMC Member Bullard Speaks,,,
"Wed, Nov 20",1:30pm,GBP,Medium Impact Expected,MPC Member Weale Speaks,,,
"Wed, Nov 20",2:00pm,USD,High Impact Expected,FOMC Meeting Minutes,,,
"Wed, Nov 20",4:15pm,CAD,High Impact Expected,BOC Gov Poloz Speaks,,,
"Wed, Nov 20",8:45pm,CNY,High Impact Expected,Caixin Flash Manufacturing PMI,50.4,50.9,50.9
"Wed, Nov 20",9:00pm,NZD,Low Impact Expected,Credit Card Spending y/y,3.2%,5.1%,
"Wed, Nov 20",10:15pm,JPY,High Impact Expected,Monetary Policy Statement,,,
"Thu, Nov 21",2:00am,CHF,Low Impact Expected,Trade Balance,2.43B,2.45B,2.40B
"Thu, Nov 21",2:19am,JPY,High Impact Expected,BOJ Press Conference,,,
"Thu, Nov 21",3:00am,EUR,High Impact Expected,French Flash Manufacturing PMI,47.8,49.6,49.1
"Thu, Nov 21",3:00am,EUR,Medium Impact Expected,French Flash Services PMI,48.8,51.3,50.9
"Thu, Nov 21",3:30am,EUR,High Impact Expected,German Flash Manufacturing PMI,52.5,52.3,51.7
"Thu, Nov 21",3:30am,EUR,Medium Impact Expected,German Flash Services PMI,54.5,53.1,52.9
"Thu, Nov 21",4:00am,EUR,Medium Impact Expected,Flash Manufacturing PMI,51.5,51.6,51.3
"Thu, Nov 21",4:00am,EUR,Medium Impact Expected,Flash Services PMI,50.9,51.9,51.6
"Thu, Nov 21",4:05am,AUD,High Impact Expected,RBA Gov Stevens Speaks,,,
"Thu, Nov 21",4:30am,GBP,Medium Impact Expected,Public Sector Net Borrowing,6.4B,4.8B,8.6B
"Thu, Nov 21",6:00am,GBP,Medium Impact Expected,CBI Industrial Order Expectations,11,0,-4
"Thu, Nov 21",6:30am,EUR,High Impact Expected,ECB President Draghi Speaks,,,
"Thu, Nov 21",8:30am,USD,High Impact Expected,PPI m/m,-0.2%,-0.2%,-0.1%
"Thu, Nov 21",8:30am,USD,High Impact Expected,Unemployment Claims,323K,333K,344K
"Thu, Nov 21",8:30am,USD,Medium Impact Expected,Core PPI m/m,0.2%,0.1%,0.1%
"Thu, Nov 21",9:00am,USD,Medium Impact Expected,Flash Manufacturing PMI,54.3,52.6,51.8
"Thu, Nov 21",9:45am,USD,Medium Impact Expected,FOMC Member Powell Speaks,,,
"Thu, Nov 21",10:00am,EUR,Low Impact Expected,Consumer Confidence,-15,-14,-15
"Thu, Nov 21",10:00am,USD,High Impact Expected,Philly Fed Manufacturing Index,6.5,15.8,19.8
"Thu, Nov 21",10:30am,USD,Low Impact Expected,Natural Gas Storage,-45B,-34B,20B
"Thu, Nov 21",11:00am,EUR,High Impact Expected,German Buba President Weidmann Speaks,,,
"Thu, Nov 21",1:00pm,USD,Medium Impact Expected,FOMC Member Bullard Speaks,,,
"Thu, Nov 21",4:45pm,NZD,Low Impact Expected,Visitor Arrivals m/m,-2.1%,-1.1%,
"Thu, Nov 21",5:30pm,NZD,Low Impact Expected,RBNZ Assist Gov McDermott Speaks,,,
"Fri, Nov 22",12:00am,JPY,Low Impact Expected,BOJ Monthly Report,,,
"Fri, Nov 22",2:00am,EUR,Low Impact Expected,German Final GDP q/q,0.3%,0.3%,0.3%
"Fri, Nov 22",3:55am,EUR,High Impact Expected,ECB President Draghi Speaks,,,
"Fri, Nov 22",4:00am,EUR,High Impact Expected,German ifo Business Climate,109.3,107.9,107.4
"Fri, Nov 22",4:00am,EUR,Low Impact Expected,Italian Retail Sales m/m,-0.3%,0.4%,0.0%
"Fri, Nov 22",All Day,EUR,Medium Impact Expected,Eurogroup Meetings,,,
"Fri, Nov 22",8:30am,CAD,High Impact Expected,Core CPI m/m,0.2%,0.0%,0.2%
"Fri, Nov 22",8:30am,CAD,High Impact Expected,Core Retail Sales m/m,0.0%,0.2%,0.5%
"Fri, Nov 22",8:30am,CAD,Medium Impact Expected,CPI m/m,-0.2%,0.2%,0.2%
"Fri, Nov 22",8:30am,CAD,Medium Impact Expected,Retail Sales m/m,1.0%,0.3%,0.1%
"Fri, Nov 22",8:40am,USD,Medium Impact Expected,FOMC Member George Speaks,,,
"Fri, Nov 22",9:00am,EUR,Low Impact Expected,Belgian NBB Business Climate,-4.3,-6.9,-7.7
"Fri, Nov 22",10:00am,USD,Medium Impact Expected,JOLTS Job Openings,3.91M,3.89M,3.84M
