Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
"Thu, Apr 6",5:40am,EUR,Medium Impact Expected,German Buba President Weidmann Speaks,,,
"Thu, Apr 6",7:30am,EUR,Medium Impact Expected,ECB Monetary Policy Meeting Accounts,,,
"Thu, Apr 6",7:30am,USD,Low Impact Expected,Challenger Job Cuts y/y,-2.0%,-40.0%,
"Thu, Apr 6",8:30am,CAD,Medium Impact Expected,Building Permits m/m,-2.5%,1.4%,5.8%
"Thu, Apr 6",8:30am,USD,High Impact Expected,Unemployment Claims,234K,251K,259K
"Thu, Apr 6",10:30am,USD,Low Impact Expected,Natural Gas Storage,2B,10B,-43B
"Thu, Apr 6",7:30pm,AUD,Low Impact Expected,AIG Construction Index,51.2,53.1,
"Thu, Apr 6",8:00pm,JPY,Low Impact Expected,Average Cash Earnings y/y,0.4%,0.5%,0.3%
"Fri, Apr 7",1:00am,JPY,Low Impact Expected,Leading Indicators,104.4%,104.7%,104.9%
"Fri, Apr 7",1:45am,CHF,Low Impact Expected,Unemployment Rate,3.3%,3.3%,3.3%
"Fri, Apr 7",2:00am,EUR,Low Impact Expected,German Industrial Production m/m,2.2%,-0.1%,2.2%
"Fri, Apr 7",2:00am,EUR,Low Impact Expected,German Trade Balance,21.0B,19.4B,18.9B
"Fri, Apr 7",2:45am,EUR,Low Impact Expected,French Gov Budget Balance,-21.5B,-5.4B,
"Fri, Apr 7",2:45am,EUR,Low Impact Expected,French Industrial Production m/m,-1.6%,0.5%,-0.2%
"Fri, Apr 7",2:45am,EUR,Low Impact Expected,French Trade Balance,-6.6B,-4.9B,-8.1B
"Fri, Apr 7",3:00am,CHF,Low Impact Expected,Foreign Currency Reserves,683B,668B,
"Fri, Apr 7",3:30am,GBP,Medium Impact Expected,Halifax HPI m/m,0.0%,0.2%,0.0%
"Fri, Apr 7",4:00am,EUR,Low Impact Expected,Italian Retail Sales m/m,-0.3%,-0.1%,1.4%
"Fri, Apr 7",4:30am,GBP,High Impact Expected,Manufacturing Production m/m,-0.1%,0.3%,-1.0%
"Fri, Apr 7",4:30am,GBP,Medium Impact Expected,Goods Trade Balance,-12.5B,-10.9B,-12.0B
"Fri, Apr 7",4:30am,GBP,Low Impact Expected,Construction Output m/m,-1.7%,0.1%,0.0%
"Fri, Apr 7",4:30am,GBP,Low Impact Expected,Industrial Production m/m,-0.7%,0.2%,-0.3%
"Fri, Apr 7",5:00am,GBP,High Impact Expected,BOE Gov Carney Speaks,,,
"Fri, Apr 7",8:00am,GBP,Low Impact Expected,NIESR GDP Estimate,0.5%,0.5%,
"Fri, Apr 7",8:30am,CAD,High Impact Expected,Employment Change,19.4K,5.7K,15.3K
"Fri, Apr 7",8:30am,CAD,High Impact Expected,Unemployment Rate,6.7%,6.7%,6.6%
"Fri, Apr 7",8:30am,USD,High Impact Expected,Average Hourly Earnings m/m,0.2%,0.2%,0.3%
"Fri, Apr 7",8:30am,USD,High Impact Expected,Non-Farm Employment Change,98K,174K,219K
"Fri, Apr 7",8:30am,USD,High Impact Expected,Unemployment Rate,4.5%,4.7%,4.7%
"Fri, Apr 7",10:00am,CAD,Medium Impact Expected,Ivey PMI,61.1,56.3,55.0
"Fri, Apr 7",10:00am,USD,Low Impact Expected,Final Wholesale Inventories m/m,0.4%,0.1%,-0.1%
"Fri, Apr 7",12:15pm,USD,Medium Impact Expected,FOMC Member Dudley Speaks,,,
"Fri, Apr 7",3:00pm,USD,Low Impact Expected,Consumer Credit m/m,15.2B,14.2B,10.9B
"Sun, Apr 9",7:50pm,JPY,Low Impact Expected,Current Account,2.21T,1.79T,1.26T
"Sun, Apr 9",9:30pm,AUD,Low Impact Expected,Home Loans m/m,-0.5%,0.1%,0.4%
"Mon, Apr 10",1:08am,JPY,Low Impact Expected,Economy Watchers Sentiment,47.4,49.8,48.6
"Mon, Apr 10",4:00am,EUR,Low Impact Expected,Italian Industrial Production m/m,1.0%,0.4%,-2.3%
"Mon, Apr 10",4:30am,EUR,Low Impact Expected,Sentix Investor Confidence,23.9,20.1,20.7
"Mon, Apr 10",8:15am,CAD,Low Impact Expected,Housing Starts,254K,212K,214K
"Mon, Apr 10",10:00am,USD,Low Impact Expected,Labor Market Conditions Index m/m,0.4,1.5,
"Mon, Apr 10",4:10pm,USD,High Impact Expected,Fed Chair Yellen Speaks,,,
"Mon, Apr 10",7:01pm,GBP,Low Impact Expected,BRC Retail Sales Monitor y/y,-1.0%,-0.4%,
"Mon, Apr 10",9:30pm,AUD,Medium Impact Expected,NAB Business Confidence,6,7,
"Tue, Apr 11",1:59am,JPY,Low Impact Expected,Prelim Machine Tool Orders y/y,22.6%,9.1%,
"Tue, Apr 11",4:30am,GBP,High Impact Expected,CPI y/y,2.3%,2.2%,2.3%
"Tue, Apr 11",4:30am,GBP,Medium Impact Expected,PPI Input m/m,0.4%,-0.5%,-0.1%
"Tue, Apr 11",4:30am,GBP,Medium Impact Expected,RPI y/y,3.1%,3.1%,3.2%
"Tue, Apr 11",4:30am,GBP,Low Impact Expected,Core CPI y/y,1.8%,1.8%,2.0%
"Tue, Apr 11",4:30am,GBP,Low Impact Expected,HPI y/y,5.8%,6.1%,5.3%
"Tue, Apr 11",4:30am,GBP,Low Impact Expected,PPI Output m/m,0.4%,0.2%,0.2%
"Tue, Apr 11",5:00am,EUR,Medium Impact Expected,German ZEW Economic Sentiment,19.5,13.2,12.8
"Tue, Apr 11",5:00am,EUR,Low Impact Expected,Industrial Production m/m,-0.3%,0.2%,0.3%
"Tue, Apr 11",5:00am,EUR,Low Impact Expected,ZEW Economic Sentiment,26.3,25.0,25.6
"Tue, Apr 11",6:00am,USD,Low Impact Expected,NFIB Small Business Index,104.7,104.7,105.3
"Tue, Apr 11",All Day,All,High Impact Expected,G7 Meetings,,,
"Tue, Apr 11",10:00am,USD,Medium Impact Expected,JOLTS Job Openings,5.74M,5.59M,5.63M
"Tue, Apr 11",1:01pm,USD,Low Impact Expected,10-y Bond Auction,2.33|2.5,2.56|2.7,
"Tue, Apr 11",1:45pm,USD,Medium Impact Expected,FOMC Member Kashkari Speaks,,,
"Tue, Apr 11",7:50pm,JPY,Low Impact Expected,Bank Lending y/y,3.0%,2.9%,2.8%
"Tue, Apr 11",7:50pm,JPY,Low Impact Expected,Core Machinery Orders m/m,1.5%,3.9%,-3.2%
"Tue, Apr 11",7:50pm,JPY,Low Impact Expected,PPI y/y,1.4%,1.5%,1.1%
"Tue, Apr 11",8:30pm,AUD,Low Impact Expected,Westpac Consumer Sentiment,-0.7%,0.1%,
"Tue, Apr 11",9:30pm,CNY,Medium Impact Expected,CPI y/y,0.9%,1.1%,0.8%
"Tue, Apr 11",9:30pm,CNY,Medium Impact Expected,PPI y/y,7.6%,7.4%,7.8%
"Wed, Apr 12",2:00am,EUR,Low Impact Expected,German WPI m/m,0.0%,0.4%,0.5%
"Wed, Apr 12",4:30am,GBP,High Impact Expected,Average Earnings Index 3m/y,2.3%,2.1%,2.3%
"Wed, Apr 12",4:30am,GBP,Medium Impact Expected,Claimant Count Change,25.5K,-10.2K,-6.1K
"Wed, Apr 12",4:30am,GBP,Medium Impact Expected,Unemployment Rate,4.7%,4.7%,4.7%
"Wed, Apr 12",4:40am,GBP,High Impact Expected,BOE Gov Carney Speaks,,,
"Wed, Apr 12",5:32am,EUR,Low Impact Expected,German 10-y Bond Auction,0.21|1.4,0.41|1.5,
"Wed, Apr 12",6:00am,USD,High Impact Expected,President Trump Speaks,,,
"Wed, Apr 12",8:30am,USD,Medium Impact Expected,Import Prices m/m,-0.2%,-0.3%,0.4%
"Wed, Apr 12",10:00am,CAD,High Impact Expected,BOC Monetary Policy Report,,,
"Wed, Apr 12",10:00am,CAD,High Impact Expected,BOC Rate Statement,,,
"Wed, Apr 12",10:00am,CAD,High Impact Expected,Overnight Rate,0.50%,0.50%,0.50%
"Wed, Apr 12",10:30am,USD,High Impact Expected,Crude Oil Inventories,-2.2M,-0.7M,1.6M
"Wed, Apr 12",11:15am,CAD,High Impact Expected,BOC Press Conference,,,
"Wed, Apr 12",1:01pm,USD,Low Impact Expected,30-y Bond Auction,2.94|2.2,3.17|2.3,
"Wed, Apr 12",2:00pm,USD,Low Impact Expected,Federal Budget Balance,-176.2B,-150.0B,-192.0B
"Wed, Apr 12",4:15pm,CAD,High Impact Expected,BOC Gov Poloz Speaks,,,
"Wed, Apr 12",6:30pm,NZD,Low Impact Expected,BusinessNZ Manufacturing Index,57.8,55.7,
"Wed, Apr 12",6:45pm,NZD,Low Impact Expected,FPI m/m,-0.3%,0.2%,
"Wed, Apr 12",7:01pm,GBP,Low Impact Expected,RICS House Price Balance,22%,22%,22%
"Wed, Apr 12",7:50pm,JPY,Low Impact Expected,M2 Money Stock y/y,4.3%,4.2%,4.2%
"Wed, Apr 12",9:00pm,AUD,Medium Impact Expected,MI Inflation Expectations,4.1%,4.0%,
"Wed, Apr 12",9:30pm,AUD,High Impact Expected,Employment Change,60.9K,20.3K,2.8K
"Wed, Apr 12",9:30pm,AUD,High Impact Expected,Unemployment Rate,5.9%,5.9%,5.9%
"Wed, Apr 12",9:30pm,AUD,Medium Impact Expected,RBA Financial Stability Review,,,
"Wed, Apr 12",11:04pm,CNY,Low Impact Expected,USD-Denominated Trade Balance,23.9B,12.5B,-9.1B
"Wed, Apr 12",11:11pm,CNY,High Impact Expected,Trade Balance,164B,76B,-60B
"Wed, Apr 12",11:45pm,JPY,Low Impact Expected,30-y Bond Auction,0.80|3.1,0.82|3.1,
"Thu, Apr 13",2:00am,EUR,Low Impact Expected,German Final CPI m/m,0.2%,0.2%,0.2%
"Thu, Apr 13",2:45am,EUR,Low Impact Expected,French Final CPI m/m,0.6%,0.6%,0.6%
"Thu, Apr 13",3:15am,CHF,Medium Impact Expected,PPI m/m,0.1%,0.1%,-0.2%
"Thu, Apr 13",3:41am,CNY,Low Impact Expected,Foreign Direct Investment ytd/y,1.0%,-2.3%,
"Thu, Apr 13",4:30am,GBP,Medium Impact Expected,BOE Credit Conditions Survey,,,
"Thu, Apr 13",8:30am,CAD,High Impact Expected,Manufacturing Sales m/m,-0.2%,-0.4%,0.1%
"Thu, Apr 13",8:30am,CAD,Medium Impact Expected,NHPI m/m,0.4%,0.2%,0.1%
"Thu, Apr 13",8:30am,USD,High Impact Expected,PPI m/m,-0.1%,0.0%,0.3%
"Thu, Apr 13",8:30am,USD,High Impact Expected,Unemployment Claims,234K,242K,235K
"Thu, Apr 13",8:30am,USD,Medium Impact Expected,Core PPI m/m,0.0%,0.2%,0.3%
"Thu, Apr 13",9:30am,GBP,Low Impact Expected,CB Leading Index m/m,0.1%,0.3%,
"Thu, Apr 13",10:00am,USD,High Impact Expected,Prelim UoM Consumer Sentiment,98.0,97.1,96.9
"Thu, Apr 13",10:00am,USD,Low Impact Expected,Prelim UoM Inflation Expectations,2.5%,2.5%,
"Thu, Apr 13",10:30am,CAD,High Impact Expected,BOC Gov Poloz Speaks,,,
"Thu, Apr 13",10:30am,USD,Low Impact Expected,Natural Gas Storage,10B,5B,2B
"Thu, Apr 13",All Day,NZD,Non-Economic,Bank Holiday,,,
"Thu, Apr 13",All Day,AUD,Non-Economic,Bank Holiday,,,
"Fri, Apr 14",12:32am,JPY,Low Impact Expected,Revised Industrial Production m/m,3.2%,2.0%,2.0%
"Fri, Apr 14",All Day,CHF,Non-Economic,Bank Holiday,,,
"Fri, Apr 14",All Day,EUR,Non-Economic,German Bank Holiday,,,
"Fri, Apr 14",All Day,GBP,Non-Economic,Bank Holiday,,,
"Fri, Apr 14",3:01am,CNY,Low Impact Expected,M2 Money Supply y/y,10.6%,11.1%,11.1%
"Fri, Apr 14",3:01am,CNY,Low Impact Expected,New Loans,1020B,1200B,1170B
"Fri, Apr 14",All Day,CAD,Non-Economic,Bank Holiday,,,
"Fri, Apr 14",8:30am,USD,High Impact Expected,Core CPI m/m,-0.1%,0.2%,0.2%
"Fri, Apr 14",8:30am,USD,High Impact Expected,Core Retail Sales m/m,0.0%,0.2%,0.0%
"Fri, Apr 14",8:30am,USD,High Impact Expected,CPI m/m,-0.3%,0.0%,0.1%
"Fri, Apr 14",8:30am,USD,High Impact Expected,CPI y/y,2.4%,2.6%,2.7%
"Fri, Apr 14",8:30am,USD,High Impact Expected,Retail Sales m/m,-0.2%,0.1%,-0.3%
"Fri, Apr 14",10:00am,USD,Low Impact Expected,Business Inventories m/m,0.3%,0.3%,0.3%
"Fri, Apr 14",5:00pm,USD,High Impact Expected,Treasury Currency Report,,,
"Sun, Apr 16",All Day,NZD,Non-Economic,Bank Holiday,,,
"Sun, Apr 16",All Day,AUD,Non-Economic,Bank Holiday,,,
"Sun, Apr 16",10:00pm,CNY,High Impact Expected,GDP q/y,6.9%,6.8%,6.8%
"Sun, Apr 16",10:00pm,CNY,High Impact Expected,Industrial Production y/y,7.6%,6.2%,6.3%
"Sun, Apr 16",10:00pm,CNY,Medium Impact Expected,Fixed Asset Investment ytd/y,9.2%,8.8%,8.9%
"Sun, Apr 16",10:00pm,CNY,Medium Impact Expected,NBS Press Conference,,,
"Sun, Apr 16",10:00pm,CNY,Low Impact Expected,Retail Sales y/y,10.9%,9.7%,9.5%
"Mon, Apr 17",All Day,CHF,Non-Economic,Bank Holiday,,,
"Mon, Apr 17",2:15am,JPY,High Impact Expected,BOJ Gov Kuroda Speaks,,,
"Mon, Apr 17",All Day,EUR,Non-Economic,French Bank Holiday,,,
"Mon, Apr 17",All Day,EUR,Non-Economic,German Bank Holiday,,,
"Mon, Apr 17",All Day,EUR,Non-Economic,Italian Bank Holiday,,,
"Mon, Apr 17",All Day,GBP,Non-Economic,Bank Holiday,,,
"Mon, Apr 17",8:30am,USD,Medium Impact Expected,Empire State Manufacturing Index,5.2,15.2,16.4
"Mon, Apr 17",10:00am,USD,Low Impact Expected,NAHB Housing Market Index,68,70,71
"Mon, Apr 17",4:00pm,USD,Low Impact Expected,TIC Long-Term Purchases,53.4B,12.4B,5.9B
"Mon, Apr 17",9:30pm,AUD,High Impact Expected,Monetary Policy Meeting Minutes,,,
"Tue, Apr 18",6:05am,GBP,High Impact Expected,Prime Minister May Speaks,,,
"Tue, Apr 18",8:30am,CAD,Medium Impact Expected,Foreign Securities Purchases,38.84B,5.21B,6.35B
"Tue, Apr 18",8:30am,USD,High Impact Expected,Building Permits,1.26M,1.25M,1.22M
"Tue, Apr 18",8:30am,USD,Medium Impact Expected,Housing Starts,1.22M,1.25M,1.30M
"Tue, Apr 18",9:15am,USD,Medium Impact Expected,Capacity Utilization Rate,76.1%,76.3%,75.4%
"Tue, Apr 18",9:15am,USD,Medium Impact Expected,Industrial Production m/m,0.5%,0.5%,0.0%
"Tue, Apr 18",10:19am,NZD,High Impact Expected,GDT Price Index,3.1%,1.6%,
"Tue, Apr 18",10:30am,AUD,Low Impact Expected,CB Leading Index m/m,0.4%,0.4%,
"Tue, Apr 18",12:45pm,CAD,Medium Impact Expected,Gov Council Member Wilkins Speaks,,,
"Tue, Apr 18",6:30pm,NZD,Low Impact Expected,BusinessNZ Services Index,59.0,58.6,
"Tue, Apr 18",8:30pm,AUD,Low Impact Expected,MI Leading Index m/m,0.1%,-0.1%,
"Tue, Apr 18",9:30pm,AUD,Low Impact Expected,New Motor Vehicle Sales m/m,1.9%,-2.7%,
"Wed, Apr 19",4:04am,EUR,Low Impact Expected,Italian Trade Balance,1.88B,2.24B,-0.57B
"Wed, Apr 19",5:00am,EUR,Medium Impact Expected,Final CPI y/y,1.5%,1.5%,1.5%
"Wed, Apr 19",5:00am,EUR,Low Impact Expected,Final Core CPI y/y,0.7%,0.7%,0.7%
"Wed, Apr 19",5:00am,EUR,Low Impact Expected,Trade Balance,19.2B,18.6B,15.7B
"Wed, Apr 19",5:35am,EUR,Low Impact Expected,German 30-y Bond Auction,0.87|1.2,1.18|1.4,
"Wed, Apr 19",10:30am,USD,High Impact Expected,Crude Oil Inventories,-1.0M,-1.0M,-2.2M
"Wed, Apr 19",1:00pm,CAD,Medium Impact Expected,Gov Council Member Wilkins Speaks,,,
"Wed, Apr 19",2:00pm,USD,Low Impact Expected,Beige Book,,,
"Wed, Apr 19",4:00pm,USD,Medium Impact Expected,FOMC Member Fischer Speaks,,,
"Wed, Apr 19",6:45pm,NZD,High Impact Expected,CPI q/q,1.0%,0.8%,0.4%
"Wed, Apr 19",7:50pm,JPY,Low Impact Expected,Trade Balance,0.17T,0.61T,0.61T
"Wed, Apr 19",9:30pm,AUD,Medium Impact Expected,NAB Quarterly Business Confidence,6,6,
"Thu, Apr 20",2:00am,EUR,Low Impact Expected,German PPI m/m,0.0%,0.2%,0.2%
"Thu, Apr 20",4:50am,EUR,Low Impact Expected,Spanish 10-y Bond Auction,1.68|1.5,1.61|1.6,
"Thu, Apr 20",8:30am,USD,High Impact Expected,Philly Fed Manufacturing Index,22.0,25.6,32.8
"Thu, Apr 20",8:30am,USD,High Impact Expected,Unemployment Claims,244K,241K,234K
"Thu, Apr 20",10:00am,EUR,Low Impact Expected,Consumer Confidence,-4,-5,-5
"Thu, Apr 20",10:00am,USD,Low Impact Expected,CB Leading Index m/m,0.4%,0.2%,0.5%
"Thu, Apr 20",10:30am,USD,Low Impact Expected,Natural Gas Storage,54B,49B,10B
"Thu, Apr 20",11:30am,GBP,High Impact Expected,BOE Gov Carney Speaks,,,
"Thu, Apr 20",12:30pm,GBP,High Impact Expected,BOE Gov Carney Speaks,,,
"Thu, Apr 20",1:15pm,USD,High Impact Expected,Treasury Sec Mnuchin Speaks,,,
"Thu, Apr 20",8:30pm,JPY,Low Impact Expected,Flash Manufacturing PMI,52.8,52.5,52.4
"Fri, Apr 21",12:30am,JPY,Low Impact Expected,Tertiary Industry Activity m/m,0.2%,0.3%,-0.2%
"Fri, Apr 21",3:00am,EUR,Medium Impact Expected,French Flash Manufacturing PMI,55.1,53.2,53.3
"Fri, Apr 21",3:00am,EUR,Medium Impact Expected,French Flash Services PMI,57.7,57.2,57.5
"Fri, Apr 21",3:30am,EUR,Medium Impact Expected,German Flash Manufacturing PMI,58.2,58.1,58.3
"Fri, Apr 21",3:30am,EUR,Medium Impact Expected,German Flash Services PMI,54.7,55.5,55.6
"Fri, Apr 21",4:00am,EUR,Medium Impact Expected,Flash Manufacturing PMI,56.8,56.1,56.2
"Fri, Apr 21",4:00am,EUR,Medium Impact Expected,Flash Services PMI,56.2,56.0,56.0
"Fri, Apr 21",4:00am,EUR,Low Impact Expected,Current Account,37.9B,26.3B,26.1B
"Fri, Apr 21",4:30am,GBP,High Impact Expected,Retail Sales m/m,-1.8%,-0.3%,1.7%
"Fri, Apr 21",7:45am,GBP,Medium Impact Expected,MPC Member Saunders Speaks,,,
"Fri, Apr 21",8:30am,CAD,High Impact Expected,CPI m/m,0.2%,0.4%,0.2%
"Fri, Apr 21",8:30am,CAD,Medium Impact Expected,Common CPI y/y,1.3%,1.3%,
"Fri, Apr 21",8:30am,CAD,Medium Impact Expected,Median CPI y/y,1.7%,1.8%,
"Fri, Apr 21",8:30am,CAD,Medium Impact Expected,Trimmed CPI y/y,1.4%,1.5%,
"Fri, Apr 21",8:33am,CAD,Low Impact Expected,Core CPI m/m,0.3%,0.4%,
"Fri, Apr 21",9:30am,USD,Medium Impact Expected,FOMC Member Kashkari Speaks,,,
"Fri, Apr 21",9:45am,USD,Low Impact Expected,Flash Manufacturing PMI,52.8,53.9,53.3
"Fri, Apr 21",9:45am,USD,Low Impact Expected,Flash Services PMI,52.5,53.7,52.8
"Fri, Apr 21",10:00am,USD,Medium Impact Expected,Existing Home Sales,5.71M,5.61M,5.47M
"Fri, Apr 21",Day 1,All,Low Impact Expected,IMF Meetings,,,
"Sat, Apr 22",Day 2,All,Medium Impact Expected,IMF Meetings,,,
"Sat, Apr 22",4:15pm,USD,High Impact Expected,Treasury Sec Mnuchin Speaks,,,
"Sun, Apr 23",All Day,EUR,High Impact Expected,French Presidential Election,,,
"Sun, Apr 23",Day 3,All,Low Impact Expected,IMF Meetings,,,
"Sun, Apr 23",7:01pm,GBP,Low Impact Expected,Rightmove HPI m/m,1.1%,1.3%,
"Mon, Apr 24",4:00am,EUR,High Impact Expected,German ifo Business Climate,112.9,112.4,112.4
"Mon, Apr 24",6:00am,EUR,Low Impact Expected,German Buba Monthly Report,,,
"Mon, Apr 24",6:00am,GBP,Low Impact Expected,CBI Industrial Order Expectations,4,9,8
"Mon, Apr 24",8:30am,CAD,Medium Impact Expected,Wholesale Sales m/m,-0.2%,2.1%,3.0%
"Mon, Apr 24",9:00am,CNY,Low Impact Expected,CB Leading Index m/m,0.9%,1.3%,
"Mon, Apr 24",11:30am,USD,Medium Impact Expected,FOMC Member Kashkari Speaks,,,
"Mon, Apr 24",3:15pm,USD,Medium Impact Expected,FOMC Member Kashkari Speaks,,,
"Mon, Apr 24",All Day,NZD,Non-Economic,Bank Holiday,,,
"Mon, Apr 24",All Day,AUD,Non-Economic,Bank Holiday,,,
"Mon, Apr 24",7:50pm,JPY,Low Impact Expected,SPPI y/y,0.8%,0.7%,0.8%
"Tue, Apr 25",All Day,EUR,Non-Economic,Italian Bank Holiday,,,
"Tue, Apr 25",4:30am,GBP,Medium Impact Expected,Public Sector Net Borrowing,4.4B,2.6B,-0.7B
"Tue, Apr 25",8:58am,EUR,Low Impact Expected,Belgian NBB Business Climate,-0.8,-1.4,-1.6
"Tue, Apr 25",9:00am,USD,Low Impact Expected,HPI m/m,0.8%,0.1%,0.2%
"Tue, Apr 25",9:00am,USD,Low Impact Expected,S&P/CS Composite-20 HPI y/y,5.9%,5.7%,5.7%
"Tue, Apr 25",9:59am,USD,Low Impact Expected,Richmond Manufacturing Index,20,18,22
"Tue, Apr 25",10:00am,USD,High Impact Expected,CB Consumer Confidence,120.3,123.7,124.9
"Tue, Apr 25",10:00am,USD,Medium Impact Expected,New Home Sales,621K,590K,587K
"Tue, Apr 25",6:45pm,NZD,Low Impact Expected,Visitor Arrivals m/m,1.5%,-1.9%,
"Tue, Apr 25",9:30pm,AUD,High Impact Expected,CPI q/q,0.5%,0.6%,0.5%
"Tue, Apr 25",9:30pm,AUD,High Impact Expected,Trimmed Mean CPI q/q,0.5%,0.5%,0.4%
"Tue, Apr 25",11:00pm,NZD,Low Impact Expected,Credit Card Spending y/y,7.1%,5.3%,
"Wed, Apr 26",12:30am,JPY,Low Impact Expected,All Industries Activity m/m,0.7%,0.8%,-0.4%
"Wed, Apr 26",2:00am,CHF,Low Impact Expected,UBS Consumption Indicator,1.50,1.45,
"Wed, Apr 26",4:00am,CHF,Low Impact Expected,Credit Suisse Economic Expectations,22.2,29.6,
"Wed, Apr 26",8:30am,CAD,High Impact Expected,Core Retail Sales m/m,-0.1%,-0.2%,2.3%
"Wed, Apr 26",8:30am,CAD,Medium Impact Expected,Retail Sales m/m,-0.6%,0.0%,2.3%
"Wed, Apr 26",10:30am,USD,High Impact Expected,Crude Oil Inventories,-3.6M,-1.1M,-1.0M
