Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
"Fri, Dec 8",8:30am,USD,High Impact Expected,Non-Farm Employment Change,228K,198K,244K
"Fri, Dec 8",8:30am,USD,High Impact Expected,Unemployment Rate,4.1%,4.1%,4.1%
"Fri, Dec 8",10:00am,USD,Medium Impact Expected,Prelim UoM Consumer Sentiment,96.8,99.0,98.5
"Fri, Dec 8",10:00am,USD,Low Impact Expected,Final Wholesale Inventories m/m,-0.5%,-0.4%,-0.4%
"Fri, Dec 8",10:00am,USD,Low Impact Expected,Prelim UoM Inflation Expectations,2.8%,2.5%,
"Fri, Dec 8",8:30pm,CNY,Medium Impact Expected,CPI y/y,1.7%,1.8%,1.9%
"Fri, Dec 8",8:30pm,CNY,Medium Impact Expected,PPI y/y,5.8%,5.8%,6.9%
"Sun, Dec 10",6:50pm,JPY,Low Impact Expected,BSI Manufacturing Index,9.7,10.1,9.4
"Sun, Dec 10",6:50pm,JPY,Low Impact Expected,M2 Money Stock y/y,4.0%,4.1%,4.1%
"Sun, Dec 10",7:01pm,GBP,Low Impact Expected,Rightmove HPI m/m,-2.6%,-0.8%,
"Mon, Dec 11",1:04am,JPY,Low Impact Expected,Prelim Machine Tool Orders y/y,46.9%,49.8%,
"Mon, Dec 11",4:00am,CNY,Low Impact Expected,M2 Money Supply y/y,9.1%,8.9%,8.8%
"Mon, Dec 11",4:00am,CNY,Low Impact Expected,New Loans,1120B,800B,663B
"Mon, Dec 11",4:00am,EUR,Low Impact Expected,Italian Retail Sales m/m,-1.0%,-0.1%,0.8%
"Mon, Dec 11",10:00am,USD,Low Impact Expected,JOLTS Job Openings,6.00M,6.03M,6.18M
"Mon, Dec 11",1:01pm,USD,Low Impact Expected,10-y Bond Auction,2.38|2.4,2.31|2.5,
"Mon, Dec 11",6:50pm,JPY,Low Impact Expected,PPI y/y,3.5%,3.3%,3.4%
"Mon, Dec 11",7:30pm,AUD,Medium Impact Expected,HPI q/q,-0.2%,0.6%,1.9%
"Mon, Dec 11",7:30pm,AUD,Medium Impact Expected,NAB Business Confidence,6,9,
"Mon, Dec 11",11:30pm,JPY,Low Impact Expected,Tertiary Industry Activity m/m,0.3%,0.2%,-0.2%
"Tue, Dec 12",1:30am,EUR,Low Impact Expected,French Final Private Payrolls q/q,0.3%,0.2%,0.2%
"Tue, Dec 12",4:30am,GBP,High Impact Expected,CPI y/y,3.1%,3.0%,3.0%
"Tue, Dec 12",4:30am,GBP,Medium Impact Expected,PPI Input m/m,1.8%,1.6%,1.0%
"Tue, Dec 12",4:30am,GBP,Medium Impact Expected,RPI y/y,3.9%,4.1%,4.0%
"Tue, Dec 12",4:30am,GBP,Low Impact Expected,Core CPI y/y,2.7%,2.7%,2.7%
"Tue, Dec 12",4:30am,GBP,Low Impact Expected,HPI y/y,4.5%,5.2%,4.8%
"Tue, Dec 12",4:30am,GBP,Low Impact Expected,PPI Output m/m,0.3%,0.2%,0.2%
"Tue, Dec 12",5:00am,EUR,Medium Impact Expected,German ZEW Economic Sentiment,17.4,17.9,18.7
"Tue, Dec 12",5:00am,EUR,Low Impact Expected,ZEW Economic Sentiment,29.0,30.2,30.9
"Tue, Dec 12",6:00am,USD,Low Impact Expected,NFIB Small Business Index,107.5,104.6,103.8
"Tue, Dec 12",8:30am,USD,High Impact Expected,PPI m/m,0.4%,0.4%,0.4%
"Tue, Dec 12",8:30am,USD,Medium Impact Expected,Core PPI m/m,0.3%,0.2%,0.4%
"Tue, Dec 12",1:01pm,USD,Low Impact Expected,30-y Bond Auction,2.80|2.5,2.80|2.2,
"Tue, Dec 12",2:00pm,EUR,High Impact Expected,ECB President Draghi Speaks,,,
"Tue, Dec 12",2:00pm,USD,Low Impact Expected,Federal Budget Balance,-138.5B,-135.2B,-63.2B
"Tue, Dec 12",4:45pm,NZD,Low Impact Expected,FPI m/m,-0.4%,-1.1%,
"Tue, Dec 12",5:15pm,AUD,High Impact Expected,RBA Gov Lowe Speaks,,,
"Tue, Dec 12",6:30pm,AUD,Low Impact Expected,Westpac Consumer Sentiment,3.6%,-1.7%,
"Tue, Dec 12",6:50pm,JPY,Low Impact Expected,Core Machinery Orders m/m,5.0%,3.1%,-8.1%
"Tue, Dec 12",7:00pm,AUD,Medium Impact Expected,RBA Assist Gov Kent Speaks,,,
"Wed, Dec 13",1:04am,AUD,Low Impact Expected,HIA New Home Sales m/m,1.6%,-6.1%,
"Wed, Dec 13",2:00am,EUR,Low Impact Expected,German Final CPI m/m,0.3%,0.3%,0.3%
"Wed, Dec 13",2:00am,EUR,Low Impact Expected,German WPI m/m,0.5%,0.2%,0.0%
"Wed, Dec 13",4:00am,EUR,Low Impact Expected,Italian Industrial Production m/m,0.5%,0.7%,-1.3%
"Wed, Dec 13",4:30am,GBP,High Impact Expected,Average Earnings Index 3m/y,2.5%,2.5%,2.3%
"Wed, Dec 13",4:30am,GBP,Medium Impact Expected,Claimant Count Change,5.9K,3.3K,6.5K
"Wed, Dec 13",4:30am,GBP,Medium Impact Expected,Unemployment Rate,4.3%,4.2%,4.3%
"Wed, Dec 13",5:00am,EUR,Low Impact Expected,Final Employment Change q/q,0.4%,0.4%,0.4%
"Wed, Dec 13",5:00am,EUR,Low Impact Expected,Industrial Production m/m,0.2%,0.0%,-0.5%
"Wed, Dec 13",8:30am,USD,High Impact Expected,Core CPI m/m,0.1%,0.2%,0.2%
"Wed, Dec 13",8:30am,USD,High Impact Expected,CPI m/m,0.4%,0.4%,0.1%
"Wed, Dec 13",8:30am,USD,High Impact Expected,CPI y/y,2.2%,2.2%,2.0%
"Wed, Dec 13",10:30am,USD,High Impact Expected,Crude Oil Inventories,-5.1M,-3.6M,-5.6M
"Wed, Dec 13",2:00pm,USD,High Impact Expected,Federal Funds Rate,1.50%,1.50%,1.25%
"Wed, Dec 13",2:00pm,USD,High Impact Expected,FOMC Economic Projections,,,
"Wed, Dec 13",2:00pm,USD,High Impact Expected,FOMC Statement,,,
"Wed, Dec 13",2:30pm,USD,High Impact Expected,FOMC Press Conference,,,
"Wed, Dec 13",3:00pm,USD,High Impact Expected,President Trump Speaks,,,
"Wed, Dec 13",6:00pm,USD,Medium Impact Expected,FOMC Member Brainard Speaks,,,
"Wed, Dec 13",7:00pm,AUD,Low Impact Expected,MI Inflation Expectations,3.7%,3.7%,
"Wed, Dec 13",7:01pm,GBP,Low Impact Expected,RICS House Price Balance,0%,0%,1%
"Wed, Dec 13",7:30pm,AUD,High Impact Expected,Employment Change,61.6K,18.1K,7.8K
"Wed, Dec 13",7:30pm,AUD,High Impact Expected,Unemployment Rate,5.4%,5.4%,5.4%
"Wed, Dec 13",7:30pm,JPY,Low Impact Expected,Flash Manufacturing PMI,54.2,54.0,53.6
"Wed, Dec 13",9:00pm,CNY,High Impact Expected,Industrial Production y/y,6.1%,6.1%,6.2%
"Wed, Dec 13",9:00pm,CNY,Medium Impact Expected,Fixed Asset Investment ytd/y,7.2%,7.2%,7.3%
"Wed, Dec 13",9:00pm,CNY,Low Impact Expected,Foreign Direct Investment ytd/y,9.8%,1.9%,
"Wed, Dec 13",9:00pm,CNY,Low Impact Expected,Retail Sales y/y,10.2%,10.3%,10.0%
"Wed, Dec 13",11:32pm,JPY,Low Impact Expected,Revised Industrial Production m/m,0.5%,0.5%,0.5%
"Thu, Dec 14",2:45am,EUR,Low Impact Expected,French Final CPI m/m,0.1%,0.1%,0.1%
"Thu, Dec 14",3:00am,EUR,Medium Impact Expected,French Flash Manufacturing PMI,59.3,57.2,57.7
"Thu, Dec 14",3:00am,EUR,Medium Impact Expected,French Flash Services PMI,59.4,59.8,60.4
"Thu, Dec 14",3:15am,CHF,Medium Impact Expected,PPI m/m,0.6%,0.3%,0.5%
"Thu, Dec 14",3:30am,CHF,High Impact Expected,Libor Rate,-0.75%,-0.75%,-0.75%
"Thu, Dec 14",3:30am,CHF,High Impact Expected,SNB Monetary Policy Assessment,,,
"Thu, Dec 14",3:30am,EUR,Medium Impact Expected,German Flash Manufacturing PMI,63.3,62.1,62.5
"Thu, Dec 14",3:30am,EUR,Medium Impact Expected,German Flash Services PMI,55.8,54.6,54.3
"Thu, Dec 14",4:00am,EUR,Medium Impact Expected,Flash Manufacturing PMI,60.6,59.8,60.1
"Thu, Dec 14",4:00am,EUR,Medium Impact Expected,Flash Services PMI,56.5,56.0,56.2
"Thu, Dec 14",4:30am,CHF,High Impact Expected,SNB Press Conference,,,
"Thu, Dec 14",4:30am,GBP,High Impact Expected,Retail Sales m/m,1.1%,0.4%,0.5%
"Thu, Dec 14",4:47am,EUR,Low Impact Expected,Spanish 10-y Bond Auction,1.49|2.0,1.41|1.5,
"Thu, Dec 14",7:00am,GBP,High Impact Expected,Monetary Policy Summary,,,
"Thu, Dec 14",7:00am,GBP,High Impact Expected,MPC Official Bank Rate Votes,0-0-9,0-0-9,7-0-2
"Thu, Dec 14",7:00am,GBP,High Impact Expected,Official Bank Rate,0.50%,0.50%,0.50%
"Thu, Dec 14",7:00am,GBP,Medium Impact Expected,MPC Asset Purchase Facility Votes,0-0-9,0-0-9,0-0-9
"Thu, Dec 14",7:00am,GBP,Low Impact Expected,Asset Purchase Facility,435B,435B,435B
"Thu, Dec 14",7:45am,EUR,High Impact Expected,Main Refinancing Rate,0.00%,0.00%,0.00%
"Thu, Dec 14",7:45am,EUR,High Impact Expected,Monetary Policy Statement,,,
"Thu, Dec 14",8:30am,CAD,Medium Impact Expected,NHPI m/m,0.1%,0.2%,0.2%
"Thu, Dec 14",8:30am,EUR,High Impact Expected,ECB Press Conference,,,
"Thu, Dec 14",8:30am,USD,High Impact Expected,Core Retail Sales m/m,1.0%,0.6%,0.4%
"Thu, Dec 14",8:30am,USD,High Impact Expected,Retail Sales m/m,0.8%,0.3%,0.5%
"Thu, Dec 14",8:30am,USD,Medium Impact Expected,Import Prices m/m,0.7%,0.7%,0.1%
"Thu, Dec 14",8:30am,USD,Medium Impact Expected,Unemployment Claims,225K,237K,236K
"Thu, Dec 14",9:30am,GBP,Low Impact Expected,CB Leading Index m/m,-0.2%,-0.2%,
"Thu, Dec 14",9:45am,USD,Low Impact Expected,Flash Manufacturing PMI,55.0,54.0,53.9
"Thu, Dec 14",9:45am,USD,Low Impact Expected,Flash Services PMI,52.4,54.8,54.5
"Thu, Dec 14",10:00am,USD,Low Impact Expected,Business Inventories m/m,-0.1%,-0.1%,0.0%
"Thu, Dec 14",10:30am,USD,Low Impact Expected,Natural Gas Storage,-69B,-55B,2B
"Thu, Dec 14",12:25pm,CAD,High Impact Expected,BOC Gov Poloz Speaks,,,
"Thu, Dec 14",4:30pm,NZD,Low Impact Expected,BusinessNZ Manufacturing Index,57.7,57.3,
"Thu, Dec 14",6:50pm,JPY,Medium Impact Expected,Tankan Manufacturing Index,25,24,22
"Thu, Dec 14",6:50pm,JPY,Medium Impact Expected,Tankan Non-Manufacturing Index,23,24,23
"Fri, Dec 15",5:00am,EUR,Low Impact Expected,Trade Balance,19.0B,24.4B,24.5B
"Fri, Dec 15",7:00am,GBP,Low Impact Expected,BOE Quarterly Bulletin,,,
"Fri, Dec 15",8:15am,GBP,Medium Impact Expected,MPC Member Haldane Speaks,,,
"Fri, Dec 15",8:30am,CAD,Medium Impact Expected,Manufacturing Sales m/m,-0.4%,0.9%,0.4%
"Fri, Dec 15",8:30am,USD,Medium Impact Expected,Empire State Manufacturing Index,18.0,18.8,19.4
"Fri, Dec 15",9:15am,USD,Medium Impact Expected,Capacity Utilization Rate,77.1%,77.2%,77.0%
"Fri, Dec 15",9:15am,USD,Medium Impact Expected,Industrial Production m/m,0.2%,0.3%,1.2%
"Fri, Dec 15",4:00pm,USD,Low Impact Expected,TIC Long-Term Purchases,23.2B,57.6B,80.9B
"Sun, Dec 17",4:30pm,NZD,Low Impact Expected,BusinessNZ Services Index,56.4,55.7,
"Sun, Dec 17",6:50pm,JPY,Low Impact Expected,Trade Balance,0.36T,0.27T,0.35T
"Sun, Dec 17",7:30pm,AUD,Low Impact Expected,New Motor Vehicle Sales m/m,0.1%,0.0%,
"Sun, Dec 17",8:06pm,AUD,Medium Impact Expected,Mid-Year Economic and Fiscal Outlook,,,
"Mon, Dec 18",4:00am,EUR,Low Impact Expected,Italian Trade Balance,4.95B,3.23B,3.99B
"Mon, Dec 18",5:00am,EUR,Medium Impact Expected,Final CPI y/y,1.5%,1.5%,1.5%
"Mon, Dec 18",5:00am,EUR,Low Impact Expected,Final Core CPI y/y,0.9%,0.9%,0.9%
"Mon, Dec 18",6:00am,EUR,Low Impact Expected,German Buba Monthly Report,,,
"Mon, Dec 18",6:00am,GBP,Low Impact Expected,CBI Industrial Order Expectations,17,14,17
"Mon, Dec 18",8:30am,CAD,Medium Impact Expected,Foreign Securities Purchases,20.81B,18.02B,16.69B
"Mon, Dec 18",10:00am,USD,Low Impact Expected,NAHB Housing Market Index,74,70,69
"Mon, Dec 18",4:00pm,NZD,Low Impact Expected,Westpac Consumer Sentiment,107.4,112.4,
"Mon, Dec 18",7:00pm,NZD,High Impact Expected,ANZ Business Confidence,-37.8,-39.3,
"Mon, Dec 18",7:30pm,AUD,High Impact Expected,Monetary Policy Meeting Minutes,,,
"Tue, Dec 19",1:45am,CHF,Low Impact Expected,SECO Economic Forecasts,,,
"Tue, Dec 19",4:00am,EUR,Medium Impact Expected,German ifo Business Climate,117.2,117.6,117.6
"Tue, Dec 19",8:30am,USD,High Impact Expected,Building Permits,1.30M,1.27M,1.32M
"Tue, Dec 19",8:30am,USD,Medium Impact Expected,Current Account,-101B,-116B,-124B
"Tue, Dec 19",8:30am,USD,Medium Impact Expected,Housing Starts,1.30M,1.25M,1.26M
"Tue, Dec 19",9:18am,NZD,Medium Impact Expected,GDT Price Index,-3.9%,0.4%,
"Tue, Dec 19",10:32am,AUD,Low Impact Expected,CB Leading Index m/m,0.3%,0.2%,
"Tue, Dec 19",1:00pm,USD,Medium Impact Expected,FOMC Member Kashkari Speaks,,,
"Tue, Dec 19",4:45pm,NZD,Medium Impact Expected,Current Account,-4.68B,-4.22B,-0.51B
"Tue, Dec 19",4:45pm,NZD,Medium Impact Expected,Trade Balance,-1193M,-495M,-843M
"Tue, Dec 19",4:45pm,NZD,Low Impact Expected,Visitor Arrivals m/m,2.5%,2.1%,
"Tue, Dec 19",6:30pm,AUD,Low Impact Expected,MI Leading Index m/m,0.1%,0.1%,
"Tue, Dec 19",9:00pm,NZD,Low Impact Expected,Credit Card Spending y/y,9.1%,3.0%,
"Tue, Dec 19",11:30pm,JPY,Low Impact Expected,All Industries Activity m/m,0.3%,0.4%,-0.5%
"Wed, Dec 20",2:00am,EUR,Low Impact Expected,German PPI m/m,0.1%,0.2%,0.3%
"Wed, Dec 20",4:00am,EUR,Low Impact Expected,Current Account,30.8B,33.4B,39.2B
"Wed, Dec 20",6:00am,GBP,Low Impact Expected,CBI Realized Sales,20,21,26
"Wed, Dec 20",8:00am,EUR,Medium Impact Expected,German Buba President Weidmann Speaks,,,
"Wed, Dec 20",8:15am,GBP,High Impact Expected,BOE Gov Carney Speaks,,,
"Wed, Dec 20",8:30am,CAD,Low Impact Expected,Wholesale Sales m/m,1.5%,0.5%,-1.1%
"Wed, Dec 20",9:00am,CHF,Low Impact Expected,SNB Quarterly Bulletin,,,
"Wed, Dec 20",9:00am,CNY,Low Impact Expected,CB Leading Index m/m,1.8%,1.3%,
"Wed, Dec 20",9:00am,EUR,Low Impact Expected,Belgian NBB Business Climate,0.1,2.0,1.6
"Wed, Dec 20",10:00am,USD,Medium Impact Expected,Existing Home Sales,5.81M,5.53M,5.50M
"Wed, Dec 20",10:30am,USD,High Impact Expected,Crude Oil Inventories,-6.5M,-3.6M,-5.1M
"Wed, Dec 20",3:00pm,USD,High Impact Expected,President Trump Speaks,,,
"Wed, Dec 20",4:45pm,NZD,High Impact Expected,GDP q/q,0.6%,0.6%,1.0%
"Wed, Dec 20",6:05pm,GBP,Low Impact Expected,GfK Consumer Confidence,-13,-12,-12
"Wed, Dec 20",9:46pm,JPY,High Impact Expected,Monetary Policy Statement,,,
"Wed, Dec 20",9:46pm,JPY,Medium Impact Expected,BOJ Policy Rate,-0.10%,-0.10%,-0.10%
"Thu, Dec 21",1:30am,JPY,High Impact Expected,BOJ Press Conference,,,
"Thu, Dec 21",2:00am,CHF,Low Impact Expected,Trade Balance,2.63B,2.84B,2.45B
"Thu, Dec 21",All Day,All,Medium Impact Expected,OPEC-JMMC Meetings,,,
"Thu, Dec 21",4:30am,GBP,Medium Impact Expected,Public Sector Net Borrowing,8.1B,8.3B,7.2B
"Thu, Dec 21",8:30am,CAD,High Impact Expected,Core Retail Sales m/m,0.8%,0.4%,0.4%
"Thu, Dec 21",8:30am,CAD,High Impact Expected,CPI m/m,0.3%,0.2%,0.1%
"Thu, Dec 21",8:30am,CAD,Medium Impact Expected,Common CPI y/y,1.5%,1.6%,
"Thu, Dec 21",8:30am,CAD,Medium Impact Expected,Median CPI y/y,1.9%,1.7%,
"Thu, Dec 21",8:30am,CAD,Medium Impact Expected,Retail Sales m/m,1.5%,0.3%,0.2%
"Thu, Dec 21",8:30am,CAD,Medium Impact Expected,Trimmed CPI y/y,1.8%,1.5%,
"Thu, Dec 21",8:30am,USD,High Impact Expected,Final GDP q/q,3.2%,3.3%,3.3%
"Thu, Dec 21",8:30am,USD,Medium Impact Expected,Philly Fed Manufacturing Index,26.2,21.5,22.7
"Thu, Dec 21",8:30am,USD,Medium Impact Expected,Unemployment Claims,245K,232K,225K
"Thu, Dec 21",8:30am,USD,Low Impact Expected,Final GDP Price Index q/q,2.1%,2.1%,2.1%
"Thu, Dec 21",8:32am,CAD,Low Impact Expected,Core CPI m/m,-0.1%,0.3%,
"Thu, Dec 21",8:36am,CAD,Low Impact Expected,ADP Non-Farm Employment Change,59.2K,5.4K,
"Thu, Dec 21",9:00am,USD,Low Impact Expected,HPI m/m,0.5%,0.4%,0.5%
"Thu, Dec 21",10:00am,EUR,Low Impact Expected,Consumer Confidence,1,0,0
"Thu, Dec 21",10:00am,USD,Low Impact Expected,CB Leading Index m/m,0.4%,0.4%,1.2%
"Thu, Dec 21",10:30am,USD,Low Impact Expected,Natural Gas Storage,-182B,-160B,-69B
"Fri, Dec 22",2:00am,EUR,Low Impact Expected,German GfK Consumer Climate,10.8,10.7,10.7
"Fri, Dec 22",2:00am,EUR,Low Impact Expected,German Import Prices m/m,0.8%,0.7%,0.6%
"Fri, Dec 22",2:45am,EUR,Low Impact Expected,French Consumer Spending m/m,2.2%,1.4%,-2.1%
"Fri, Dec 22",3:00am,CHF,Medium Impact Expected,KOF Economic Barometer,111.3,110.3,110.4
"Fri, Dec 22",4:30am,GBP,High Impact Expected,Current Account,-22.8B,-21.5B,-25.8B
"Fri, Dec 22",4:30am,GBP,Medium Impact Expected,Final GDP q/q,0.4%,0.4%,0.4%
