Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
"Tue, Jan 13",4:30am,GBP,Medium Impact Expected,PPI Input m/m,-2.4%,-2.5%,-0.7%
"Tue, Jan 13",4:30am,GBP,Medium Impact Expected,RPI y/y,1.6%,1.7%,2.0%
"Tue, Jan 13",4:30am,GBP,Low Impact Expected,Core CPI y/y,1.3%,1.4%,1.2%
"Tue, Jan 13",4:30am,GBP,Low Impact Expected,ONS HPI y/y,10.0%,10.1%,10.4%
"Tue, Jan 13",4:30am,GBP,Low Impact Expected,PPI Output m/m,-0.3%,-0.1%,-0.2%
"Tue, Jan 13",9:00am,USD,Low Impact Expected,NFIB Small Business Index,100.4,98.6,98.1
"Tue, Jan 13",10:00am,USD,Medium Impact Expected,JOLTS Job Openings,4.97M,4.86M,4.83M
"Tue, Jan 13",10:00am,USD,Low Impact Expected,RCM/TIPP Economic Optimism,51.5,48.9,48.4
"Tue, Jan 13",1:01pm,USD,Medium Impact Expected,10-y Bond Auction,1.93|2.6,2.21|3.0,
"Tue, Jan 13",2:00pm,USD,Low Impact Expected,Federal Budget Balance,1.9B,3.8B,-56.8B
"Tue, Jan 13",6:50pm,JPY,Low Impact Expected,M2 Money Stock y/y,3.6%,3.6%,3.6%
"Tue, Jan 13",10:45pm,JPY,Low Impact Expected,30-y Bond Auction,1.12|3.6,1.46|3.1,
"Wed, Jan 14",1:00am,JPY,Low Impact Expected,Prelim Machine Tool Orders y/y,33.8%,36.6%,
"Wed, Jan 14",2:45am,EUR,Low Impact Expected,French Final CPI m/m,0.1%,0.0%,-0.2%
"Wed, Jan 14",3:35am,EUR,High Impact Expected,European Court of Justice Ruling,,,
"Wed, Jan 14",5:00am,EUR,Low Impact Expected,Industrial Production m/m,0.2%,0.0%,0.3%
"Wed, Jan 14",5:00am,GBP,Low Impact Expected,CB Leading Index m/m,-0.3%,-0.3%,
"Wed, Jan 14",5:33am,EUR,Medium Impact Expected,German 10-y Bond Auction,0.52|1.3,0.74|1.1,
"Wed, Jan 14",8:30am,USD,High Impact Expected,Core Retail Sales m/m,-1.0%,0.1%,0.1%
"Wed, Jan 14",8:30am,USD,High Impact Expected,Retail Sales m/m,-0.9%,0.2%,0.4%
"Wed, Jan 14",8:30am,USD,Medium Impact Expected,Import Prices m/m,-2.5%,-2.7%,-1.8%
"Wed, Jan 14",9:15am,GBP,High Impact Expected,BOE Gov Carney Speaks,,,
"Wed, Jan 14",10:00am,USD,Medium Impact Expected,Business Inventories m/m,0.2%,0.2%,0.2%
"Wed, Jan 14",10:30am,USD,Medium Impact Expected,Crude Oil Inventories,5.4M,1.2M,-3.1M
"Wed, Jan 14",1:01pm,USD,Low Impact Expected,30-y Bond Auction,2.43|2.3,2.85|2.8,
"Wed, Jan 14",2:00pm,USD,Low Impact Expected,Beige Book,,,
"Wed, Jan 14",4:45pm,NZD,Low Impact Expected,FPI m/m,0.3%,-0.5%,
"Wed, Jan 14",6:50pm,JPY,Medium Impact Expected,Core Machinery Orders m/m,1.3%,4.8%,-6.4%
"Wed, Jan 14",6:50pm,JPY,Low Impact Expected,PPI y/y,1.9%,2.2%,2.6%
"Wed, Jan 14",7:01pm,GBP,Low Impact Expected,RICS House Price Balance,11%,11%,13%
"Wed, Jan 14",7:30pm,AUD,High Impact Expected,Employment Change,37.4K,5.3K,45.0K
"Wed, Jan 14",7:30pm,AUD,High Impact Expected,Unemployment Rate,6.1%,6.3%,6.2%
"Wed, Jan 14",8:30pm,NZD,Low Impact Expected,REINZ HPI m/m,-1.0%,3.3%,
"Wed, Jan 14",9:02pm,CNY,Medium Impact Expected,New Loans,697B,885B,853B
"Wed, Jan 14",9:02pm,CNY,Low Impact Expected,M2 Money Supply y/y,12.2%,12.5%,12.3%
"Thu, Jan 15",4:30am,CHF,High Impact Expected,Libor Rate,-0.75%,-0.25%,
"Thu, Jan 15",5:00am,EUR,Low Impact Expected,Trade Balance,20.0B,21.3B,19.6B
"Thu, Jan 15",7:15am,CHF,High Impact Expected,SNB Chairman Jordan Speaks,,,
"Thu, Jan 15",7:55am,CNY,Low Impact Expected,Foreign Direct Investment ytd/y,1.7%,0.7%,
"Thu, Jan 15",8:30am,USD,High Impact Expected,PPI m/m,-0.3%,-0.3%,-0.2%
"Thu, Jan 15",8:30am,USD,High Impact Expected,Unemployment Claims,316K,299K,297K
"Thu, Jan 15",8:30am,USD,Medium Impact Expected,Core PPI m/m,0.3%,0.2%,0.0%
"Thu, Jan 15",8:30am,USD,Medium Impact Expected,Empire State Manufacturing Index,10.0,5.3,-3.6
"Thu, Jan 15",10:00am,USD,High Impact Expected,Philly Fed Manufacturing Index,6.3,20.3,24.5
"Thu, Jan 15",10:30am,USD,Low Impact Expected,Natural Gas Storage,-236B,-224B,-131B
"Thu, Jan 15",11:15am,EUR,High Impact Expected,German Buba President Weidmann Speaks,,,
"Thu, Jan 15",6:50pm,JPY,Medium Impact Expected,Tertiary Industry Activity m/m,0.2%,0.3%,-0.1%
"Fri, Jan 16",2:00am,EUR,Low Impact Expected,German Final CPI m/m,0.0%,0.0%,0.0%
"Fri, Jan 16",2:45am,EUR,Low Impact Expected,French Gov Budget Balance,-90.8B,-84.7B,
"Fri, Jan 16",3:15am,CHF,Medium Impact Expected,Retail Sales y/y,-1.2%,1.1%,0.6%
"Fri, Jan 16",5:00am,EUR,Medium Impact Expected,Final CPI y/y,-0.2%,-0.2%,-0.2%
"Fri, Jan 16",5:00am,EUR,Low Impact Expected,Final Core CPI y/y,0.7%,0.8%,0.8%
"Fri, Jan 16",8:30am,USD,High Impact Expected,Core CPI m/m,0.0%,0.1%,0.1%
"Fri, Jan 16",8:30am,USD,High Impact Expected,CPI m/m,-0.4%,-0.3%,-0.3%
"Fri, Jan 16",8:30am,USD,High Impact Expected,CPI y/y,0.8%,0.7%,1.3%
"Fri, Jan 16",9:15am,USD,Medium Impact Expected,Capacity Utilization Rate,79.7%,80.2%,80.0%
"Fri, Jan 16",9:15am,USD,Medium Impact Expected,Industrial Production m/m,-0.1%,0.1%,1.3%
"Fri, Jan 16",10:00am,USD,High Impact Expected,Prelim UoM Consumer Sentiment,98.2,94.2,93.6
"Fri, Jan 16",10:00am,USD,Low Impact Expected,Prelim UoM Inflation Expectations,2.4%,2.8%,
"Fri, Jan 16",11:00am,USD,Medium Impact Expected,FOMC Member Williams Speaks,,,
"Fri, Jan 16",4:00pm,USD,Low Impact Expected,TIC Long-Term Purchases,33.5B,27.3B,-1.4B
"Sat, Jan 17",8:50am,USD,Medium Impact Expected,FOMC Member Lockhart Speaks,,,
"Sun, Jan 18",6:01pm,GBP,Low Impact Expected,Rightmove HPI m/m,1.4%,-3.3%,
"Sun, Jan 18",6:30pm,AUD,Low Impact Expected,MI Inflation Gauge m/m,0.0%,0.1%,
"Sun, Jan 18",7:30pm,AUD,Medium Impact Expected,New Motor Vehicle Sales m/m,3.0%,-0.5%,
"Sun, Jan 18",11:30pm,JPY,Low Impact Expected,Revised Industrial Production m/m,-0.5%,-0.5%,-0.6%
"Mon, Jan 19",12:00am,JPY,Low Impact Expected,Consumer Confidence,38.8,38.6,37.7
"Mon, Jan 19",3:15am,CHF,Medium Impact Expected,PPI m/m,-0.4%,-0.6%,-0.7%
"Mon, Jan 19",4:00am,EUR,Low Impact Expected,Current Account,18.1B,22.7B,19.5B
"Mon, Jan 19",6:00am,EUR,Medium Impact Expected,German Buba Monthly Report,,,
"Mon, Jan 19",All Day,USD,Non-Economic,Bank Holiday,,,
"Mon, Jan 19",8:30am,CAD,Medium Impact Expected,Foreign Securities Purchases,4.29B,7.23B,9.53B
"Mon, Jan 19",4:00pm,NZD,High Impact Expected,NZIER Business Confidence,23,19,
"Mon, Jan 19",9:00pm,CNY,High Impact Expected,GDP q/y,7.3%,7.2%,7.3%
"Mon, Jan 19",9:00pm,CNY,Medium Impact Expected,Fixed Asset Investment ytd/y,15.7%,15.7%,15.8%
"Mon, Jan 19",9:00pm,CNY,Medium Impact Expected,Industrial Production y/y,7.9%,7.4%,7.2%
"Mon, Jan 19",9:00pm,CNY,Medium Impact Expected,NBS Press Conference,,,
"Mon, Jan 19",9:00pm,CNY,Low Impact Expected,Retail Sales y/y,11.9%,11.7%,11.7%
"Tue, Jan 20",2:00am,EUR,Low Impact Expected,German PPI m/m,-0.7%,-0.3%,0.0%
"Tue, Jan 20",4:03am,EUR,Low Impact Expected,Italian Trade Balance,3.54B,4.32B,5.40B
"Tue, Jan 20",5:00am,EUR,High Impact Expected,German ZEW Economic Sentiment,48.4,40.1,34.9
"Tue, Jan 20",5:00am,EUR,Medium Impact Expected,ZEW Economic Sentiment,45.2,37.6,31.8
"Tue, Jan 20",8:30am,CAD,High Impact Expected,Manufacturing Sales m/m,-1.4%,-0.5%,-1.1%
"Tue, Jan 20",9:34am,NZD,High Impact Expected,GDT Price Index,1.0%,3.6%,
"Tue, Jan 20",10:00am,USD,Medium Impact Expected,FOMC Member Powell Speaks,,,
"Tue, Jan 20",10:00am,USD,Medium Impact Expected,NAHB Housing Market Index,57,58,58
"Tue, Jan 20",4:45pm,NZD,High Impact Expected,CPI q/q,-0.2%,0.0%,0.3%
"Tue, Jan 20",6:30pm,AUD,Medium Impact Expected,Westpac Consumer Sentiment,2.4%,-5.7%,
"Tue, Jan 20",9:00pm,USD,Low Impact Expected,President Obama Speaks,,,
"Tue, Jan 20",10:29pm,JPY,High Impact Expected,Monetary Policy Statement,,,
"Tue, Jan 20",11:30pm,JPY,Low Impact Expected,All Industries Activity m/m,0.1%,0.1%,0.1%
"Wed, Jan 21",1:30am,JPY,High Impact Expected,BOJ Press Conference,,,
"Wed, Jan 21",Day 1,All,Medium Impact Expected,WEF Annual Meetings,,,
"Wed, Jan 21",4:30am,GBP,High Impact Expected,Average Earnings Index 3m/y,1.7%,1.7%,1.4%
"Wed, Jan 21",4:30am,GBP,High Impact Expected,Claimant Count Change,-29.7K,-24.2K,-29.6K
"Wed, Jan 21",4:30am,GBP,High Impact Expected,MPC Official Bank Rate Votes,0-0-9,2-0-7,2-0-7
"Wed, Jan 21",4:30am,GBP,Medium Impact Expected,MPC Asset Purchase Facility Votes,0-0-9,0-0-9,0-0-9
"Wed, Jan 21",4:30am,GBP,Medium Impact Expected,Unemployment Rate,5.8%,5.9%,6.0%
"Wed, Jan 21",5:00am,CHF,Low Impact Expected,Credit Suisse Economic Expectations,-10.8,-4.9,
"Wed, Jan 21",8:30am,CAD,High Impact Expected,Wholesale Sales m/m,-0.3%,0.2%,-1.1%
"Wed, Jan 21",8:30am,USD,High Impact Expected,Building Permits,1.03M,1.06M,1.05M
"Wed, Jan 21",8:30am,USD,Medium Impact Expected,Housing Starts,1.09M,1.04M,1.04M
"Wed, Jan 21",10:00am,CAD,High Impact Expected,BOC Monetary Policy Report,,,
"Wed, Jan 21",10:00am,CAD,High Impact Expected,BOC Rate Statement,,,
"Wed, Jan 21",10:00am,CAD,High Impact Expected,Overnight Rate,0.75%,1.00%,1.00%
"Wed, Jan 21",11:15am,CAD,High Impact Expected,BOC Press Conference,,,
"Wed, Jan 21",4:30pm,NZD,Medium Impact Expected,BusinessNZ Manufacturing Index,57.7,55.6,
"Wed, Jan 21",7:00pm,AUD,Medium Impact Expected,MI Inflation Expectations,3.2%,3.4%,
"Wed, Jan 21",7:00pm,AUD,Low Impact Expected,HIA New Home Sales m/m,2.2%,3.0%,
"Thu, Jan 22",12:00am,JPY,Low Impact Expected,BOJ Monthly Report,,,
"Thu, Jan 22",3:00am,EUR,Medium Impact Expected,Spanish Unemployment Rate,23.7%,23.6%,23.7%
"Thu, Jan 22",4:00am,GBP,Medium Impact Expected,MPC Member Miles Speaks,,,
"Thu, Jan 22",Day 2,All,Medium Impact Expected,WEF Annual Meetings,,,
"Thu, Jan 22",4:30am,GBP,Medium Impact Expected,Public Sector Net Borrowing,12.5B,9.2B,11.7B
"Thu, Jan 22",5:00am,EUR,Low Impact Expected,Italian Retail Sales m/m,0.1%,0.1%,0.0%
"Thu, Jan 22",6:00am,GBP,Medium Impact Expected,CBI Industrial Order Expectations,4,6,5
"Thu, Jan 22",7:45am,EUR,High Impact Expected,Main Refinancing Rate,0.05%,0.05%,0.05%
"Thu, Jan 22",8:30am,EUR,High Impact Expected,ECB Press Conference,,,
"Thu, Jan 22",8:30am,USD,High Impact Expected,Unemployment Claims,307K,301K,317K
"Thu, Jan 22",9:00am,USD,Low Impact Expected,HPI m/m,0.8%,0.4%,0.4%
"Thu, Jan 22",10:00am,EUR,Low Impact Expected,Consumer Confidence,-9,-11,-11
"Thu, Jan 22",10:30am,USD,Low Impact Expected,Natural Gas Storage,-216B,-231B,-236B
"Thu, Jan 22",11:00am,USD,Medium Impact Expected,Crude Oil Inventories,10.1M,2.5M,5.4M
"Thu, Jan 22",8:35pm,JPY,Low Impact Expected,Flash Manufacturing PMI,52.1,52.0,52.0
"Thu, Jan 22",8:45pm,CNY,High Impact Expected,Caixin Flash Manufacturing PMI,49.8,49.5,49.6
"Fri, Jan 23",3:00am,EUR,High Impact Expected,French Flash Manufacturing PMI,49.5,48.1,47.5
"Fri, Jan 23",3:00am,EUR,Medium Impact Expected,French Flash Services PMI,49.5,50.9,50.6
"Fri, Jan 23",3:30am,EUR,High Impact Expected,German Flash Manufacturing PMI,51.0,51.8,51.2
"Fri, Jan 23",3:30am,EUR,Medium Impact Expected,German Flash Services PMI,52.7,52.6,52.1
"Fri, Jan 23",4:00am,EUR,Medium Impact Expected,Flash Manufacturing PMI,51.0,51.0,50.6
"Fri, Jan 23",4:00am,EUR,Medium Impact Expected,Flash Services PMI,52.3,52.1,51.6
"Fri, Jan 23",Day 3,All,Medium Impact Expected,WEF Annual Meetings,,,
"Fri, Jan 23",4:30am,GBP,High Impact Expected,Retail Sales m/m,0.4%,-0.6%,1.6%
"Fri, Jan 23",8:30am,CAD,High Impact Expected,Core CPI m/m,-0.3%,-0.3%,-0.2%
"Fri, Jan 23",8:30am,CAD,High Impact Expected,Core Retail Sales m/m,0.7%,0.5%,0.1%
"Fri, Jan 23",8:30am,CAD,Medium Impact Expected,CPI m/m,-0.7%,-0.5%,-0.4%
"Fri, Jan 23",8:30am,CAD,Medium Impact Expected,Retail Sales m/m,0.4%,0.1%,0.0%
"Fri, Jan 23",9:00am,EUR,Low Impact Expected,Belgian NBB Business Climate,-8.8,-6.1,-6.9
"Fri, Jan 23",9:45am,USD,Medium Impact Expected,Flash Manufacturing PMI,53.7,54.1,53.9
"Fri, Jan 23",10:00am,USD,Medium Impact Expected,Existing Home Sales,5.04M,5.08M,4.92M
"Fri, Jan 23",10:00am,USD,Low Impact Expected,CB Leading Index m/m,0.5%,0.5%,0.4%
"Sat, Jan 24",Day 4,All,Medium Impact Expected,WEF Annual Meetings,,,
"Sun, Jan 25",All Day,EUR,High Impact Expected,Greek Parliamentary Election,,,
"Sun, Jan 25",All Day,AUD,Non-Economic,Bank Holiday,,,
"Sun, Jan 25",4:30pm,NZD,Low Impact Expected,BusinessNZ Services Index,56.5,53.7,
"Sun, Jan 25",6:50pm,JPY,Medium Impact Expected,Monetary Policy Meeting Minutes,,,
"Sun, Jan 25",6:50pm,JPY,Medium Impact Expected,Trade Balance,-0.71T,-0.74T,-0.83T
"Sun, Jan 25",9:00pm,NZD,Low Impact Expected,Credit Card Spending y/y,4.5%,5.1%,
"Mon, Jan 26",4:00am,EUR,High Impact Expected,German ifo Business Climate,106.7,106.7,105.5
"Mon, Jan 26",All Day,EUR,Medium Impact Expected,Eurogroup Meetings,,,
"Mon, Jan 26",6:50pm,JPY,Low Impact Expected,SPPI y/y,3.6%,3.6%,3.6%
"Mon, Jan 26",7:30pm,AUD,High Impact Expected,NAB Business Confidence,2,2,
"Mon, Jan 26",9:00pm,CNY,Low Impact Expected,CB Leading Index m/m,1.1%,0.8%,
"Tue, Jan 27",4:30am,GBP,High Impact Expected,Prelim GDP q/q,0.5%,0.6%,0.7%
"Tue, Jan 27",4:30am,GBP,Medium Impact Expected,High Street Lending,35.7K,36.6K,36.7K
"Tue, Jan 27",4:30am,GBP,Low Impact Expected,Index of Services 3m/3m,0.8%,1.0%,0.7%
"Tue, Jan 27",All Day,EUR,Medium Impact Expected,ECOFIN Meetings,,,
"Tue, Jan 27",8:30am,USD,High Impact Expected,Core Durable Goods Orders m/m,-0.8%,0.6%,-0.7%
"Tue, Jan 27",8:30am,USD,Medium Impact Expected,Durable Goods Orders m/m,-3.4%,0.6%,-0.9%
"Tue, Jan 27",9:00am,USD,Low Impact Expected,S&P/CS Composite-20 HPI y/y,4.3%,4.4%,4.5%
"Tue, Jan 27",9:45am,USD,Low Impact Expected,Flash Services PMI,54.0,53.9,53.3
"Tue, Jan 27",9:59am,USD,Low Impact Expected,Richmond Manufacturing Index,6,6,7
"Tue, Jan 27",10:00am,USD,High Impact Expected,CB Consumer Confidence,102.9,95.3,93.1
"Tue, Jan 27",10:00am,USD,High Impact Expected,New Home Sales,481K,452K,431K
"Tue, Jan 27",6:30pm,AUD,Low Impact Expected,MI Leading Index m/m,0.0%,-0.1%,
"Tue, Jan 27",7:30pm,AUD,High Impact Expected,CPI q/q,0.2%,0.3%,0.5%
"Tue, Jan 27",7:30pm,AUD,Medium Impact Expected,Trimmed Mean CPI q/q,0.7%,0.5%,0.3%
"Wed, Jan 28",2:00am,CHF,Low Impact Expected,UBS Consumption Indicator,1.42,1.29,
"Wed, Jan 28",2:00am,EUR,Medium Impact Expected,German GfK Consumer Climate,9.3,9.2,9.0
