Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
"Wed, Jan 6",7:30pm,AUD,High Impact Expected,Goods Trade Balance,-2.91B,-2.98B,-3.25B
"Wed, Jan 6",10:45pm,JPY,Low Impact Expected,30-y Bond Auction,1.22|3.7,1.40|3.9,
"Thu, Jan 7",2:00am,EUR,Medium Impact Expected,German Factory Orders m/m,1.5%,0.1%,1.7%
"Thu, Jan 7",2:00am,EUR,Medium Impact Expected,German Retail Sales m/m,0.2%,0.5%,-0.1%
"Thu, Jan 7",3:00am,CHF,Medium Impact Expected,Foreign Currency Reserves,560B,563B,
"Thu, Jan 7",3:00am,GBP,Medium Impact Expected,Halifax HPI m/m,1.7%,0.5%,0.0%
"Thu, Jan 7",4:00am,EUR,Low Impact Expected,Italian Monthly Unemployment Rate,11.3%,11.5%,11.5%
"Thu, Jan 7",4:10am,EUR,Low Impact Expected,Retail PMI,49.0,48.5,
"Thu, Jan 7",4:59am,EUR,Low Impact Expected,French 10-y Bond Auction,0.86|1.4,0.50|2.3,
"Thu, Jan 7",5:00am,EUR,Medium Impact Expected,Unemployment Rate,10.5%,10.7%,10.6%
"Thu, Jan 7",5:00am,EUR,Low Impact Expected,Retail Sales m/m,-0.3%,0.2%,-0.2%
"Thu, Jan 7",7:30am,USD,Low Impact Expected,Challenger Job Cuts y/y,-27.6%,-13.9%,
"Thu, Jan 7",8:25am,CAD,High Impact Expected,BOC Gov Poloz Speaks,,,
"Thu, Jan 7",8:30am,USD,High Impact Expected,Unemployment Claims,277K,271K,287K
"Thu, Jan 7",10:00am,CAD,Medium Impact Expected,Ivey PMI,49.9,56.7,63.6
"Thu, Jan 7",10:30am,USD,Low Impact Expected,Natural Gas Storage,-113B,-95B,-58B
"Thu, Jan 7",5:30pm,AUD,Low Impact Expected,AIG Construction Index,46.8,50.7,
"Thu, Jan 7",7:00pm,JPY,Low Impact Expected,BOJ Summary of Opinions,,,
"Thu, Jan 7",7:30pm,AUD,High Impact Expected,Retail Sales m/m,0.4%,0.4%,0.6%
"Thu, Jan 7",8:30pm,JPY,Low Impact Expected,Average Cash Earnings y/y,0.0%,0.7%,0.7%
"Fri, Jan 8",12:00am,JPY,Low Impact Expected,Leading Indicators,103.9%,103.9%,104.2%
"Fri, Jan 8",1:45am,CHF,Low Impact Expected,Unemployment Rate,3.4%,3.4%,3.4%
"Fri, Jan 8",2:00am,EUR,Low Impact Expected,German Industrial Production m/m,-0.3%,0.4%,0.5%
"Fri, Jan 8",2:00am,EUR,Low Impact Expected,German Trade Balance,19.7B,20.1B,20.5B
"Fri, Jan 8",2:45am,EUR,Low Impact Expected,French Industrial Production m/m,-0.9%,-0.2%,0.7%
"Fri, Jan 8",2:45am,EUR,Low Impact Expected,French Trade Balance,-4.6B,-4.0B,-4.9B
"Fri, Jan 8",3:15am,CHF,Low Impact Expected,CPI m/m,-0.4%,-0.2%,-0.1%
"Fri, Jan 8",4:30am,GBP,Medium Impact Expected,Goods Trade Balance,-10.6B,-10.5B,-11.2B
"Fri, Jan 8",8:30am,CAD,High Impact Expected,Employment Change,22.8K,10.4K,-35.7K
"Fri, Jan 8",8:30am,CAD,High Impact Expected,Unemployment Rate,7.1%,7.1%,7.1%
"Fri, Jan 8",8:30am,CAD,Medium Impact Expected,Building Permits m/m,-19.6%,-3.2%,9.9%
"Fri, Jan 8",8:30am,USD,High Impact Expected,Average Hourly Earnings m/m,0.0%,0.2%,0.2%
"Fri, Jan 8",8:30am,USD,High Impact Expected,Non-Farm Employment Change,292K,203K,252K
"Fri, Jan 8",8:30am,USD,High Impact Expected,Unemployment Rate,5.0%,5.0%,5.0%
"Fri, Jan 8",10:00am,USD,Low Impact Expected,Final Wholesale Inventories m/m,-0.3%,0.0%,-0.3%
"Fri, Jan 8",3:00pm,USD,Low Impact Expected,Consumer Credit m/m,14.0B,18.7B,15.6B
"Fri, Jan 8",8:30pm,CNY,High Impact Expected,CPI y/y,1.6%,1.7%,1.5%
"Fri, Jan 8",8:30pm,CNY,Medium Impact Expected,PPI y/y,-5.9%,-5.8%,-5.9%
"Sun, Jan 10",4:45pm,NZD,Low Impact Expected,Building Consents m/m,1.8%,5.4%,
"Sun, Jan 10",All Day,JPY,Non-Economic,Bank Holiday,,,
"Sun, Jan 10",7:30pm,AUD,Low Impact Expected,ANZ Job Advertisements m/m,-0.1%,1.1%,
"Mon, Jan 11",3:15am,CHF,Low Impact Expected,Retail Sales y/y,-2.1%,0.3%,-1.1%
"Mon, Jan 11",4:30am,EUR,Low Impact Expected,Sentix Investor Confidence,9.6,11.5,15.7
"Mon, Jan 11",8:13am,CAD,Low Impact Expected,Housing Starts,173K,202K,212K
"Mon, Jan 11",9:59am,USD,Low Impact Expected,Labor Market Conditions Index m/m,2.9,2.7,
"Mon, Jan 11",10:30am,CAD,Medium Impact Expected,BOC Business Outlook Survey,,,
"Mon, Jan 11",6:50pm,JPY,Medium Impact Expected,Current Account,1.42T,1.52T,1.49T
"Mon, Jan 11",6:50pm,JPY,Low Impact Expected,Bank Lending y/y,2.2%,2.3%,
"Mon, Jan 11",7:00pm,NZD,Low Impact Expected,ANZ Commodity Prices m/m,-1.8%,-5.6%,
"Mon, Jan 11",7:01pm,GBP,Low Impact Expected,BRC Retail Sales Monitor y/y,0.1%,-0.4%,
"Tue, Jan 12",12:00am,JPY,Low Impact Expected,Consumer Confidence,42.7,42.3,42.6
"Tue, Jan 12",1:00am,JPY,Low Impact Expected,Economy Watchers Sentiment,48.7,46.7,46.1
"Tue, Jan 12",4:30am,GBP,High Impact Expected,Manufacturing Production m/m,-0.4%,0.1%,-0.4%
"Tue, Jan 12",4:30am,GBP,Low Impact Expected,Industrial Production m/m,-0.7%,0.0%,0.0%
"Tue, Jan 12",5:30am,JPY,High Impact Expected,BOJ Gov Kuroda Speaks,,,
"Tue, Jan 12",5:30am,USD,Medium Impact Expected,FOMC Member Fischer Speaks,,,
"Tue, Jan 12",6:00am,USD,Low Impact Expected,NFIB Small Business Index,95.2,95.4,94.8
"Tue, Jan 12",9:15am,GBP,High Impact Expected,BOE Gov Carney Speaks,,,
"Tue, Jan 12",9:47am,GBP,Low Impact Expected,NIESR GDP Estimate,0.6%,0.6%,
"Tue, Jan 12",10:00am,USD,Medium Impact Expected,JOLTS Job Openings,5.43M,5.41M,5.35M
"Tue, Jan 12",10:00am,USD,Low Impact Expected,RCM/TIPP Economic Optimism,47.3,47.6,47.2
"Tue, Jan 12",6:50pm,JPY,Low Impact Expected,M2 Money Stock y/y,3.0%,3.4%,3.3%
"Tue, Jan 12",9:00pm,CNY,High Impact Expected,Trade Balance,382B,339B,343B
"Tue, Jan 12",9:00pm,USD,Low Impact Expected,President Obama Speaks,,,
"Tue, Jan 12",9:56pm,CNY,Low Impact Expected,USD-Denominated Trade Balance,60.1B,52.2B,54.1B
"Wed, Jan 13",2:45am,EUR,Low Impact Expected,French Final CPI m/m,0.2%,0.1%,-0.2%
"Wed, Jan 13",5:00am,EUR,Low Impact Expected,Industrial Production m/m,-0.7%,-0.2%,0.8%
"Wed, Jan 13",5:34am,EUR,Low Impact Expected,German 10-y Bond Auction,0.59|1.1,0.49|1.1,
"Wed, Jan 13",8:00am,CHF,Medium Impact Expected,Gov Board Member Zurbrugg Speaks,,,
"Wed, Jan 13",10:30am,USD,High Impact Expected,Crude Oil Inventories,0.2M,1.9M,-5.1M
"Wed, Jan 13",1:03pm,USD,Low Impact Expected,10-y Bond Auction,2.09|2.8,2.23|2.6,
"Wed, Jan 13",2:00pm,USD,Low Impact Expected,Beige Book,,,
"Wed, Jan 13",2:00pm,USD,Low Impact Expected,Federal Budget Balance,-14.4B,-2.7B,-64.6B
"Wed, Jan 13",6:50pm,JPY,Low Impact Expected,Core Machinery Orders m/m,-14.4%,-7.3%,10.7%
"Wed, Jan 13",6:50pm,JPY,Low Impact Expected,PPI y/y,-3.4%,-0.4%,-3.6%
"Wed, Jan 13",7:30pm,AUD,High Impact Expected,Employment Change,-1.0K,-11.0K,74.9K
"Wed, Jan 13",7:30pm,AUD,High Impact Expected,Unemployment Rate,5.8%,5.9%,5.8%
"Thu, Jan 14",12:58am,JPY,Low Impact Expected,Prelim Machine Tool Orders y/y,-25.8%,-17.7%,
"Thu, Jan 14",2:00am,EUR,Low Impact Expected,German WPI m/m,-0.8%,0.1%,-0.2%
"Thu, Jan 14",4:00am,EUR,Low Impact Expected,Italian Industrial Production m/m,-0.5%,0.3%,0.5%
"Thu, Jan 14",All Day,EUR,Medium Impact Expected,Eurogroup Meetings,,,
"Thu, Jan 14",7:00am,GBP,High Impact Expected,Monetary Policy Summary,,,
"Thu, Jan 14",7:00am,GBP,High Impact Expected,MPC Official Bank Rate Votes,1-0-8,1-0-8,1-0-8
"Thu, Jan 14",7:00am,GBP,High Impact Expected,Official Bank Rate,0.50%,0.50%,0.50%
"Thu, Jan 14",7:00am,GBP,Medium Impact Expected,Asset Purchase Facility,375B,375B,375B
"Thu, Jan 14",7:00am,GBP,Medium Impact Expected,MPC Asset Purchase Facility Votes,0-0-9,0-0-9,0-0-9
"Thu, Jan 14",7:30am,EUR,Medium Impact Expected,ECB Monetary Policy Meeting Accounts,,,
"Thu, Jan 14",8:30am,CAD,Medium Impact Expected,NHPI m/m,0.2%,0.2%,0.3%
"Thu, Jan 14",8:30am,USD,High Impact Expected,Unemployment Claims,284K,275K,277K
"Thu, Jan 14",8:30am,USD,Medium Impact Expected,Import Prices m/m,-1.2%,-1.4%,-0.5%
"Thu, Jan 14",9:15am,USD,Medium Impact Expected,FOMC Member Bullard Speaks,,,
"Thu, Jan 14",10:30am,USD,Low Impact Expected,Natural Gas Storage,-168B,-152B,-113B
"Thu, Jan 14",1:01pm,USD,Low Impact Expected,30-y Bond Auction,2.91|2.3,2.98|2.4,
"Thu, Jan 14",4:45pm,NZD,Low Impact Expected,FPI m/m,-0.8%,-0.2%,
"Thu, Jan 14",7:30pm,AUD,Medium Impact Expected,Home Loans m/m,1.8%,-0.4%,-0.3%
"Thu, Jan 14",9:00pm,CNY,Low Impact Expected,M2 Money Supply y/y,13.3%,13.6%,13.7%
"Thu, Jan 14",9:00pm,CNY,Low Impact Expected,New Loans,598B,700B,709B
"Fri, Jan 15",2:45am,EUR,Low Impact Expected,French Gov Budget Balance,-82.8B,-76.2B,
"Fri, Jan 15",4:30am,GBP,Medium Impact Expected,BOE Credit Conditions Survey,,,
"Fri, Jan 15",4:30am,GBP,Low Impact Expected,Construction Output m/m,-0.5%,0.5%,0.2%
"Fri, Jan 15",5:00am,EUR,Low Impact Expected,Trade Balance,22.7B,21.1B,19.8B
"Fri, Jan 15",All Day,EUR,Medium Impact Expected,ECOFIN Meetings,,,
"Fri, Jan 15",8:30am,USD,High Impact Expected,Core Retail Sales m/m,-0.1%,0.2%,0.3%
"Fri, Jan 15",8:30am,USD,High Impact Expected,PPI m/m,-0.2%,-0.2%,0.3%
"Fri, Jan 15",8:30am,USD,High Impact Expected,Retail Sales m/m,-0.1%,-0.1%,0.4%
"Fri, Jan 15",8:30am,USD,Medium Impact Expected,Core PPI m/m,0.1%,0.1%,0.3%
"Fri, Jan 15",8:30am,USD,Medium Impact Expected,Empire State Manufacturing Index,-19.4,-4.1,-4.6
"Fri, Jan 15",9:00am,USD,Medium Impact Expected,FOMC Member Dudley Speaks,,,
"Fri, Jan 15",9:15am,USD,Medium Impact Expected,Capacity Utilization Rate,76.5%,76.8%,76.9%
"Fri, Jan 15",9:15am,USD,Medium Impact Expected,Industrial Production m/m,-0.4%,-0.2%,-0.9%
"Fri, Jan 15",9:30am,GBP,Low Impact Expected,CB Leading Index m/m,0.3%,-0.1%,
"Fri, Jan 15",10:00am,USD,High Impact Expected,Prelim UoM Consumer Sentiment,93.3,92.7,92.6
"Fri, Jan 15",10:00am,USD,Low Impact Expected,Business Inventories m/m,-0.2%,0.0%,-0.1%
"Fri, Jan 15",10:00am,USD,Low Impact Expected,Prelim UoM Inflation Expectations,2.4%,2.6%,
"Sun, Jan 17",6:30pm,AUD,Low Impact Expected,MI Inflation Gauge m/m,0.2%,0.1%,
"Sun, Jan 17",7:01pm,GBP,Low Impact Expected,Rightmove HPI m/m,0.5%,-1.1%,
"Sun, Jan 17",7:30pm,AUD,Low Impact Expected,New Motor Vehicle Sales m/m,-0.5%,1.3%,
"Sun, Jan 17",11:30pm,JPY,Low Impact Expected,Revised Industrial Production m/m,-0.9%,1.4%,-1.0%
"Sun, Jan 17",11:30pm,JPY,Low Impact Expected,Tertiary Industry Activity m/m,-0.8%,-0.6%,0.9%
"Mon, Jan 18",4:00am,EUR,Low Impact Expected,Italian Trade Balance,4.41B,3.24B,4.82B
"Mon, Jan 18",All Day,USD,Non-Economic,Bank Holiday,,,
"Mon, Jan 18",4:00pm,NZD,High Impact Expected,NZIER Business Confidence,15,-14,
"Mon, Jan 18",9:00pm,CNY,High Impact Expected,GDP q/y,6.8%,6.9%,6.9%
"Mon, Jan 18",9:00pm,CNY,High Impact Expected,Industrial Production y/y,5.9%,6.0%,6.2%
"Mon, Jan 18",9:00pm,CNY,Medium Impact Expected,Fixed Asset Investment ytd/y,10.0%,10.2%,10.2%
"Mon, Jan 18",9:00pm,CNY,Medium Impact Expected,NBS Press Conference,,,
"Mon, Jan 18",9:00pm,CNY,Low Impact Expected,Retail Sales y/y,11.1%,11.3%,11.2%
"Tue, Jan 19",2:00am,EUR,Low Impact Expected,German Final CPI m/m,-0.1%,-0.1%,-0.1%
"Tue, Jan 19",3:15am,CHF,Medium Impact Expected,PPI m/m,-0.4%,0.2%,0.4%
"Tue, Jan 19",4:00am,EUR,Low Impact Expected,Current Account,26.4B,19.3B,25.6B
"Tue, Jan 19",4:30am,GBP,High Impact Expected,CPI y/y,0.2%,0.1%,0.1%
"Tue, Jan 19",4:30am,GBP,Medium Impact Expected,PPI Input m/m,-0.8%,-1.4%,-1.6%
"Tue, Jan 19",4:30am,GBP,Medium Impact Expected,RPI y/y,1.2%,1.0%,1.1%
"Tue, Jan 19",4:30am,GBP,Low Impact Expected,Core CPI y/y,1.4%,1.2%,1.2%
"Tue, Jan 19",4:30am,GBP,Low Impact Expected,ONS HPI y/y,7.7%,7.3%,7.0%
"Tue, Jan 19",4:30am,GBP,Low Impact Expected,PPI Output m/m,-0.2%,-0.2%,-0.2%
"Tue, Jan 19",5:00am,EUR,High Impact Expected,German ZEW Economic Sentiment,10.2,8.2,16.1
"Tue, Jan 19",5:00am,EUR,Medium Impact Expected,Final CPI y/y,0.2%,0.2%,0.2%
"Tue, Jan 19",5:00am,EUR,Medium Impact Expected,ZEW Economic Sentiment,22.7,27.9,33.9
"Tue, Jan 19",5:00am,EUR,Low Impact Expected,Final Core CPI y/y,0.9%,0.9%,0.9%
"Tue, Jan 19",7:00am,GBP,High Impact Expected,BOE Gov Carney Speaks,,,
"Tue, Jan 19",8:30am,CAD,Medium Impact Expected,Foreign Securities Purchases,2.58B,12.10B,19.08B
"Tue, Jan 19",8:59am,NZD,High Impact Expected,GDT Price Index,-1.4%,-1.6%,
"Tue, Jan 19",10:00am,USD,Low Impact Expected,NAHB Housing Market Index,60,61,60
"Tue, Jan 19",4:00pm,USD,Low Impact Expected,TIC Long-Term Purchases,31.4B,24.3B,-17.7B
"Tue, Jan 19",4:45pm,NZD,High Impact Expected,CPI q/q,-0.5%,-0.2%,0.3%
"Tue, Jan 19",6:30pm,AUD,Medium Impact Expected,Westpac Consumer Sentiment,-3.5%,-0.8%,
"Tue, Jan 19",9:00pm,CNY,Low Impact Expected,Foreign Direct Investment ytd/y,6.4%,7.9%,
"Wed, Jan 20",2:00am,EUR,Low Impact Expected,German PPI m/m,-0.5%,-0.3%,-0.2%
"Wed, Jan 20",Day 1,All,Medium Impact Expected,WEF Annual Meetings,,,
"Wed, Jan 20",4:30am,GBP,High Impact Expected,Average Earnings Index 3m/y,2.0%,2.1%,2.4%
"Wed, Jan 20",4:30am,GBP,High Impact Expected,Claimant Count Change,-4.3K,4.1K,-2.2K
"Wed, Jan 20",4:30am,GBP,Medium Impact Expected,Unemployment Rate,5.1%,5.2%,5.2%
"Wed, Jan 20",5:00am,CHF,Low Impact Expected,Credit Suisse Economic Expectations,-3.0,16.6,
"Wed, Jan 20",8:30am,CAD,High Impact Expected,Manufacturing Sales m/m,1.0%,0.5%,-1.3%
"Wed, Jan 20",8:30am,CAD,Medium Impact Expected,Wholesale Sales m/m,1.8%,0.4%,-0.5%
"Wed, Jan 20",8:30am,USD,High Impact Expected,Building Permits,1.23M,1.20M,1.28M
"Wed, Jan 20",8:30am,USD,High Impact Expected,Core CPI m/m,0.1%,0.2%,0.2%
"Wed, Jan 20",8:30am,USD,High Impact Expected,CPI m/m,-0.1%,0.0%,0.0%
"Wed, Jan 20",8:30am,USD,High Impact Expected,CPI y/y,0.7%,0.8%,0.5%
"Wed, Jan 20",8:30am,USD,Medium Impact Expected,Housing Starts,1.15M,1.19M,1.18M
"Wed, Jan 20",10:00am,CAD,High Impact Expected,BOC Monetary Policy Report,,,
"Wed, Jan 20",10:00am,CAD,High Impact Expected,BOC Rate Statement,,,
"Wed, Jan 20",10:00am,CAD,High Impact Expected,Overnight Rate,0.50%,0.25%,0.50%
"Wed, Jan 20",10:30am,AUD,Low Impact Expected,CB Leading Index m/m,0.3%,-0.1%,
"Wed, Jan 20",11:15am,CAD,High Impact Expected,BOC Press Conference,,,
"Wed, Jan 20",4:30pm,NZD,Low Impact Expected,BusinessNZ Manufacturing Index,56.7,54.9,
"Wed, Jan 20",7:00pm,AUD,Medium Impact Expected,MI Inflation Expectations,3.6%,4.0%,
"Wed, Jan 20",7:00pm,AUD,Low Impact Expected,HIA New Home Sales m/m,-2.7%,-3.0%,
"Wed, Jan 20",7:01pm,GBP,Low Impact Expected,RICS House Price Balance,50%,50%,49%
"Wed, Jan 20",11:30pm,JPY,Low Impact Expected,All Industries Activity m/m,-1.0%,-0.7%,0.9%
"Thu, Jan 21",Day 2,All,Medium Impact Expected,WEF Annual Meetings,,,
"Thu, Jan 21",7:45am,EUR,High Impact Expected,Main Refinancing Rate,0.05%,0.05%,0.05%
"Thu, Jan 21",8:30am,EUR,High Impact Expected,ECB Press Conference,,,
"Thu, Jan 21",8:30am,USD,High Impact Expected,Philly Fed Manufacturing Index,-3.5,-5.8,-5.9
"Thu, Jan 21",8:30am,USD,High Impact Expected,Unemployment Claims,293K,279K,283K
"Thu, Jan 21",10:00am,EUR,Low Impact Expected,Consumer Confidence,-6,-6,-6
"Thu, Jan 21",10:30am,USD,Low Impact Expected,Natural Gas Storage,-178B,-180B,-168B
"Thu, Jan 21",11:00am,USD,High Impact Expected,Crude Oil Inventories,4.0M,3.3M,0.2M
"Thu, Jan 21",9:00pm,JPY,Low Impact Expected,Flash Manufacturing PMI,52.4,52.8,52.6
"Fri, Jan 22",2:45am,EUR,High Impact Expected,ECB President Draghi Speaks,,,
"Fri, Jan 22",3:00am,EUR,High Impact Expected,French Flash Manufacturing PMI,50.0,51.6,51.4
"Fri, Jan 22",3:00am,EUR,Medium Impact Expected,French Flash Services PMI,50.6,50.4,49.8
"Fri, Jan 22",3:30am,EUR,High Impact Expected,German Flash Manufacturing PMI,52.1,53.0,53.2
"Fri, Jan 22",3:30am,EUR,Medium Impact Expected,German Flash Services PMI,55.4,55.6,56.0
"Fri, Jan 22",4:00am,EUR,Medium Impact Expected,Flash Manufacturing PMI,52.3,53.0,53.2
"Fri, Jan 22",4:00am,EUR,Medium Impact Expected,Flash Services PMI,53.6,54.2,54.2
"Fri, Jan 22",Day 3,All,Medium Impact Expected,WEF Annual Meetings,,,
"Fri, Jan 22",4:30am,GBP,High Impact Expected,Retail Sales m/m,-1.0%,-0.1%,1.3%
"Fri, Jan 22",4:30am,GBP,Medium Impact Expected,Public Sector Net Borrowing,6.9B,10.1B,12.9B
"Fri, Jan 22",7:00am,GBP,Medium Impact Expected,MPC Member Cunliffe Speaks,,,
"Fri, Jan 22",8:30am,CAD,High Impact Expected,Core CPI m/m,-0.4%,-0.3%,-0.3%
"Fri, Jan 22",8:30am,CAD,High Impact Expected,Core Retail Sales m/m,1.1%,0.4%,0.0%
"Fri, Jan 22",8:30am,CAD,Medium Impact Expected,CPI m/m,-0.5%,-0.4%,-0.1%
"Fri, Jan 22",8:30am,CAD,Medium Impact Expected,Retail Sales m/m,1.7%,0.3%,0.1%
"Fri, Jan 22",9:45am,USD,Low Impact Expected,Flash Manufacturing PMI,52.7,51.5,51.2
"Fri, Jan 22",10:00am,USD,Medium Impact Expected,Existing Home Sales,5.46M,5.21M,4.76M
"Fri, Jan 22",10:00am,USD,Low Impact Expected,CB Leading Index m/m,-0.2%,-0.1%,0.5%
"Sat, Jan 23",Day 4,All,Medium Impact Expected,WEF Annual Meetings,,,
"Sun, Jan 24",6:50pm,JPY,Low Impact Expected,Trade Balance,0.04T,0.08T,0.02T
"Sun, Jan 24",7:30pm,AUD,Medium Impact Expected,NAB Business Confidence,3,5,
"Mon, Jan 25",4:00am,EUR,High Impact Expected,German ifo Business Climate,107.3,108.5,108.6
"Mon, Jan 25",5:00am,EUR,Low Impact Expected,Italian Retail Sales m/m,0.3%,0.2%,-0.3%
"Mon, Jan 25",6:00am,EUR,Low Impact Expected,German Buba Monthly Report,,,
"Mon, Jan 25",6:00am,GBP,Low Impact Expected,CBI Industrial Order Expectations,-15,-10,-7
"Mon, Jan 25",9:00am,EUR,Low Impact Expected,Belgian NBB Business Climate,-3.0,-1.9,-1.4
"Mon, Jan 25",1:00pm,EUR,High Impact Expected,ECB President Draghi Speaks,,,
"Mon, Jan 25",All Day,AUD,Non-Economic,Bank Holiday,,,
"Mon, Jan 25",4:30pm,NZD,Low Impact Expected,BusinessNZ Services Index,58.9,59.0,
"Mon, Jan 25",6:50pm,JPY,Low Impact Expected,SPPI y/y,0.4%,0.2%,0.2%
"Mon, Jan 25",9:00pm,NZD,Low Impact Expected,Credit Card Spending y/y,7.4%,8.4%,
"Tue, Jan 26",2:00am,CHF,Low Impact Expected,Trade Balance,2.54B,3.33B,3.16B
"Tue, Jan 26",5:00am,GBP,High Impact Expected,BOE Gov Carney Speaks,,,
"Tue, Jan 26",9:00am,USD,Low Impact Expected,HPI m/m,0.5%,0.4%,0.5%
"Tue, Jan 26",9:00am,USD,Low Impact Expected,S&P/CS Composite-20 HPI y/y,5.8%,5.7%,5.5%
"Tue, Jan 26",9:45am,USD,Low Impact Expected,Flash Services PMI,53.7,53.9,54.3
"Tue, Jan 26",10:00am,USD,High Impact Expected,CB Consumer Confidence,98.1,96.6,96.3
"Tue, Jan 26",10:00am,USD,Low Impact Expected,Richmond Manufacturing Index,2,3,6
"Tue, Jan 26",6:30pm,AUD,Low Impact Expected,MI Leading Index m/m,-0.3%,-0.3%,
"Tue, Jan 26",7:30pm,AUD,High Impact Expected,CPI q/q,0.4%,0.3%,0.5%
"Tue, Jan 26",7:30pm,AUD,Medium Impact Expected,Trimmed Mean CPI q/q,0.6%,0.5%,0.3%
"Wed, Jan 27",2:00am,CHF,Low Impact Expected,UBS Consumption Indicator,1.62,1.55,
"Wed, Jan 27",2:00am,EUR,Low Impact Expected,German GfK Consumer Climate,9.4,9.3,9.4
"Wed, Jan 27",2:00am,GBP,Low Impact Expected,Nationwide HPI m/m,0.3%,0.6%,0.8%
"Wed, Jan 27",4:30am,GBP,Low Impact Expected,High Street Lending,44.0K,45.5K,44.5K
"Wed, Jan 27",5:33am,EUR,Low Impact Expected,German 30-y Bond Auction,1.18|1.2,1.49|1.0,
"Wed, Jan 27",10:00am,USD,Medium Impact Expected,New Home Sales,544K,501K,491K
"Wed, Jan 27",10:30am,USD,High Impact Expected,Crude Oil Inventories,8.4M,3.8M,4.0M
"Wed, Jan 27",2:00pm,USD,High Impact Expected,Federal Funds Rate,0.50%,0.50%,0.50%
"Wed, Jan 27",2:00pm,USD,High Impact Expected,FOMC Statement,,,
"Wed, Jan 27",2:30pm,GBP,Medium Impact Expected,MPC Member Shafik Speaks,,,
