Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
"Wed, Apr 6",11:35pm,JPY,Low Impact Expected,30-y Bond Auction,0.99|3.0,0.89|3.1,
"Thu, Apr 7",1:00am,JPY,Low Impact Expected,Leading Indicators,100.9%,100.9%,102.5%
"Thu, Apr 7",1:45am,CHF,Low Impact Expected,Unemployment Rate,2.2%,2.2%,2.3%
"Thu, Apr 7",2:00am,EUR,Low Impact Expected,German Industrial Production m/m,0.2%,0.1%,1.4%
"Thu, Apr 7",2:00am,GBP,Low Impact Expected,Halifax HPI m/m,1.4%,0.9%,0.8%
"Thu, Apr 7",3:00am,CHF,Low Impact Expected,Foreign Currency Reserves,911B,938B,
"Thu, Apr 7",4:49am,EUR,Low Impact Expected,Spanish 10-y Bond Auction,1.60|2.3,1.23|1.5,
"Thu, Apr 7",5:00am,EUR,Low Impact Expected,Retail Sales m/m,0.3%,0.6%,0.2%
"Thu, Apr 7",5:03am,EUR,Low Impact Expected,French 10-y Bond Auction,1.17|1.8,0.52|1.7,
"Thu, Apr 7",7:30am,EUR,Low Impact Expected,ECB Monetary Policy Meeting Accounts,,,
"Thu, Apr 7",8:15am,GBP,Low Impact Expected,MPC Member Pill Speaks,,,
"Thu, Apr 7",8:30am,USD,Medium Impact Expected,Unemployment Claims,166K,201K,171K
"Thu, Apr 7",9:00am,USD,Medium Impact Expected,FOMC Member Bullard Speaks,,,
"Thu, Apr 7",10:30am,USD,Medium Impact Expected,Treasury Sec Yellen Speaks,,,
"Thu, Apr 7",10:30am,USD,Low Impact Expected,Natural Gas Storage,-33B,-28B,26B
"Thu, Apr 7",3:00pm,USD,Low Impact Expected,Consumer Credit m/m,41.8B,18.0B,8.9B
"Thu, Apr 7",4:00pm,CAD,Low Impact Expected,Annual Budget Release,,,
"Thu, Apr 7",7:50pm,JPY,Low Impact Expected,Current Account,0.52T,0.27T,0.18T
"Thu, Apr 7",9:30pm,AUD,Low Impact Expected,RBA Financial Stability Review,,,
"Fri, Apr 8",1:00am,JPY,Low Impact Expected,Consumer Confidence,32.8,36.9,35.3
"Fri, Apr 8",2:00am,JPY,Low Impact Expected,Economy Watchers Sentiment,47.8,45.0,37.7
"Fri, Apr 8",4:00am,EUR,Low Impact Expected,Italian Retail Sales m/m,0.7%,0.5%,-0.6%
"Fri, Apr 8",8:30am,CAD,High Impact Expected,Employment Change,72.5K,77.5K,336.6K
"Fri, Apr 8",8:30am,CAD,High Impact Expected,Unemployment Rate,5.3%,5.4%,5.5%
"Fri, Apr 8",10:00am,USD,Low Impact Expected,Final Wholesale Inventories m/m,2.5%,2.1%,2.1%
"Sun, Apr 10",All Day,EUR,High Impact Expected,French Presidential Election,,,
"Sun, Apr 10",8:30pm,JPY,Medium Impact Expected,BOJ Gov Kuroda Speaks,,,
"Sun, Apr 10",9:30pm,CNY,Low Impact Expected,CPI y/y,1.5%,1.3%,0.9%
"Sun, Apr 10",9:30pm,CNY,Low Impact Expected,PPI y/y,8.3%,8.1%,8.8%
"Mon, Apr 11",1:59am,JPY,Low Impact Expected,Prelim Machine Tool Orders y/y,30.2%,31.6%,
"Mon, Apr 11",2:00am,GBP,Low Impact Expected,Construction Output m/m,-0.1%,0.5%,1.6%
"Mon, Apr 11",2:00am,GBP,Low Impact Expected,GDP m/m,0.1%,0.2%,0.8%
"Mon, Apr 11",2:00am,GBP,Low Impact Expected,Goods Trade Balance,-20.6B,-16.8B,-23.9B
"Mon, Apr 11",2:00am,GBP,Low Impact Expected,Index of Services 3m/3m,0.8%,0.7%,1.4%
"Mon, Apr 11",2:00am,GBP,Low Impact Expected,Industrial Production m/m,-0.6%,0.3%,0.7%
"Mon, Apr 11",2:00am,GBP,Low Impact Expected,Manufacturing Production m/m,-0.4%,0.3%,0.9%
"Mon, Apr 11",4:10am,CNY,Low Impact Expected,M2 Money Supply y/y,9.7%,9.2%,9.2%
"Mon, Apr 11",4:10am,CNY,Low Impact Expected,New Loans,3130B,2750B,1230B
"Mon, Apr 11",6:00am,GBP,Low Impact Expected,NIESR GDP Estimate,1.0%,1.0%,
"Mon, Apr 11",9:30am,USD,Low Impact Expected,FOMC Member Bowman Speaks,,,
"Mon, Apr 11",6:04pm,NZD,Low Impact Expected,NZIER Business Confidence,-40,-28,
"Mon, Apr 11",6:45pm,NZD,Low Impact Expected,Visitor Arrivals m/m,29.8%,-34.5%,
"Mon, Apr 11",7:01pm,GBP,Low Impact Expected,BRC Retail Sales Monitor y/y,-0.4%,2.6%,2.7%
"Mon, Apr 11",7:50pm,JPY,Low Impact Expected,Bank Lending y/y,0.5%,0.5%,0.3%
"Mon, Apr 11",7:50pm,JPY,Low Impact Expected,PPI y/y,9.5%,9.2%,9.7%
"Mon, Apr 11",9:30pm,AUD,Low Impact Expected,NAB Business Confidence,16,13,
"Tue, Apr 12",2:00am,EUR,Low Impact Expected,German Final CPI m/m,2.5%,2.5%,2.5%
"Tue, Apr 12",2:00am,EUR,Low Impact Expected,German WPI m/m,6.9%,1.4%,1.7%
"Tue, Apr 12",2:00am,GBP,Low Impact Expected,Average Earnings Index 3m/y,5.4%,5.4%,4.8%
"Tue, Apr 12",2:00am,GBP,Low Impact Expected,Claimant Count Change,-46.9K,-41.1K,-58.0K
"Tue, Apr 12",2:00am,GBP,Low Impact Expected,Unemployment Rate,3.8%,3.8%,3.9%
"Tue, Apr 12",2:45am,EUR,Low Impact Expected,French Trade Balance,-10.3B,-9.3B,-8.0B
"Tue, Apr 12",5:00am,EUR,Medium Impact Expected,ZEW Economic Sentiment,-43.0,-46.5,-38.7
"Tue, Apr 12",5:00am,EUR,Medium Impact Expected,German ZEW Economic Sentiment,-41.0,-48.4,-39.3
"Tue, Apr 12",5:02am,GBP,Low Impact Expected,10-y Bond Auction,1.93|2.6,1.60|2.5,
"Tue, Apr 12",6:00am,USD,Low Impact Expected,NFIB Small Business Index,93.2,95.0,95.7
"Tue, Apr 12",8:30am,USD,High Impact Expected,Core CPI m/m,0.3%,0.5%,0.5%
"Tue, Apr 12",8:30am,USD,High Impact Expected,CPI m/m,1.2%,1.2%,0.8%
"Tue, Apr 12",8:30am,USD,High Impact Expected,CPI y/y,8.5%,8.4%,7.9%
"Tue, Apr 12",10:00am,USD,Low Impact Expected,RCM/TIPP Economic Optimism,45.5,43.2,41.0
"Tue, Apr 12",12:10pm,USD,Medium Impact Expected,FOMC Member Brainard Speaks,,,
"Tue, Apr 12",1:01pm,USD,Medium Impact Expected,10-y Bond Auction,2.72|2.4,1.92|2.5,
"Tue, Apr 12",2:00pm,USD,Low Impact Expected,Federal Budget Balance,-192.7B,-191.5B,-216.6B
"Tue, Apr 12",6:45pm,NZD,Low Impact Expected,FPI m/m,0.7%,-0.1%,
"Tue, Apr 12",7:50pm,JPY,Low Impact Expected,Core Machinery Orders m/m,-9.8%,-1.5%,-2.0%
"Tue, Apr 12",7:50pm,JPY,Low Impact Expected,M2 Money Stock y/y,3.5%,3.6%,3.6%
"Tue, Apr 12",8:30pm,AUD,Low Impact Expected,Westpac Consumer Sentiment,-0.9%,-4.2%,
"Tue, Apr 12",10:00pm,NZD,High Impact Expected,Official Cash Rate,1.50%,1.25%,1.00%
"Tue, Apr 12",10:00pm,NZD,High Impact Expected,RBNZ Rate Statement,,,
"Wed, Apr 13",12:08am,CNY,Low Impact Expected,Trade Balance,301B,140B,739B
"Wed, Apr 13",12:43am,CNY,Low Impact Expected,USD-Denominated Trade Balance,47.4B,22.0B,116.0B
"Wed, Apr 13",2:00am,GBP,High Impact Expected,CPI y/y,7.0%,6.7%,6.2%
"Wed, Apr 13",2:00am,GBP,Low Impact Expected,Core CPI y/y,5.7%,5.3%,5.2%
"Wed, Apr 13",2:00am,GBP,Low Impact Expected,PPI Input m/m,5.2%,2.0%,1.8%
"Wed, Apr 13",2:00am,GBP,Low Impact Expected,PPI Output m/m,2.0%,1.2%,0.9%
"Wed, Apr 13",2:00am,GBP,Low Impact Expected,RPI y/y,9.0%,8.8%,8.2%
"Wed, Apr 13",2:15am,JPY,Medium Impact Expected,BOJ Gov Kuroda Speaks,,,
"Wed, Apr 13",4:00am,EUR,Low Impact Expected,Italian Industrial Production m/m,4.0%,0.9%,-3.4%
"Wed, Apr 13",4:30am,GBP,Low Impact Expected,HPI y/y,10.9%,10.1%,10.2%
"Wed, Apr 13",5:38am,EUR,Low Impact Expected,German 10-y Bond Auction,0.83|1.3,0.38|1.3,
"Wed, Apr 13",8:30am,USD,High Impact Expected,PPI m/m,1.4%,1.1%,0.8%
"Wed, Apr 13",8:30am,USD,Medium Impact Expected,Core PPI m/m,1.0%,0.5%,0.2%
"Wed, Apr 13",10:00am,CAD,High Impact Expected,BOC Monetary Policy Report,,,
"Wed, Apr 13",10:00am,CAD,High Impact Expected,BOC Rate Statement,,,
"Wed, Apr 13",10:00am,CAD,High Impact Expected,Overnight Rate,1.00%,1.00%,0.50%
"Wed, Apr 13",10:30am,USD,Low Impact Expected,Crude Oil Inventories,9.4M,1.1M,2.4M
"Wed, Apr 13",11:00am,CAD,High Impact Expected,BOC Press Conference,,,
"Wed, Apr 13",1:01pm,USD,Medium Impact Expected,30-y Bond Auction,2.82|2.3,2.38|2.5,
"Wed, Apr 13",6:30pm,NZD,Low Impact Expected,BusinessNZ Manufacturing Index,53.8,53.6,
"Wed, Apr 13",7:01pm,GBP,Low Impact Expected,RICS House Price Balance,74%,75%,78%
"Wed, Apr 13",9:03pm,AUD,Low Impact Expected,MI Inflation Expectations,5.2%,4.9%,
"Wed, Apr 13",9:30pm,AUD,High Impact Expected,Employment Change,17.9K,30.0K,77.4K
"Wed, Apr 13",9:30pm,AUD,High Impact Expected,Unemployment Rate,4.0%,3.9%,4.0%
"Thu, Apr 14",2:30am,CHF,Low Impact Expected,PPI m/m,0.8%,1.1%,0.4%
"Thu, Apr 14",3:02am,CNY,Low Impact Expected,Foreign Direct Investment ytd/y,25.6%,37.9%,
"Thu, Apr 14",4:30am,GBP,Low Impact Expected,BOE Credit Conditions Survey,,,
"Thu, Apr 14",7:45am,EUR,High Impact Expected,Main Refinancing Rate,0.00%,0.00%,0.00%
"Thu, Apr 14",7:45am,EUR,High Impact Expected,Monetary Policy Statement,,,
"Thu, Apr 14",8:30am,CAD,Low Impact Expected,Manufacturing Sales m/m,4.2%,3.6%,0.6%
"Thu, Apr 14",8:30am,CAD,Low Impact Expected,Wholesale Sales m/m,-0.4%,1.0%,4.2%
"Thu, Apr 14",8:30am,EUR,High Impact Expected,ECB Press Conference,,,
"Thu, Apr 14",8:30am,USD,High Impact Expected,Core Retail Sales m/m,1.1%,1.0%,0.6%
"Thu, Apr 14",8:30am,USD,High Impact Expected,Retail Sales m/m,0.5%,0.6%,0.8%
"Thu, Apr 14",8:30am,USD,Medium Impact Expected,Unemployment Claims,185K,172K,167K
"Thu, Apr 14",8:30am,USD,Low Impact Expected,Import Prices m/m,2.6%,2.3%,1.6%
"Thu, Apr 14",9:30am,GBP,Low Impact Expected,CB Leading Index m/m,0.0%,0.4%,
"Thu, Apr 14",10:00am,USD,Medium Impact Expected,Prelim UoM Consumer Sentiment,65.7,59.1,59.4
"Thu, Apr 14",10:00am,USD,Low Impact Expected,Business Inventories m/m,1.5%,1.3%,1.3%
"Thu, Apr 14",10:00am,USD,Low Impact Expected,Prelim UoM Inflation Expectations,5.4%,5.4%,
"Thu, Apr 14",10:30am,USD,Low Impact Expected,Natural Gas Storage,15B,15B,-33B
"Thu, Apr 14",3:50pm,USD,Medium Impact Expected,FOMC Member Mester Speaks,,,
"Thu, Apr 14",All Day,NZD,Non-Economic,Bank Holiday,,,
"Thu, Apr 14",All Day,AUD,Non-Economic,Bank Holiday,,,
"Thu, Apr 14",9:30pm,CNY,Low Impact Expected,New Home Prices m/m,-0.07%,-0.13%,
"Fri, Apr 15",All Day,CHF,Non-Economic,Bank Holiday,,,
"Fri, Apr 15",2:45am,EUR,Low Impact Expected,French Final CPI m/m,1.4%,1.4%,1.4%
"Fri, Apr 15",All Day,GBP,Non-Economic,Bank Holiday,,,
"Fri, Apr 15",All Day,EUR,Non-Economic,German Bank Holiday,,,
"Fri, Apr 15",8:30am,USD,Medium Impact Expected,Empire State Manufacturing Index,24.6,0.9,-11.8
"Fri, Apr 15",All Day,CAD,Non-Economic,Bank Holiday,,,
"Fri, Apr 15",9:15am,USD,Low Impact Expected,Capacity Utilization Rate,78.3%,77.8%,77.6%
"Fri, Apr 15",9:15am,USD,Low Impact Expected,Industrial Production m/m,0.9%,0.4%,0.5%
"Fri, Apr 15",4:00pm,USD,Low Impact Expected,TIC Long-Term Purchases,141.7B,103.5B,58.8B
"Sun, Apr 17",All Day,NZD,Non-Economic,Bank Holiday,,,
"Sun, Apr 17",All Day,AUD,Non-Economic,Bank Holiday,,,
"Sun, Apr 17",10:00pm,CNY,High Impact Expected,GDP q/y,4.8%,4.2%,4.0%
"Sun, Apr 17",10:00pm,CNY,Medium Impact Expected,Retail Sales y/y,-3.5%,-3.0%,6.7%
"Sun, Apr 17",10:00pm,CNY,Low Impact Expected,Fixed Asset Investment ytd/y,9.3%,8.5%,12.2%
"Sun, Apr 17",10:00pm,CNY,Low Impact Expected,Industrial Production y/y,5.0%,4.0%,7.5%
"Sun, Apr 17",10:00pm,CNY,Low Impact Expected,NBS Press Conference,,,
"Sun, Apr 17",10:00pm,CNY,Low Impact Expected,Unemployment Rate,5.8%,5.5%,5.5%
"Mon, Apr 18",All Day,CHF,Non-Economic,Bank Holiday,,,
"Mon, Apr 18",All Day,GBP,Non-Economic,Bank Holiday,,,
"Mon, Apr 18",All Day,EUR,Non-Economic,French Bank Holiday,,,
"Mon, Apr 18",All Day,EUR,Non-Economic,German Bank Holiday,,,
"Mon, Apr 18",All Day,EUR,Non-Economic,Italian Bank Holiday,,,
"Mon, Apr 18",10:00am,USD,Low Impact Expected,NAHB Housing Market Index,77,77,79
"Mon, Apr 18",Day 1,All,Low Impact Expected,IMF Meetings,,,
"Mon, Apr 18",4:00pm,NZD,High Impact Expected,RBNZ Gov Orr Speaks,,,
"Mon, Apr 18",4:00pm,USD,Medium Impact Expected,FOMC Member Bullard Speaks,,,
"Mon, Apr 18",6:30pm,NZD,Low Impact Expected,BusinessNZ Services Index,51.6,48.9,
"Mon, Apr 18",9:30pm,AUD,Medium Impact Expected,Monetary Policy Meeting Minutes,,,
"Tue, Apr 19",12:30am,JPY,Low Impact Expected,Revised Industrial Production m/m,2.0%,0.1%,0.1%
"Tue, Apr 19",8:13am,CAD,Low Impact Expected,Housing Starts,246K,249K,250K
"Tue, Apr 19",8:30am,CAD,Low Impact Expected,Foreign Securities Purchases,7.44B,15.23B,13.49B
"Tue, Apr 19",8:30am,USD,Low Impact Expected,Building Permits,1.87M,1.83M,1.87M
"Tue, Apr 19",8:30am,USD,Low Impact Expected,Housing Starts,1.79M,1.74M,1.79M
"Tue, Apr 19",Day 2,All,Low Impact Expected,IMF Meetings,,,
"Tue, Apr 19",10:30am,AUD,Low Impact Expected,CB Leading Index m/m,0.6%,-0.3%,
"Tue, Apr 19",10:39am,NZD,Low Impact Expected,GDT Price Index,-3.6%,-1.0%,
"Tue, Apr 19",12:30pm,CHF,Medium Impact Expected,SNB Chairman Jordan Speaks,,,
"Tue, Apr 19",7:50pm,JPY,Low Impact Expected,Trade Balance,-0.90T,-0.58T,-1.07T
"Tue, Apr 19",8:30pm,AUD,Low Impact Expected,MI Leading Index m/m,0.3%,0.4%,
"Tue, Apr 19",9:15pm,CNY,Medium Impact Expected,1-y Loan Prime Rate,3.70%,3.65%,3.70%
"Tue, Apr 19",9:15pm,CNY,Medium Impact Expected,5-y Loan Prime Rate,4.60%,4.55%,4.60%
"Wed, Apr 20",12:30am,JPY,Low Impact Expected,Tertiary Industry Activity m/m,-1.3%,0.3%,-0.2%
"Wed, Apr 20",2:00am,EUR,Low Impact Expected,German PPI m/m,4.9%,2.7%,1.4%
"Wed, Apr 20",4:00am,EUR,Low Impact Expected,Italian Trade Balance,-1.66B,-4.23B,-5.13B
"Wed, Apr 20",5:00am,EUR,Low Impact Expected,Industrial Production m/m,0.7%,0.8%,-0.7%
"Wed, Apr 20",5:00am,EUR,Low Impact Expected,Trade Balance,-9.4B,-6.5B,-7.7B
"Wed, Apr 20",8:30am,CAD,High Impact Expected,CPI m/m,1.4%,0.9%,1.0%
"Wed, Apr 20",8:30am,CAD,Medium Impact Expected,Common CPI y/y,2.8%,2.7%,2.7%
"Wed, Apr 20",8:30am,CAD,Medium Impact Expected,Median CPI y/y,3.8%,3.5%,3.5%
"Wed, Apr 20",8:30am,CAD,Medium Impact Expected,Trimmed CPI y/y,4.7%,4.3%,4.4%
"Wed, Apr 20",8:30am,CAD,Low Impact Expected,NHPI m/m,1.2%,0.7%,1.1%
"Wed, Apr 20",8:30am,EUR,Low Impact Expected,German Buba President Nagel Speaks,,,
"Wed, Apr 20",8:32am,CAD,Low Impact Expected,Core CPI m/m,1.0%,0.8%,
"Wed, Apr 20",10:00am,USD,Medium Impact Expected,Existing Home Sales,5.77M,5.78M,5.93M
"Wed, Apr 20",Day 3,All,Low Impact Expected,IMF Meetings,,,
"Wed, Apr 20",10:30am,USD,Low Impact Expected,Crude Oil Inventories,-8.0M,3.0M,9.4M
"Wed, Apr 20",All Day,All,Medium Impact Expected,G20 Meetings,,,
"Wed, Apr 20",All Day,All,Low Impact Expected,G7 Meetings,,,
"Wed, Apr 20",2:00pm,USD,Low Impact Expected,Beige Book,,,
"Wed, Apr 20",6:45pm,NZD,High Impact Expected,CPI q/q,1.8%,2.0%,1.4%
"Thu, Apr 21",4:40am,EUR,Low Impact Expected,Spanish 10-y Bond Auction,1.74|1.3,1.60|2.3,
"Thu, Apr 21",5:00am,EUR,Low Impact Expected,Final Core CPI y/y,2.9%,3.0%,3.0%
"Thu, Apr 21",5:00am,EUR,Low Impact Expected,Final CPI y/y,7.4%,7.5%,7.5%
"Thu, Apr 21",8:30am,USD,Medium Impact Expected,Philly Fed Manufacturing Index,17.6,21.5,27.4
"Thu, Apr 21",8:30am,USD,Medium Impact Expected,Unemployment Claims,184K,177K,186K
"Thu, Apr 21",9:00am,GBP,Low Impact Expected,MPC Member Mann Speaks,,,
"Thu, Apr 21",9:46am,EUR,Low Impact Expected,Consumer Confidence,-17,-20,-19
"Thu, Apr 21",10:00am,USD,Low Impact Expected,CB Leading Index m/m,0.3%,0.3%,0.6%
"Thu, Apr 21",Day 4,All,Low Impact Expected,IMF Meetings,,,
"Thu, Apr 21",10:30am,USD,Low Impact Expected,Natural Gas Storage,53B,40B,15B
"Thu, Apr 21",11:00am,USD,Medium Impact Expected,Fed Chair Powell Speaks,,,
"Thu, Apr 21",12:30pm,GBP,High Impact Expected,BOE Gov Bailey Speaks,,,
"Thu, Apr 21",1:00pm,EUR,Medium Impact Expected,ECB President Lagarde Speaks,,,
"Thu, Apr 21",1:00pm,USD,High Impact Expected,Fed Chair Powell Speaks,,,
"Thu, Apr 21",7:00pm,AUD,Low Impact Expected,Flash Manufacturing PMI,57.9,57.7,
"Thu, Apr 21",7:00pm,AUD,Low Impact Expected,Flash Services PMI,56.6,55.6,
"Thu, Apr 21",7:01pm,GBP,Low Impact Expected,GfK Consumer Confidence,-38,-33,-31
"Thu, Apr 21",7:30pm,JPY,Low Impact Expected,National Core CPI y/y,0.8%,0.8%,0.6%
"Thu, Apr 21",8:30pm,JPY,Low Impact Expected,Flash Manufacturing PMI,53.4,53.3,54.1
"Fri, Apr 22",2:00am,GBP,Medium Impact Expected,Retail Sales m/m,-1.4%,-0.3%,-0.5%
"Fri, Apr 22",3:15am,EUR,Medium Impact Expected,French Flash Services PMI,58.8,56.4,57.4
"Fri, Apr 22",3:15am,EUR,Low Impact Expected,French Flash Manufacturing PMI,55.4,53.7,54.7
"Fri, Apr 22",3:30am,EUR,High Impact Expected,German Flash Manufacturing PMI,54.1,54.6,56.9
"Fri, Apr 22",3:30am,EUR,High Impact Expected,German Flash Services PMI,57.9,55.4,56.1
"Fri, Apr 22",4:00am,EUR,Low Impact Expected,Current Account,20.8B,22.8B,21.6B
"Fri, Apr 22",4:00am,EUR,Low Impact Expected,Flash Manufacturing PMI,55.3,54.9,56.5
"Fri, Apr 22",4:00am,EUR,Low Impact Expected,Flash Services PMI,57.7,55.0,55.6
"Fri, Apr 22",4:30am,GBP,Medium Impact Expected,Flash Manufacturing PMI,55.3,53.9,55.2
"Fri, Apr 22",4:30am,GBP,Medium Impact Expected,Flash Services PMI,58.3,59.9,62.6
"Fri, Apr 22",6:00am,EUR,Low Impact Expected,German Buba Monthly Report,,,
"Fri, Apr 22",8:30am,CAD,Medium Impact Expected,Core Retail Sales m/m,2.1%,0.4%,2.9%
"Fri, Apr 22",8:30am,CAD,Medium Impact Expected,Retail Sales m/m,0.1%,-0.4%,3.3%
"Fri, Apr 22",8:30am,CAD,Low Impact Expected,IPPI m/m,4.0%,2.0%,2.6%
"Fri, Apr 22",8:30am,CAD,Low Impact Expected,RMPI m/m,11.8%,7.1%,6.4%
"Fri, Apr 22",9:00am,EUR,Medium Impact Expected,ECB President Lagarde Speaks,,,
"Fri, Apr 22",9:45am,USD,Medium Impact Expected,Flash Manufacturing PMI,59.7,58.1,58.8
"Fri, Apr 22",9:45am,USD,Medium Impact Expected,Flash Services PMI,54.7,58.0,58.0
"Fri, Apr 22",Day 5,All,Low Impact Expected,IMF Meetings,,,
"Fri, Apr 22",10:30am,GBP,High Impact Expected,BOE Gov Bailey Speaks,,,
"Sat, Apr 23",Day 6,All,Low Impact Expected,IMF Meetings,,,
"Sun, Apr 24",All Day,EUR,High Impact Expected,French Presidential Election,,,
"Sun, Apr 24",Day 7,All,Low Impact Expected,IMF Meetings,,,
"Sun, Apr 24",All Day,NZD,Non-Economic,Bank Holiday,,,
"Sun, Apr 24",All Day,AUD,Non-Economic,Bank Holiday,,,
"Sun, Apr 24",7:01pm,GBP,Low Impact Expected,Rightmove HPI m/m,1.6%,1.7%,
"Sun, Apr 24",7:50pm,JPY,Low Impact Expected,SPPI y/y,1.3%,1.2%,1.1%
"Mon, Apr 25",All Day,EUR,Non-Economic,Italian Bank Holiday,,,
"Mon, Apr 25",4:00am,EUR,Medium Impact Expected,German ifo Business Climate,91.8,88.3,90.8
"Mon, Apr 25",6:00am,GBP,Low Impact Expected,CBI Industrial Order Expectations,14,24,26
"Mon, Apr 25",8:58am,EUR,Low Impact Expected,Belgian NBB Business Climate,2.4,0.2,0.4
"Mon, Apr 25",11:00am,CAD,High Impact Expected,BOC Gov Macklem Speaks,,,
"Mon, Apr 25",7:30pm,JPY,Low Impact Expected,Unemployment Rate,2.6%,2.7%,2.7%
"Mon, Apr 25",11:00pm,NZD,Low Impact Expected,Credit Card Spending y/y,3.4%,1.1%,
"Tue, Apr 26",1:00am,JPY,Low Impact Expected,BOJ Core CPI y/y,1.1%,1.1%,1.0%
"Tue, Apr 26",2:00am,CHF,Low Impact Expected,Trade Balance,2.99B,6.23B,5.88B
"Tue, Apr 26",2:00am,GBP,Low Impact Expected,Public Sector Net Borrowing,17.3B,14.2B,9.9B
"Tue, Apr 26",8:30am,USD,Medium Impact Expected,Core Durable Goods Orders m/m,1.1%,0.5%,-0.5%
"Tue, Apr 26",8:30am,USD,Medium Impact Expected,Durable Goods Orders m/m,0.8%,1.0%,-2.1%
"Tue, Apr 26",8:55am,CAD,Low Impact Expected,Gov Council Member Lane Speaks,,,
"Tue, Apr 26",9:00am,USD,Low Impact Expected,HPI m/m,2.1%,1.5%,1.6%
"Tue, Apr 26",9:00am,USD,Low Impact Expected,S&P/CS Composite-20 HPI y/y,20.2%,19.2%,18.9%
