Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
"Fri, Dec 7",8:30am,CAD,High Impact Expected,Unemployment Rate,7.2%,7.4%,7.4%
"Fri, Dec 7",8:30am,CAD,Medium Impact Expected,Labor Productivity q/q,-0.5%,-0.3%,-0.6%
"Fri, Dec 7",8:30am,USD,High Impact Expected,Non-Farm Employment Change,146K,89K,138K
"Fri, Dec 7",8:30am,USD,High Impact Expected,Unemployment Rate,7.7%,7.9%,7.9%
"Fri, Dec 7",8:30am,USD,Medium Impact Expected,Average Hourly Earnings m/m,0.2%,0.2%,0.0%
"Fri, Dec 7",9:55am,USD,High Impact Expected,Prelim UoM Consumer Sentiment,74.5,82.4,82.7
"Fri, Dec 7",9:55am,USD,Low Impact Expected,Prelim UoM Inflation Expectations,3.3%,3.1%,
"Fri, Dec 7",10:00am,EUR,Medium Impact Expected,German Buba President Weidmann Speaks,,,
"Fri, Dec 7",10:00am,GBP,Medium Impact Expected,NIESR GDP Estimate,0.1%,0.1%,
"Fri, Dec 7",3:00pm,USD,Low Impact Expected,Consumer Credit m/m,14.2B,10.4B,12.2B
"Sat, Dec 8",8:30pm,CNY,High Impact Expected,CPI y/y,2.0%,2.1%,1.7%
"Sat, Dec 8",8:30pm,CNY,Medium Impact Expected,PPI y/y,-2.2%,-2.0%,-2.8%
"Sun, Dec 9",12:34am,CNY,Medium Impact Expected,Fixed Asset Investment ytd/y,20.7%,21.0%,20.7%
"Sun, Dec 9",12:34am,CNY,Medium Impact Expected,Industrial Production y/y,10.1%,9.8%,9.6%
"Sun, Dec 9",12:34am,CNY,Low Impact Expected,Retail Sales y/y,14.9%,14.6%,14.5%
"Sun, Dec 9",4:45pm,NZD,Low Impact Expected,Manufacturing Sales q/q,1.6%,-0.8%,
"Sun, Dec 9",6:50pm,JPY,Medium Impact Expected,BSI Manufacturing Index,-10.3,4.3,2.5
"Sun, Dec 9",6:50pm,JPY,Medium Impact Expected,Current Account,0.41T,0.25T,-0.14T
"Sun, Dec 9",6:50pm,JPY,Medium Impact Expected,Final GDP q/q,-0.9%,-0.8%,-0.9%
"Sun, Dec 9",6:50pm,JPY,Low Impact Expected,Bank Lending y/y,1.0%,0.8%,
"Sun, Dec 9",6:50pm,JPY,Low Impact Expected,Final GDP Price Index y/y,-0.8%,-0.7%,-0.7%
"Sun, Dec 9",7:30pm,AUD,Medium Impact Expected,Home Loans m/m,0.1%,3.1%,1.1%
"Sun, Dec 9",9:13pm,CNY,High Impact Expected,USD-Denominated Trade Balance,19.6B,26.7B,32.0B
"Mon, Dec 10",12:00am,JPY,Low Impact Expected,Consumer Confidence,39.4,40.3,39.7
"Mon, Dec 10",1:00am,JPY,Low Impact Expected,Economy Watchers Sentiment,40.0,39.7,39.0
"Mon, Dec 10",1:00am,JPY,Low Impact Expected,Prelim Machine Tool Orders y/y,-20.7%,-6.7%,
"Mon, Dec 10",2:00am,EUR,Low Impact Expected,German Trade Balance,15.2B,15.9B,16.9B
"Mon, Dec 10",2:45am,EUR,Medium Impact Expected,French Industrial Production m/m,-0.7%,0.4%,-2.7%
"Mon, Dec 10",4:00am,EUR,Medium Impact Expected,Italian Industrial Production m/m,-1.1%,-0.2%,-1.3%
"Mon, Dec 10",4:30am,EUR,Medium Impact Expected,Sentix Investor Confidence,-16.8,-16.2,-18.8
"Mon, Dec 10",8:15am,CAD,Low Impact Expected,Housing Starts,196K,202K,203K
"Mon, Dec 10",12:00pm,NZD,Medium Impact Expected,REINZ HPI m/m,1.4%,1.5%,
"Mon, Dec 10",12:15pm,GBP,High Impact Expected,BOE Gov King Speaks,,,
"Mon, Dec 10",6:50pm,JPY,Low Impact Expected,M2 Money Stock y/y,2.1%,2.3%,2.3%
"Mon, Dec 10",7:01pm,GBP,Medium Impact Expected,RICS House Price Balance,-9%,-5%,-7%
"Mon, Dec 10",7:30pm,AUD,Medium Impact Expected,NAB Business Confidence,-9,-1,
"Mon, Dec 10",9:00pm,CNY,Medium Impact Expected,New Loans,523B,550B,505B
"Tue, Dec 11",1:30am,EUR,Low Impact Expected,French Final Private Payrolls q/q,-0.3%,-0.3%,-0.3%
"Tue, Dec 11",2:00am,EUR,Low Impact Expected,German WPI m/m,-0.7%,0.4%,-0.6%
"Tue, Dec 11",3:00am,CNY,Low Impact Expected,M2 Money Supply y/y,13.9%,14.2%,14.1%
"Tue, Dec 11",All Day,EUR,Medium Impact Expected,Eurogroup Meetings,,,
"Tue, Dec 11",5:00am,EUR,High Impact Expected,German ZEW Economic Sentiment,6.9,-11.4,-15.7
"Tue, Dec 11",5:00am,EUR,Medium Impact Expected,ZEW Economic Sentiment,7.6,0.1,-2.6
"Tue, Dec 11",5:00am,GBP,Low Impact Expected,CB Leading Index m/m,-0.4%,0.1%,
"Tue, Dec 11",5:35am,GBP,Low Impact Expected,10-y Bond Auction,1.80|1.7,1.82|1.9,
"Tue, Dec 11",7:30am,USD,Low Impact Expected,NFIB Small Business Index,87.5,92.5,93.1
"Tue, Dec 11",8:30am,CAD,High Impact Expected,Trade Balance,-0.2B,-1.2B,-1.0B
"Tue, Dec 11",8:30am,USD,High Impact Expected,Trade Balance,-42.2B,-42.7B,-40.3B
"Tue, Dec 11",10:00am,USD,Medium Impact Expected,JOLTS Job Openings,3.68M,3.62M,3.55M
"Tue, Dec 11",10:00am,USD,Low Impact Expected,Final Wholesale Inventories m/m,0.6%,0.5%,1.1%
"Tue, Dec 11",10:00am,USD,Low Impact Expected,RCM/TIPP Economic Optimism,45.1,51.6,48.6
"Tue, Dec 11",1:20pm,CAD,Medium Impact Expected,BOC Gov Carney Speaks,,,
"Tue, Dec 11",6:30pm,AUD,Medium Impact Expected,Westpac Consumer Sentiment,-4.1%,5.2%,
"Tue, Dec 11",6:50pm,JPY,Medium Impact Expected,Core Machinery Orders m/m,2.6%,3.1%,-4.3%
"Tue, Dec 11",6:50pm,JPY,Medium Impact Expected,Tertiary Industry Activity m/m,-0.1%,-0.3%,0.2%
"Tue, Dec 11",6:50pm,JPY,Low Impact Expected,PPI y/y,-0.9%,-0.9%,-1.0%
"Tue, Dec 11",11:30pm,AUD,High Impact Expected,RBA Gov Stevens Speaks,,,
"Wed, Dec 12",2:00am,EUR,Low Impact Expected,German Final CPI m/m,-0.1%,-0.1%,-0.1%
"Wed, Dec 12",2:45am,EUR,Low Impact Expected,French Final CPI m/m,-0.2%,0.0%,0.2%
"Wed, Dec 12",All Day,All,Low Impact Expected,OPEC Meetings,,,
"Wed, Dec 12",All Day,EUR,Medium Impact Expected,ECOFIN Meetings,,,
"Wed, Dec 12",4:30am,GBP,High Impact Expected,Claimant Count Change,-3.0K,5.9K,6.0K
"Wed, Dec 12",4:30am,GBP,Medium Impact Expected,Unemployment Rate,7.8%,7.9%,7.8%
"Wed, Dec 12",4:30am,GBP,Low Impact Expected,Average Earnings Index 3m/y,1.8%,1.9%,1.8%
"Wed, Dec 12",5:00am,CHF,Medium Impact Expected,Credit Suisse Economic Expectations,-15.5,-27.9,
"Wed, Dec 12",5:00am,EUR,Medium Impact Expected,Industrial Production m/m,-1.4%,0.3%,-2.3%
"Wed, Dec 12",5:45am,GBP,Medium Impact Expected,MPC Member Dale Speaks,,,
"Wed, Dec 12",8:30am,USD,Medium Impact Expected,Import Prices m/m,-0.9%,-0.4%,0.3%
"Wed, Dec 12",10:30am,USD,Medium Impact Expected,Crude Oil Inventories,0.8M,-2.6M,-2.4M
"Wed, Dec 12",11:30am,USD,Medium Impact Expected,10-y Bond Auction,1.65|3.0,1.68|2.6,
"Wed, Dec 12",12:30pm,USD,High Impact Expected,FOMC Statement,,,
"Wed, Dec 12",12:30pm,USD,Medium Impact Expected,Federal Funds Rate,<0.25%,<0.25%,<0.25%
"Wed, Dec 12",1:27pm,USD,Medium Impact Expected,Federal Budget Balance,-172.1B,-160.0B,-120.0B
"Wed, Dec 12",2:00pm,USD,High Impact Expected,FOMC Economic Projections,,,
"Wed, Dec 12",2:15pm,USD,High Impact Expected,FOMC Press Conference,,,
"Wed, Dec 12",4:29pm,NZD,Low Impact Expected,BusinessNZ Manufacturing Index,48.8,50.3,
"Wed, Dec 12",4:45pm,NZD,Low Impact Expected,FPI m/m,-0.8%,-0.6%,
"Wed, Dec 12",7:00pm,AUD,Medium Impact Expected,MI Inflation Expectations,1.8%,2.2%,
"Wed, Dec 12",7:30pm,AUD,Medium Impact Expected,New Motor Vehicle Sales m/m,0.0%,-2.5%,
"Thu, Dec 13",1:45am,CHF,Medium Impact Expected,SECO Economic Forecasts,,,
"Thu, Dec 13",3:15am,CHF,Medium Impact Expected,PPI m/m,0.0%,-0.3%,-0.1%
"Thu, Dec 13",3:30am,CHF,High Impact Expected,Libor Rate,<0.25%,<0.25%,<0.25%
"Thu, Dec 13",3:30am,CHF,High Impact Expected,SNB Monetary Policy Assessment,,,
"Thu, Dec 13",3:30am,CHF,High Impact Expected,SNB Press Conference,,,
"Thu, Dec 13",4:00am,EUR,Medium Impact Expected,ECB Monthly Bulletin,,,
"Thu, Dec 13",Day 1,EUR,Medium Impact Expected,EU Economic Summit,,,
"Thu, Dec 13",All Day,EUR,Medium Impact Expected,Eurogroup Meetings,,,
"Thu, Dec 13",6:00am,GBP,Medium Impact Expected,CBI Industrial Order Expectations,-12,-17,-21
"Thu, Dec 13",8:30am,CAD,Medium Impact Expected,NHPI m/m,0.2%,0.1%,0.2%
"Thu, Dec 13",8:30am,CAD,Low Impact Expected,Capacity Utilization Rate,80.9%,80.6%,80.9%
"Thu, Dec 13",8:30am,USD,High Impact Expected,Core Retail Sales m/m,0.0%,0.0%,0.0%
"Thu, Dec 13",8:30am,USD,High Impact Expected,PPI m/m,-0.8%,-0.5%,-0.2%
"Thu, Dec 13",8:30am,USD,High Impact Expected,Retail Sales m/m,0.3%,0.5%,-0.3%
"Thu, Dec 13",8:30am,USD,High Impact Expected,Unemployment Claims,343K,368K,372K
"Thu, Dec 13",8:30am,USD,Medium Impact Expected,Core PPI m/m,0.1%,0.2%,-0.2%
"Thu, Dec 13",8:30am,USD,Medium Impact Expected,Fed Announcement,,,
"Thu, Dec 13",10:00am,USD,Medium Impact Expected,Business Inventories m/m,0.4%,0.4%,0.7%
"Thu, Dec 13",10:30am,USD,Low Impact Expected,Natural Gas Storage,2B,-4B,-73B
"Thu, Dec 13",1:00pm,USD,Low Impact Expected,30-y Bond Auction,2.92|2.5,2.82|2.8,
"Thu, Dec 13",6:50pm,JPY,Medium Impact Expected,Tankan Manufacturing Index,-12,-9,-3
"Thu, Dec 13",6:50pm,JPY,Medium Impact Expected,Tankan Non-Manufacturing Index,4,4,8
"Thu, Dec 13",8:45pm,CNY,High Impact Expected,Caixin Flash Manufacturing PMI,50.9,50.5,
"Thu, Dec 13",9:00pm,GBP,Medium Impact Expected,MPC Member Weale Speaks,,,
"Thu, Dec 13",11:30pm,JPY,Low Impact Expected,Revised Industrial Production m/m,1.6%,1.8%,1.8%
"Fri, Dec 14",3:00am,EUR,Medium Impact Expected,French Flash Manufacturing PMI,44.6,44.9,44.5
"Fri, Dec 14",3:00am,EUR,Medium Impact Expected,French Flash Services PMI,46.0,45.8,45.8
"Fri, Dec 14",3:30am,EUR,High Impact Expected,German Flash Manufacturing PMI,46.3,47.1,46.8
"Fri, Dec 14",3:30am,EUR,Medium Impact Expected,German Flash Services PMI,52.1,50.0,49.7
"Fri, Dec 14",4:00am,EUR,Medium Impact Expected,Flash Manufacturing PMI,46.3,46.6,46.2
"Fri, Dec 14",4:00am,EUR,Medium Impact Expected,Flash Services PMI,47.8,47.0,46.7
"Fri, Dec 14",Day 2,EUR,Medium Impact Expected,EU Economic Summit,,,
"Fri, Dec 14",5:00am,EUR,Medium Impact Expected,Final Core CPI y/y,1.4%,1.5%,1.5%
"Fri, Dec 14",5:00am,EUR,Medium Impact Expected,Final CPI y/y,2.2%,2.2%,2.2%
"Fri, Dec 14",5:00am,EUR,Low Impact Expected,Final Employment Change q/q,-0.2%,0.0%,0.0%
"Fri, Dec 14",6:00am,EUR,Low Impact Expected,ECB Financial Stability Review,,,
"Fri, Dec 14",8:30am,CAD,Medium Impact Expected,Manufacturing Sales m/m,-1.4%,0.0%,0.0%
"Fri, Dec 14",8:30am,USD,High Impact Expected,Core CPI m/m,0.1%,0.2%,0.2%
"Fri, Dec 14",8:30am,USD,High Impact Expected,CPI y/y,1.8%,1.9%,2.2%
"Fri, Dec 14",8:30am,USD,Medium Impact Expected,CPI m/m,-0.3%,-0.2%,0.1%
"Fri, Dec 14",9:00am,USD,Medium Impact Expected,Flash Manufacturing PMI,54.2,52.6,52.8
"Fri, Dec 14",9:15am,USD,Medium Impact Expected,Capacity Utilization Rate,78.4%,77.9%,77.7%
"Fri, Dec 14",9:15am,USD,Medium Impact Expected,Industrial Production m/m,1.1%,0.3%,-0.7%
"Sun, Dec 16",All Day,JPY,High Impact Expected,Lower House Elections,,,
"Sun, Dec 16",4:00pm,NZD,Low Impact Expected,Westpac Consumer Sentiment,111.1,102.5,
"Sun, Dec 16",4:30pm,NZD,Low Impact Expected,BusinessNZ Services Index,54.1,57.4,
"Sun, Dec 16",6:22pm,GBP,Medium Impact Expected,Rightmove HPI m/m,-3.3%,-2.6%,
"Sun, Dec 16",7:00pm,AUD,Medium Impact Expected,RBA Deputy Gov Debelle Speaks,,,
"Mon, Dec 17",4:00am,EUR,Low Impact Expected,Italian Trade Balance,2.45B,0.25B,0.41B
"Mon, Dec 17",5:00am,EUR,Low Impact Expected,Trade Balance,7.9B,10.8B,11.0B
"Mon, Dec 17",6:00am,EUR,Low Impact Expected,German Buba Monthly Report,,,
"Mon, Dec 17",8:30am,CAD,Medium Impact Expected,Foreign Securities Purchases,13.26B,9.85B,14.12B
"Mon, Dec 17",8:30am,USD,Medium Impact Expected,Empire State Manufacturing Index,-8.1,-0.7,-5.2
"Mon, Dec 17",9:00am,USD,Medium Impact Expected,TIC Long-Term Purchases,1.3B,24.3B,3.2B
"Mon, Dec 17",9:30am,EUR,High Impact Expected,ECB President Draghi Speaks,,,
"Mon, Dec 17",11:00am,USD,Medium Impact Expected,FOMC Member Stein Speaks,,,
"Mon, Dec 17",1:00pm,USD,Medium Impact Expected,FOMC Member Lacker Speaks,,,
"Mon, Dec 17",6:00pm,AUD,Medium Impact Expected,CB Leading Index m/m,0.2%,-0.4%,
"Mon, Dec 17",7:01pm,GBP,Low Impact Expected,BOE Quarterly Bulletin,,,
"Mon, Dec 17",7:30pm,AUD,High Impact Expected,Monetary Policy Meeting Minutes,,,
"Mon, Dec 17",9:00pm,CNY,Low Impact Expected,Foreign Direct Investment ytd/y,-3.6%,-3.5%,
"Tue, Dec 18",4:30am,GBP,High Impact Expected,CPI y/y,2.7%,2.6%,2.7%
"Tue, Dec 18",4:30am,GBP,Medium Impact Expected,PPI Input m/m,0.1%,0.1%,0.1%
"Tue, Dec 18",4:30am,GBP,Medium Impact Expected,RPI y/y,3.0%,3.2%,3.2%
"Tue, Dec 18",4:30am,GBP,Low Impact Expected,Core CPI y/y,2.6%,2.7%,2.6%
"Tue, Dec 18",4:30am,GBP,Low Impact Expected,ONS HPI y/y,1.5%,1.6%,1.7%
"Tue, Dec 18",4:30am,GBP,Low Impact Expected,PPI Output m/m,-0.2%,0.2%,0.2%
"Tue, Dec 18",8:30am,NZD,Low Impact Expected,GDT Price Index,0.3%,-2.1%,
"Tue, Dec 18",8:30am,USD,Medium Impact Expected,Current Account,-108B,-105B,-118B
"Tue, Dec 18",10:00am,USD,Low Impact Expected,NAHB Housing Market Index,47,47,45
"Tue, Dec 18",4:45pm,NZD,High Impact Expected,Current Account,-4.42B,-4.28B,-1.80B
"Tue, Dec 18",6:30pm,AUD,Low Impact Expected,MI Leading Index m/m,0.1%,0.6%,
"Tue, Dec 18",6:50pm,JPY,Medium Impact Expected,Trade Balance,-0.87T,-0.81T,-0.62T
"Tue, Dec 18",11:30pm,JPY,Low Impact Expected,All Industries Activity m/m,0.2%,0.4%,-0.4%
"Wed, Dec 19",4:00am,EUR,High Impact Expected,German ifo Business Climate,102.4,101.9,101.4
"Wed, Dec 19",4:00am,EUR,Medium Impact Expected,Current Account,3.9B,5.8B,2.4B
"Wed, Dec 19",4:30am,GBP,High Impact Expected,MPC Asset Purchase Facility Votes,1-0-8,1-0-8,1-0-8
"Wed, Dec 19",4:30am,GBP,High Impact Expected,MPC Official Bank Rate Votes,0-0-9,0-0-9,0-0-9
"Wed, Dec 19",6:00am,GBP,Medium Impact Expected,CBI Realized Sales,19,26,33
"Wed, Dec 19",8:30am,CAD,Medium Impact Expected,Wholesale Sales m/m,0.9%,0.4%,-1.5%
"Wed, Dec 19",8:30am,USD,High Impact Expected,Building Permits,0.90M,0.88M,0.87M
"Wed, Dec 19",8:30am,USD,Medium Impact Expected,Housing Starts,0.86M,0.87M,0.89M
"Wed, Dec 19",10:30am,USD,Medium Impact Expected,Crude Oil Inventories,-1.0M,-0.9M,0.8M
"Wed, Dec 19",4:45pm,NZD,High Impact Expected,GDP q/q,0.2%,0.4%,0.3%
"Wed, Dec 19",7:00pm,NZD,High Impact Expected,ANZ Business Confidence,22.7,26.4,
"Wed, Dec 19",7:30pm,AUD,Low Impact Expected,RBA Bulletin,,,
"Wed, Dec 19",9:00pm,CNY,Low Impact Expected,CB Leading Index m/m,1.1%,1.6%,
"Wed, Dec 19",11:01pm,JPY,High Impact Expected,Monetary Policy Statement,,,
"Wed, Dec 19",11:01pm,JPY,High Impact Expected,Overnight Call Rate,<0.10%,<0.10%,<0.10%
"Thu, Dec 20",2:00am,CHF,Medium Impact Expected,Trade Balance,2.95B,2.21B,2.73B
"Thu, Dec 20",2:00am,EUR,Medium Impact Expected,German PPI m/m,-0.1%,-0.1%,0.0%
"Thu, Dec 20",2:00am,EUR,Low Impact Expected,German Import Prices m/m,-0.2%,0.0%,-0.6%
"Thu, Dec 20",2:41am,JPY,High Impact Expected,BOJ Press Conference,,,
"Thu, Dec 20",4:00am,EUR,Low Impact Expected,Italian Retail Sales m/m,-1.0%,0.0%,-0.1%
"Thu, Dec 20",4:30am,GBP,High Impact Expected,Retail Sales m/m,0.0%,0.3%,-0.7%
"Thu, Dec 20",8:30am,CAD,High Impact Expected,Core Retail Sales m/m,0.5%,0.2%,0.1%
"Thu, Dec 20",8:30am,CAD,Medium Impact Expected,Retail Sales m/m,0.7%,0.2%,0.2%
"Thu, Dec 20",8:30am,USD,High Impact Expected,Unemployment Claims,361K,358K,344K
"Thu, Dec 20",8:30am,USD,Medium Impact Expected,Final GDP q/q,3.1%,2.8%,2.7%
"Thu, Dec 20",8:30am,USD,Low Impact Expected,Final GDP Price Index q/q,2.7%,2.7%,2.7%
"Thu, Dec 20",9:00am,EUR,Low Impact Expected,Belgian NBB Business Climate,-11.8,-13.1,-13.4
"Thu, Dec 20",10:00am,EUR,Low Impact Expected,Consumer Confidence,-27,-26,-27
"Thu, Dec 20",10:00am,USD,High Impact Expected,Existing Home Sales,5.04M,4.88M,4.76M
"Thu, Dec 20",10:00am,USD,High Impact Expected,Philly Fed Manufacturing Index,8.1,-2.2,-10.7
"Thu, Dec 20",10:00am,USD,Low Impact Expected,CB Leading Index m/m,-0.2%,-0.2%,0.3%
"Thu, Dec 20",10:00am,USD,Low Impact Expected,HPI m/m,0.5%,0.2%,0.0%
"Thu, Dec 20",10:30am,USD,Low Impact Expected,Natural Gas Storage,-82B,-73B,2B
"Thu, Dec 20",4:45pm,NZD,Low Impact Expected,Visitor Arrivals m/m,1.7%,-1.6%,
"Thu, Dec 20",7:01pm,GBP,Low Impact Expected,GfK Consumer Confidence,-29,-26,-22
"Thu, Dec 20",9:03pm,NZD,Low Impact Expected,Credit Card Spending y/y,3.9%,-0.9%,
"Fri, Dec 21",12:00am,JPY,Low Impact Expected,BOJ Monthly Report,,,
"Fri, Dec 21",2:00am,EUR,Medium Impact Expected,German GfK Consumer Climate,5.6,5.9,5.8
"Fri, Dec 21",3:30am,CHF,Low Impact Expected,SNB Quarterly Bulletin,,,
"Fri, Dec 21",4:30am,GBP,High Impact Expected,Current Account,-12.8B,-14.1B,-17.4B
"Fri, Dec 21",4:30am,GBP,High Impact Expected,Public Sector Net Borrowing,15.3B,14.3B,6.0B
"Fri, Dec 21",4:30am,GBP,Medium Impact Expected,Final GDP q/q,0.9%,1.0%,1.0%
"Fri, Dec 21",4:30am,GBP,Low Impact Expected,Index of Services 3m/3m,1.1%,1.1%,1.2%
"Fri, Dec 21",4:30am,GBP,Low Impact Expected,Revised Business Investment q/q,3.8%,3.5%,3.7%
