Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
"Tue, Apr 28",5:09am,GBP,Low Impact Expected,10-y Bond Auction,0.26|3.2,0.27|2.9,
"Tue, Apr 28",6:00am,GBP,Low Impact Expected,CBI Realized Sales,-55,-45,-3
"Tue, Apr 28",8:30am,USD,Low Impact Expected,Goods Trade Balance,-64.2B,-55.0B,-59.9B
"Tue, Apr 28",8:30am,USD,Low Impact Expected,Prelim Wholesale Inventories m/m,-1.0%,-0.4%,-0.7%
"Tue, Apr 28",9:00am,USD,Low Impact Expected,S&P/CS Composite-20 HPI y/y,3.5%,3.1%,3.1%
"Tue, Apr 28",9:59am,USD,Low Impact Expected,Richmond Manufacturing Index,-53,-41,2
"Tue, Apr 28",10:00am,USD,High Impact Expected,CB Consumer Confidence,86.9,88.3,118.8
"Tue, Apr 28",6:45pm,NZD,Low Impact Expected,Trade Balance,672M,700M,531M
"Tue, Apr 28",7:01pm,GBP,Low Impact Expected,BRC Shop Price Index y/y,-1.7%,-0.8%,
"Tue, Apr 28",All Day,JPY,Non-Economic,Bank Holiday,,,
"Tue, Apr 28",9:30pm,AUD,High Impact Expected,CPI q/q,0.3%,0.2%,0.7%
"Tue, Apr 28",9:30pm,AUD,Medium Impact Expected,Trimmed Mean CPI q/q,0.5%,0.3%,0.5%
"Wed, Apr 29",2:00am,EUR,Low Impact Expected,German Import Prices m/m,-3.5%,-2.3%,-0.9%
"Wed, Apr 29",All Day,EUR,Low Impact Expected,German Prelim CPI m/m,0.3%,0.0%,0.1%
"Wed, Apr 29",4:00am,CHF,Low Impact Expected,Credit Suisse Economic Expectations,12.7,-45.8,
"Wed, Apr 29",4:00am,EUR,Low Impact Expected,M3 Money Supply y/y,7.5%,5.5%,5.5%
"Wed, Apr 29",4:00am,EUR,Low Impact Expected,Private Loans y/y,3.4%,3.8%,3.7%
"Wed, Apr 29",5:20am,EUR,Low Impact Expected,Italian 10-y Bond Auction,1.78|1.3,1.44|1.5,
"Wed, Apr 29",5:37am,EUR,Low Impact Expected,German 10-y Bond Auction,-0.48|2.5,-0.34|1.8,
"Wed, Apr 29",6:38am,GBP,Low Impact Expected,30-y Bond Auction,0.61|2.3,0.68|2.4,
"Wed, Apr 29",8:30am,CAD,Low Impact Expected,Foreign Securities Purchases,20.61B,9.05B,16.81B
"Wed, Apr 29",8:32am,USD,High Impact Expected,Advance GDP q/q,-4.8%,-4.0%,2.1%
"Wed, Apr 29",8:34am,USD,Medium Impact Expected,Advance GDP Price Index q/q,1.3%,1.0%,1.3%
"Wed, Apr 29",10:00am,USD,Medium Impact Expected,Pending Home Sales m/m,-20.8%,-13.3%,2.3%
"Wed, Apr 29",10:30am,USD,Low Impact Expected,Crude Oil Inventories,9.0M,11.2M,15.0M
"Wed, Apr 29",2:00pm,USD,High Impact Expected,FOMC Statement,,,
"Wed, Apr 29",2:00pm,USD,Medium Impact Expected,Federal Funds Rate,<0.25%,<0.25%,<0.25%
"Wed, Apr 29",2:30pm,USD,High Impact Expected,FOMC Press Conference,,,
"Wed, Apr 29",7:50pm,JPY,Low Impact Expected,Prelim Industrial Production m/m,-3.7%,-5.0%,-0.3%
"Wed, Apr 29",7:50pm,JPY,Low Impact Expected,Retail Sales y/y,-4.6%,-4.6%,1.6%
"Wed, Apr 29",9:00pm,CNY,High Impact Expected,Manufacturing PMI,50.8,51.0,52.0
"Wed, Apr 29",9:00pm,CNY,Medium Impact Expected,Non-Manufacturing PMI,53.2,52.7,52.3
"Wed, Apr 29",9:00pm,NZD,Medium Impact Expected,ANZ Business Confidence,-66.6,-73.1,
"Wed, Apr 29",9:30pm,AUD,Low Impact Expected,Import Prices q/q,-1.0%,1.0%,0.7%
"Wed, Apr 29",9:30pm,AUD,Low Impact Expected,Private Sector Credit m/m,1.1%,0.3%,0.4%
"Wed, Apr 29",9:45pm,CNY,Medium Impact Expected,Caixin Manufacturing PMI,49.4,49.2,50.1
"Thu, Apr 30",1:00am,JPY,Low Impact Expected,Consumer Confidence,21.6,27.8,30.9
"Thu, Apr 30",1:02am,JPY,Low Impact Expected,Housing Starts y/y,-7.6%,-16.1%,-12.3%
"Thu, Apr 30",1:30am,EUR,Medium Impact Expected,French Flash GDP q/q,-5.8%,-4.0%,-0.1%
"Thu, Apr 30",2:03am,EUR,Low Impact Expected,German Retail Sales m/m,-5.6%,-8.1%,0.8%
"Thu, Apr 30",2:30am,CHF,Low Impact Expected,Retail Sales y/y,-5.6%,-3.6%,0.3%
"Thu, Apr 30",2:45am,EUR,Low Impact Expected,French Consumer Spending m/m,-17.9%,-5.7%,-0.5%
"Thu, Apr 30",2:45am,EUR,Low Impact Expected,French Prelim CPI m/m,0.1%,-0.2%,0.0%
"Thu, Apr 30",3:00am,CHF,Low Impact Expected,KOF Economic Barometer,63.5,63.5,91.7
"Thu, Apr 30",3:00am,EUR,Medium Impact Expected,Spanish Flash GDP q/q,-5.2%,-4.2%,0.4%
"Thu, Apr 30",3:00am,EUR,Low Impact Expected,Spanish Flash CPI y/y,-0.7%,-0.5%,0.0%
"Thu, Apr 30",3:55am,EUR,Low Impact Expected,German Unemployment Change,373K,75K,1K
"Thu, Apr 30",4:00am,EUR,Low Impact Expected,Italian Monthly Unemployment Rate,8.4%,10.5%,9.3%
"Thu, Apr 30",5:00am,EUR,Medium Impact Expected,Prelim Flash GDP q/q,-3.8%,-3.7%,0.1%
"Thu, Apr 30",5:00am,EUR,Low Impact Expected,Core CPI Flash Estimate y/y,0.9%,0.7%,1.0%
"Thu, Apr 30",5:00am,EUR,Low Impact Expected,CPI Flash Estimate y/y,0.4%,0.1%,0.7%
"Thu, Apr 30",5:00am,EUR,Low Impact Expected,Italian Prelim CPI m/m,0.1%,-0.2%,0.1%
"Thu, Apr 30",5:00am,EUR,Low Impact Expected,Unemployment Rate,7.4%,7.7%,7.3%
"Thu, Apr 30",6:00am,EUR,Low Impact Expected,Italian Prelim GDP q/q,-4.7%,-5.0%,-0.3%
"Thu, Apr 30",7:45am,EUR,High Impact Expected,Main Refinancing Rate,0.00%,0.00%,0.00%
"Thu, Apr 30",7:45am,EUR,High Impact Expected,Monetary Policy Statement,,,
"Thu, Apr 30",8:30am,CAD,High Impact Expected,GDP m/m,0.0%,0.2%,0.2%
"Thu, Apr 30",8:30am,CAD,Low Impact Expected,IPPI m/m,-0.9%,-1.9%,-0.6%
"Thu, Apr 30",8:30am,CAD,Low Impact Expected,RMPI m/m,-15.6%,-15.5%,-4.8%
"Thu, Apr 30",8:30am,EUR,High Impact Expected,ECB Press Conference,,,
"Thu, Apr 30",8:30am,USD,High Impact Expected,Unemployment Claims,3839K,3500K,4442K
"Thu, Apr 30",8:30am,USD,Medium Impact Expected,Personal Spending m/m,-7.5%,-4.8%,0.2%
"Thu, Apr 30",8:30am,USD,Low Impact Expected,Core PCE Price Index m/m,-0.1%,-0.1%,0.2%
"Thu, Apr 30",8:30am,USD,Low Impact Expected,Employment Cost Index q/q,0.8%,0.7%,0.7%
"Thu, Apr 30",8:30am,USD,Low Impact Expected,Personal Income m/m,-2.0%,-1.6%,0.6%
"Thu, Apr 30",9:45am,USD,Medium Impact Expected,Chicago PMI,35.4,38.0,47.8
"Thu, Apr 30",10:00am,USD,High Impact Expected,Fed Announcement,,,
"Thu, Apr 30",10:30am,USD,Low Impact Expected,Natural Gas Storage,70B,70B,43B
"Thu, Apr 30",4:30pm,CAD,High Impact Expected,BOC Gov Poloz Speaks,,,
"Thu, Apr 30",6:00pm,AUD,Low Impact Expected,AIG Manufacturing Index,35.8,53.7,
"Thu, Apr 30",7:30pm,JPY,Low Impact Expected,Tokyo Core CPI y/y,-0.1%,0.1%,0.4%
"Thu, Apr 30",7:50pm,JPY,Low Impact Expected,Monetary Policy Meeting Minutes,,,
"Thu, Apr 30",7:50pm,JPY,Low Impact Expected,Retail Sales y/y,,,
"Thu, Apr 30",All Day,CNY,Non-Economic,Bank Holiday,,,
"Thu, Apr 30",8:30pm,JPY,Low Impact Expected,Final Manufacturing PMI,41.9,43.7,43.7
"Thu, Apr 30",9:30pm,AUD,Low Impact Expected,PPI q/q,0.2%,0.2%,0.3%
