Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
"Wed, Jan 30",7:30pm,AUD,Medium Impact Expected,Private Sector Credit m/m,1.1%,1.2%,1.7%
"Wed, Jan 30",8:30pm,JPY,Low Impact Expected,Average Cash Earnings y/y,-1.9%,-0.1%,0.1%
"Thu, Jan 31",12:00am,JPY,Low Impact Expected,Housing Starts y/y,-19.2%,-19.0%,-27.0%
"Thu, Jan 31",2:00am,EUR,Medium Impact Expected,German Retail Sales m/m,-0.1%,1.6%,-1.9%
"Thu, Jan 31",2:00am,GBP,High Impact Expected,Nationwide HPI m/m,-0.1%,-0.4%,-0.4%
"Thu, Jan 31",All Day,EUR,Medium Impact Expected,German Prelim CPI m/m,-0.3%,-0.3%,0.5%
"Thu, Jan 31",3:55am,EUR,Medium Impact Expected,German Unemployment Change,-86K,-86K,-70K
"Thu, Jan 31",5:00am,EUR,Medium Impact Expected,CPI Flash Estimate y/y,3.2%,3.1%,3.1%
"Thu, Jan 31",5:00am,EUR,Low Impact Expected,Consumer Confidence,-12,-10,-9
"Thu, Jan 31",5:00am,EUR,Low Impact Expected,Unemployment Rate,7.2%,7.1%,7.2%
"Thu, Jan 31",5:30am,GBP,Low Impact Expected,GfK Consumer Confidence,-13,-15,-14
"Thu, Jan 31",8:30am,CAD,High Impact Expected,GDP m/m,0.1%,0.2%,0.2%
"Thu, Jan 31",8:30am,USD,Medium Impact Expected,Core PCE Price Index m/m,0.2%,0.2%,0.2%
"Thu, Jan 31",8:30am,USD,Medium Impact Expected,Employment Cost Index q/q,0.8%,0.8%,0.8%
"Thu, Jan 31",8:30am,USD,Medium Impact Expected,Personal Spending m/m,0.2%,0.1%,1.0%
"Thu, Jan 31",8:30am,USD,Medium Impact Expected,Unemployment Claims,375K,320K,306K
"Thu, Jan 31",8:30am,USD,Low Impact Expected,Personal Income m/m,0.5%,0.4%,0.4%
"Thu, Jan 31",9:45am,USD,Medium Impact Expected,Chicago PMI,51.5,52.1,56.6
"Thu, Jan 31",10:30am,USD,Low Impact Expected,Natural Gas Storage,-274B,-257B,-155B
"Thu, Jan 31",11:00am,CHF,Medium Impact Expected,Gov Board Member Jordan Speaks,,,
"Thu, Jan 31",5:30pm,AUD,Low Impact Expected,AIG Manufacturing Index,49.2,57.6,
"Thu, Jan 31",8:00pm,CNY,High Impact Expected,Manufacturing PMI,53.0,55.3,
"Thu, Jan 31",9:30pm,CNY,Medium Impact Expected,Caixin Manufacturing PMI,53.2,53.3,
