Date,Time,Currency,Impact,Event,Actual,Forecast,Previous
"Mon, Dec 10",8:15am,CAD,High Impact Expected,Housing Starts,228K,220K,228K
"Mon, Dec 10",10:00am,USD,High Impact Expected,Pending Home Sales m/m,0.6%,-1.0%,1.4%
"Mon, Dec 10",10:30am,GBP,Low Impact Expected,CB Leading Index m/m,0.2%,-0.1%,
"Mon, Dec 10",4:45pm,NZD,Low Impact Expected,Overseas Trade Index q/q,3.6%,3.0%,0.5%
"Mon, Dec 10",7:30pm,AUD,Low Impact Expected,NAB Business Confidence,6,9,
"Mon, Dec 10",9:00pm,CNY,Medium Impact Expected,CPI y/y,6.9%,6.5%,6.5%
"Mon, Dec 10",9:50pm,CNY,High Impact Expected,USD-Denominated Trade Balance,26.3B,26.6B,27.1B
"Tue, Dec 11",12:00am,JPY,Low Impact Expected,Consumer Confidence,39.8,42.8,42.8
"Tue, Dec 11",2:00am,AUD,High Impact Expected,RBA Gov Stevens Speaks,,,
"Tue, Dec 11",2:00am,EUR,Low Impact Expected,German WPI m/m,1.0%,0.5%,0.5%
"Tue, Dec 11",4:30am,GBP,Medium Impact Expected,Goods Trade Balance,-7.1B,-7.4B,-8.0B
"Tue, Dec 11",5:00am,EUR,Medium Impact Expected,German ZEW Economic Sentiment,-37.2,-34.5,-32.5
"Tue, Dec 11",5:00am,EUR,Low Impact Expected,ZEW Economic Sentiment,-35.7,-34.0,-30.0
"Tue, Dec 11",7:30am,USD,Low Impact Expected,NFIB Small Business Index,94.4,96.2,
"Tue, Dec 11",10:00am,USD,Low Impact Expected,Final Wholesale Inventories m/m,0.0%,0.5%,0.6%
"Tue, Dec 11",10:00am,USD,Low Impact Expected,JOLTS Job Openings,4.12M,4.12M,
"Tue, Dec 11",10:00am,USD,Low Impact Expected,RCM/TIPP Economic Optimism,44.4,43.0,43.8
"Tue, Dec 11",2:15pm,USD,High Impact Expected,Federal Funds Rate,4.25%,4.25%,4.50%
"Tue, Dec 11",2:15pm,USD,High Impact Expected,FOMC Statement,,,
"Tue, Dec 11",6:30pm,AUD,Low Impact Expected,Westpac Consumer Sentiment,1.8%,-4.2%,
"Tue, Dec 11",6:50pm,JPY,Low Impact Expected,Current Account,2.56T,2.28T,2.24T
"Tue, Dec 11",6:50pm,JPY,Low Impact Expected,PPI y/y,2.3%,2.1%,2.0%
"Tue, Dec 11",7:45pm,AUD,Low Impact Expected,RBA Deputy Gov Battellino Speaks,,,
"Tue, Dec 11",9:00pm,CNY,Low Impact Expected,Retail Sales y/y,18.8%,18.0%,18.1%
"Wed, Dec 12",4:30am,GBP,High Impact Expected,Average Earnings Index 3m/y,4.0%,4.2%,4.1%
"Wed, Dec 12",4:30am,GBP,Medium Impact Expected,Claimant Count Change,-11.1K,-5.0K,-10.6K
"Wed, Dec 12",4:30am,GBP,Low Impact Expected,Unemployment Rate,5.3%,5.4%,5.4%
"Wed, Dec 12",5:00am,CHF,Medium Impact Expected,Credit Suisse Economic Expectations,-29.7,-28.9,
"Wed, Dec 12",5:00am,EUR,Medium Impact Expected,Industrial Production m/m,0.4%,0.2%,-0.8%
"Wed, Dec 12",5:00am,EUR,Low Impact Expected,Final Employment Change q/q,0.3%,0.6%,
"Wed, Dec 12",6:00am,EUR,Low Impact Expected,ECB Financial Stability Review,,,
"Wed, Dec 12",8:30am,CAD,High Impact Expected,Trade Balance,3.3B,2.3B,2.8B
"Wed, Dec 12",8:30am,USD,High Impact Expected,Fed Announcement,,,
"Wed, Dec 12",8:30am,USD,High Impact Expected,Trade Balance,-57.8B,-57.3B,-57.1B
"Wed, Dec 12",8:30am,USD,Medium Impact Expected,Import Prices m/m,2.7%,2.0%,1.4%
"Wed, Dec 12",10:30am,USD,Low Impact Expected,Crude Oil Inventories,-0.7M,-0.9M,-7.9M
"Wed, Dec 12",2:00pm,USD,Medium Impact Expected,Federal Budget Balance,-98.2B,-85.0B,-55.6B
"Wed, Dec 12",4:45pm,NZD,High Impact Expected,Core Retail Sales m/m,-1.1%,0.0%,0.4%
"Wed, Dec 12",4:45pm,NZD,High Impact Expected,Retail Sales m/m,-0.7%,0.0%,1.0%
"Wed, Dec 12",5:00pm,AUD,Low Impact Expected,MI Inflation Expectations,4.1%,4.4%,
"Wed, Dec 12",5:54pm,NZD,Low Impact Expected,BusinessNZ Manufacturing Index,57.2,57.1,
"Wed, Dec 12",7:01pm,GBP,Medium Impact Expected,RICS House Price Balance,-41%,-29%,-24%
"Wed, Dec 12",7:30pm,AUD,High Impact Expected,Employment Change,52.6K,20.0K,-6.9K
"Wed, Dec 12",7:30pm,AUD,Medium Impact Expected,Unemployment Rate,4.5%,4.3%,4.4%
"Wed, Dec 12",9:00pm,CNY,High Impact Expected,Industrial Production y/y,17.3%,18.2%,17.9%
"Wed, Dec 12",9:00pm,CNY,Low Impact Expected,Foreign Direct Investment ytd/y,13.7%,11.2%,
"Wed, Dec 12",11:30pm,JPY,Low Impact Expected,Revised Industrial Production m/m,1.7%,1.6%,1.6%
"Thu, Dec 13",2:45am,EUR,Low Impact Expected,French Final CPI m/m,0.5%,0.4%,0.2%
"Thu, Dec 13",2:45am,EUR,Low Impact Expected,French Final Private Payrolls q/q,0.4%,0.2%,0.2%
"Thu, Dec 13",3:30am,CHF,High Impact Expected,Libor Rate,2.75%,2.75%,2.75%
"Thu, Dec 13",3:30am,CHF,High Impact Expected,SNB Monetary Policy Assessment,,,
"Thu, Dec 13",3:30am,CHF,High Impact Expected,SNB Press Conference,,,
"Thu, Dec 13",4:00am,EUR,Medium Impact Expected,ECB Monthly Bulletin,,,
"Thu, Dec 13",4:30am,GBP,Medium Impact Expected,Consumer Inflation Expectations,3.0%,2.7%,
"Thu, Dec 13",6:00am,GBP,Medium Impact Expected,CBI Industrial Order Expectations,2,4,8
"Thu, Dec 13",8:30am,CAD,Medium Impact Expected,Labor Productivity q/q,0.2%,0.1%,0.2%
"Thu, Dec 13",8:30am,CAD,Medium Impact Expected,Manufacturing Sales m/m,0.1%,-0.9%,-1.1%
"Thu, Dec 13",8:30am,CAD,Low Impact Expected,NHPI m/m,0.1%,0.3%,0.3%
"Thu, Dec 13",8:30am,USD,High Impact Expected,Core Retail Sales m/m,1.8%,0.6%,0.4%
"Thu, Dec 13",8:30am,USD,High Impact Expected,PPI m/m,3.2%,1.6%,0.1%
"Thu, Dec 13",8:30am,USD,High Impact Expected,Retail Sales m/m,1.2%,0.5%,0.2%
"Thu, Dec 13",8:30am,USD,Medium Impact Expected,Core PPI m/m,0.4%,0.2%,0.0%
"Thu, Dec 13",8:30am,USD,Low Impact Expected,Unemployment Claims,333K,335K,340K
"Thu, Dec 13",9:00am,USD,Low Impact Expected,FOMC Member Geithner Speaks,,,
"Thu, Dec 13",9:20am,GBP,Medium Impact Expected,MPC Member Tucker Speaks,,,
"Thu, Dec 13",10:00am,USD,Medium Impact Expected,Business Inventories m/m,0.1%,0.4%,0.4%
"Thu, Dec 13",10:30am,USD,Low Impact Expected,Natural Gas Storage,-146B,-127B,-88B
"Thu, Dec 13",1:00pm,USD,Medium Impact Expected,10-y Bond Auction,4.16|2.2,4.35|2.3,
"Thu, Dec 13",4:45pm,NZD,Low Impact Expected,Manufacturing Sales q/q,-2.1%,1.7%,
"Thu, Dec 13",6:50pm,JPY,High Impact Expected,Tankan Manufacturing Index,19,21,23
"Thu, Dec 13",6:50pm,JPY,Medium Impact Expected,Tankan Non-Manufacturing Index,16,18,20
"Thu, Dec 13",9:00pm,CNY,Medium Impact Expected,Fixed Asset Investment ytd/y,26.8%,26.6%,26.9%
"Fri, Dec 14",1:45am,EUR,Low Impact Expected,German Final CPI m/m,0.5%,0.4%,0.4%
"Fri, Dec 14",4:00am,EUR,Low Impact Expected,Italian Trade Balance,0.39B,0.06B,-1.50B
"Fri, Dec 14",5:00am,EUR,Medium Impact Expected,Final CPI y/y,3.1%,3.0%,3.0%
"Fri, Dec 14",5:00am,EUR,Low Impact Expected,Final Core CPI y/y,1.9%,1.9%,1.9%
"Fri, Dec 14",8:30am,CAD,Low Impact Expected,Capacity Utilization Rate,82.7%,82.5%,83.5%
"Fri, Dec 14",8:30am,USD,High Impact Expected,Core CPI m/m,0.3%,0.2%,0.2%
"Fri, Dec 14",8:30am,USD,High Impact Expected,CPI y/y,4.3%,4.1%,3.5%
"Fri, Dec 14",8:30am,USD,Medium Impact Expected,CPI m/m,0.8%,0.6%,0.3%
"Fri, Dec 14",9:15am,USD,Medium Impact Expected,Capacity Utilization Rate,81.5%,81.7%,81.4%
"Fri, Dec 14",9:15am,USD,Medium Impact Expected,Industrial Production m/m,0.3%,0.1%,-0.7%
"Sun, Dec 16",6:50pm,JPY,Medium Impact Expected,Tertiary Industry Activity m/m,1.1%,1.2%,-1.8%
"Sun, Dec 16",7:01pm,GBP,Low Impact Expected,BOE Quarterly Bulletin,,,
"Sun, Dec 16",7:01pm,GBP,Low Impact Expected,Rightmove HPI m/m,-3.2%,-0.7%,
"Sun, Dec 16",7:30pm,AUD,Low Impact Expected,Housing Starts q/q,1.3%,0.5%,-2.5%
"Mon, Dec 17",3:15am,CHF,Medium Impact Expected,Industrial Production q/q,0.0%,-2.0%,7.0%
"Mon, Dec 17",4:00am,EUR,Medium Impact Expected,Flash Manufacturing PMI,52.5,52.3,52.8
"Mon, Dec 17",4:00am,EUR,Low Impact Expected,Flash Services PMI,53.2,54.0,54.1
"Mon, Dec 17",6:00am,EUR,Medium Impact Expected,German Buba Monthly Report,,,
"Mon, Dec 17",8:30am,CAD,Medium Impact Expected,Foreign Securities Purchases,-24.32B,-1.03B,-5.21B
"Mon, Dec 17",8:30am,CAD,Low Impact Expected,New Motor Vehicle Sales m/m,-1.4%,-2.0%,-2.7%
"Mon, Dec 17",8:30am,USD,Medium Impact Expected,Current Account,-179B,-183B,-189B
"Mon, Dec 17",8:30am,USD,Medium Impact Expected,Empire State Manufacturing Index,10.3,20.0,27.4
"Mon, Dec 17",9:00am,USD,High Impact Expected,TIC Long-Term Purchases,114.0B,49.0B,15.4B
"Mon, Dec 17",1:00pm,USD,Low Impact Expected,NAHB Housing Market Index,19,19,19
"Mon, Dec 17",7:30pm,AUD,High Impact Expected,Monetary Policy Meeting Minutes,,,
"Mon, Dec 17",8:45pm,AUD,Medium Impact Expected,HIA New Home Sales m/m,-2.6%,0.8%,
"Mon, Dec 17",9:00pm,NZD,Medium Impact Expected,ANZ Business Confidence,-24.9,-19.6,
"Tue, Dec 18",3:15am,CHF,High Impact Expected,Retail Sales y/y,6.1%,5.1%,3.0%
"Tue, Dec 18",4:30am,GBP,High Impact Expected,CPI y/y,2.1%,2.2%,2.1%
"Tue, Dec 18",4:30am,GBP,Medium Impact Expected,Core CPI y/y,1.4%,1.6%,1.5%
"Tue, Dec 18",4:30am,GBP,Low Impact Expected,RPI y/y,4.3%,4.2%,4.3%
"Tue, Dec 18",5:00am,EUR,Low Impact Expected,Trade Balance,4.0B,3.1B,3.6B
"Tue, Dec 18",5:35am,GBP,High Impact Expected,BOE Gov King Speaks,,,
"Tue, Dec 18",7:00am,CAD,High Impact Expected,Core CPI m/m,0.0%,0.2%,-0.2%
"Tue, Dec 18",7:00am,CAD,Medium Impact Expected,CPI m/m,0.3%,0.2%,-0.3%
"Tue, Dec 18",8:30am,CAD,Low Impact Expected,Leading Index m/m,0.0%,0.1%,0.0%
"Tue, Dec 18",8:30am,USD,High Impact Expected,Building Permits,1.15M,1.15M,1.17M
"Tue, Dec 18",8:30am,USD,Medium Impact Expected,Housing Starts,1.19M,1.18M,1.23M
"Tue, Dec 18",9:00am,GBP,Low Impact Expected,Revised Business Investment q/q,2.0%,0.0%,0.0%
"Tue, Dec 18",11:00am,CHF,Medium Impact Expected,Gov Board Member Jordan Speaks,,,
"Tue, Dec 18",12:30pm,CHF,Low Impact Expected,Gov Board Member Hildebrand Speaks,,,
"Tue, Dec 18",4:45pm,NZD,Low Impact Expected,FPI m/m,0.4%,0.6%,
"Tue, Dec 18",4:45pm,NZD,Low Impact Expected,Visitor Arrivals m/m,2.8%,-2.5%,
"Tue, Dec 18",6:30pm,AUD,Low Impact Expected,MI Leading Index m/m,0.5%,0.6%,
"Tue, Dec 18",6:50pm,JPY,Low Impact Expected,All Industries Activity m/m,1.2%,1.0%,-1.7%
"Wed, Dec 19",2:00am,EUR,Low Impact Expected,German PPI m/m,0.8%,0.4%,0.4%
"Wed, Dec 19",4:00am,EUR,High Impact Expected,ECB President Trichet Speaks,,,
"Wed, Dec 19",4:00am,EUR,High Impact Expected,German ifo Business Climate,103.0,103.8,104.2
"Wed, Dec 19",4:30am,GBP,High Impact Expected,MPC Official Bank Rate Votes,0-9-0,0-7-2,0-2-7
"Wed, Dec 19",6:00am,GBP,Medium Impact Expected,CBI Realized Sales,8,10,13
"Wed, Dec 19",7:00am,NZD,Low Impact Expected,Westpac Consumer Sentiment,110.0,113.5,
"Wed, Dec 19",8:30am,CAD,Medium Impact Expected,Wholesale Sales m/m,0.5%,0.2%,0.2%
"Wed, Dec 19",10:30am,USD,Low Impact Expected,Crude Oil Inventories,-7.6M,-1.5M,-0.7M
"Wed, Dec 19",12:15pm,CHF,Medium Impact Expected,SNB Chairman Roth Speaks,,,
"Wed, Dec 19",4:00pm,USD,Medium Impact Expected,Treasury Currency Report,,,
"Wed, Dec 19",4:45pm,NZD,High Impact Expected,Current Account,-5.17B,-4.92B,-2.99B
"Wed, Dec 19",6:50pm,JPY,Low Impact Expected,Trade Balance,0.89T,0.96T,1.04T
"Wed, Dec 19",7:30pm,AUD,Low Impact Expected,RBA Bulletin,,,
"Wed, Dec 19",10:51pm,JPY,Medium Impact Expected,Overnight Call Rate,0.50%,0.50%,0.50%
"Thu, Dec 20",1:00am,JPY,Low Impact Expected,BOJ Monthly Report,,,
"Thu, Dec 20",1:45am,CHF,Medium Impact Expected,SECO Economic Forecasts,,,
"Thu, Dec 20",2:00am,EUR,Low Impact Expected,German GfK Consumer Climate,4.5,4.1,4.4
"Thu, Dec 20",2:15am,CHF,Low Impact Expected,Trade Balance,1.89B,1.44B,1.40B
"Thu, Dec 20",2:17am,JPY,High Impact Expected,BOJ Press Conference,,,
"Thu, Dec 20",3:15am,CHF,Medium Impact Expected,PPI m/m,0.3%,0.2%,0.2%
"Thu, Dec 20",4:00am,EUR,Low Impact Expected,Italian Retail Sales m/m,0.4%,0.2%,-0.1%
"Thu, Dec 20",4:30am,GBP,High Impact Expected,Current Account,-20.0B,-11.3B,-13.7B
"Thu, Dec 20",4:30am,GBP,Low Impact Expected,Final GDP q/q,0.7%,0.7%,0.7%
"Thu, Dec 20",4:30am,GBP,Low Impact Expected,M4 Money Supply m/m,0.1%,0.3%,0.2%
"Thu, Dec 20",4:30am,GBP,Low Impact Expected,Public Sector Net Borrowing,11.2B,9.0B,-0.4B
"Thu, Dec 20",5:00am,EUR,Low Impact Expected,Italian Quarterly Unemployment Rate,5.9%,5.9%,6.0%
"Thu, Dec 20",8:30am,USD,Medium Impact Expected,Final GDP q/q,4.9%,4.9%,4.9%
"Thu, Dec 20",8:30am,USD,Medium Impact Expected,Unemployment Claims,346K,335K,334K
"Thu, Dec 20",8:30am,USD,Low Impact Expected,Final GDP Price Index q/q,1.0%,0.9%,0.9%
"Thu, Dec 20",9:00am,EUR,Medium Impact Expected,Belgian NBB Business Climate,-1.9,0.7,1.4
"Thu, Dec 20",10:00am,USD,Low Impact Expected,CB Leading Index m/m,-0.4%,-0.3%,-0.5%
"Thu, Dec 20",10:30am,USD,Low Impact Expected,Natural Gas Storage,-121B,-133B,-146B
"Thu, Dec 20",12:00pm,USD,Medium Impact Expected,Philly Fed Manufacturing Index,-5.7,6.2,8.2
"Thu, Dec 20",4:45pm,NZD,High Impact Expected,GDP q/q,0.5%,0.4%,0.8%
"Thu, Dec 20",6:00pm,AUD,Low Impact Expected,CB Leading Index m/m,0.9%,0.4%,
"Thu, Dec 20",7:30pm,AUD,Low Impact Expected,New Motor Vehicle Sales m/m,1.1%,1.0%,
"Thu, Dec 20",9:00pm,NZD,Low Impact Expected,Credit Card Spending y/y,9.5%,7.8%,
"Fri, Dec 21",2:00am,EUR,Low Impact Expected,German Import Prices m/m,0.7%,0.6%,0.7%
"Fri, Dec 21",2:50am,EUR,Low Impact Expected,French Consumer Spending m/m,-0.1%,0.5%,-1.0%
"Fri, Dec 21",4:00am,EUR,Low Impact Expected,Current Account,1.3B,1.6B,1.9B
"Fri, Dec 21",4:30am,GBP,High Impact Expected,Retail Sales m/m,0.4%,0.2%,0.0%
"Fri, Dec 21",4:30am,GBP,Low Impact Expected,Index of Services 3m/3m,0.7%,0.7%,0.8%
"Fri, Dec 21",5:00am,EUR,Medium Impact Expected,Industrial New Orders m/m,2.5%,2.0%,-1.0%
"Fri, Dec 21",5:30am,GBP,Low Impact Expected,GfK Consumer Confidence,-14,-12,-10
"Fri, Dec 21",8:30am,CAD,High Impact Expected,Core Retail Sales m/m,0.0%,0.0%,0.2%
"Fri, Dec 21",8:30am,CAD,High Impact Expected,GDP m/m,0.2%,0.1%,0.1%
"Fri, Dec 21",8:30am,CAD,Medium Impact Expected,Retail Sales m/m,0.1%,-0.3%,-0.2%
"Fri, Dec 21",8:30am,USD,Medium Impact Expected,Core PCE Price Index m/m,0.2%,0.2%,0.2%
"Fri, Dec 21",8:30am,USD,Medium Impact Expected,Personal Spending m/m,1.1%,0.7%,0.4%
"Fri, Dec 21",8:30am,USD,Low Impact Expected,Personal Income m/m,0.4%,0.5%,0.2%
"Fri, Dec 21",10:00am,USD,Medium Impact Expected,Revised UoM Consumer Sentiment,75.5,75.0,74.5
"Fri, Dec 21",10:00am,USD,Low Impact Expected,Revised UoM Inflation Expectations,3.4%,3.5%,
"Fri, Dec 21",10:30am,CAD,Low Impact Expected,BOC Financial System Review,,,
"Sun, Dec 23",All Day,JPY,Non-Economic,Bank Holiday,,,
"Mon, Dec 24",All Day,EUR,Non-Economic,German Bank Holiday,,,
"Mon, Dec 24",All Day,NZD,Non-Economic,Bank Holiday,,,
"Mon, Dec 24",All Day,AUD,Non-Economic,Bank Holiday,,,
"Mon, Dec 24",6:50pm,JPY,Medium Impact Expected,BSI Manufacturing Index,5.2,5.4,7.7
"Mon, Dec 24",6:50pm,JPY,Low Impact Expected,SPPI y/y,1.4%,1.4%,1.4%
"Tue, Dec 25",All Day,CHF,Non-Economic,Bank Holiday,,,
"Tue, Dec 25",All Day,EUR,Non-Economic,German Bank Holiday,,,
"Tue, Dec 25",All Day,EUR,Non-Economic,French Bank Holiday,,,
"Tue, Dec 25",All Day,EUR,Non-Economic,Italian Bank Holiday,,,
"Tue, Dec 25",All Day,GBP,Non-Economic,Bank Holiday,,,
"Tue, Dec 25",All Day,CAD,Non-Economic,Bank Holiday,,,
"Tue, Dec 25",All Day,USD,Non-Economic,Bank Holiday,,,
"Tue, Dec 25",All Day,NZD,Non-Economic,Bank Holiday,,,
"Tue, Dec 25",All Day,AUD,Non-Economic,Bank Holiday,,,
"Tue, Dec 25",6:50pm,JPY,Medium Impact Expected,Monetary Policy Meeting Minutes,,,
